No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,30133.792,49,60365.583,60369.086,60624.236
2,Dayhoff+I,30017.647,50,60135.294,60138.943,60399.226
3,Dayhoff+G4,29659.522,50,59419.044,59422.692,59682.976
4,Dayhoff+I+G4,29658.262,51,59418.523,59422.320,59687.733
5,Dayhoff+F,29942.630,68,60021.260,60028.060,60380.207
6,Dayhoff+F+I,29824.401,69,59786.801,59793.806,60151.027
7,Dayhoff+F+G4,29467.591,69,59073.182,59080.187,59437.407
8,Dayhoff+F+I+G4,29466.609,70,59073.217,59080.431,59442.721
9,mtMAM,31960.655,49,64019.310,64022.812,64277.963
10,mtMAM+I,31716.586,50,63533.171,63536.819,63797.103
11,mtMAM+G4,30701.069,50,61502.138,61505.786,61766.070
12,mtMAM+I+G4,30698.062,51,61498.124,61501.920,61767.334
13,mtMAM+F,30348.175,68,60832.350,60839.150,61191.297
14,mtMAM+F+I,30171.084,69,60480.167,60487.173,60844.393
15,mtMAM+F+G4,29499.191,69,59136.381,59143.386,59500.607
16,mtMAM+F+I+G4,29497.988,70,59135.977,59143.190,59505.481
17,JTT,29333.023,49,58764.046,58767.548,59022.699
18,JTT+I,29208.203,50,58516.406,58520.054,58780.337
19,JTT+G4,28906.924,50,57913.848,57917.496,58177.780
20,JTT+I+G4,28905.787,51,57913.573,57917.370,58182.783
21,JTT+F,29233.831,68,58603.662,58610.462,58962.609
22,JTT+F+I,29108.392,69,58354.784,58361.789,58719.009
23,JTT+F+G4,28812.638,69,57763.276,57770.281,58127.501
24,JTT+F+I+G4,28811.431,70,57762.862,57770.075,58132.366
25,WAG,29870.947,49,59839.893,59843.396,60098.546
26,WAG+I,29740.426,50,59580.853,59584.501,59844.784
27,WAG+G4,29417.103,50,58934.206,58937.854,59198.138
28,WAG+I+G4,29416.296,51,58934.592,58938.389,59203.802
29,WAG+F,29734.319,68,59604.638,59611.438,59963.585
30,WAG+F+I,29606.783,69,59351.566,59358.571,59715.792
31,WAG+F+G4,29282.351,69,58702.703,58709.708,59066.928
32,WAG+F+I+G4,29281.628,70,58703.255,58710.468,59072.759
33,cpREV,30050.649,49,60199.298,60202.801,60457.951
34,cpREV+I,29887.634,50,59875.269,59878.917,60139.200
35,cpREV+G4,29476.624,50,59053.247,59056.895,59317.178
36,cpREV+I+G4,29475.597,51,59053.193,59056.990,59322.404
37,cpREV+F,29844.875,68,59825.750,59832.550,60184.697
38,cpREV+F+I,29694.396,69,59526.793,59533.798,59891.018
39,cpREV+F+G4,29304.825,69,58747.650,58754.655,59111.876
40,cpREV+F+I+G4,29303.567,70,58747.134,58754.348,59116.638
41,mtREV,31214.588,49,62527.175,62530.678,62785.828
42,mtREV+I,31024.650,50,62149.301,62152.949,62413.232
43,mtREV+G4,30396.552,50,60893.104,60896.753,61157.036
44,mtREV+I+G4,30396.430,51,60894.860,60898.657,61164.070
45,mtREV+F,29900.485,68,59936.969,59943.769,60295.916
46,mtREV+F+I,29769.559,69,59677.119,59684.124,60041.344
47,mtREV+F+G4,29287.071,69,58712.141,58719.146,59076.366
48,mtREV+F+I+G4,29287.012,70,58714.024,58721.237,59083.528
49,rtREV,30483.567,49,61065.134,61068.636,61323.787
50,rtREV+I,30332.346,50,60764.693,60768.341,61028.624
51,rtREV+G4,29951.284,50,60002.568,60006.216,60266.499
52,rtREV+I+G4,29950.304,51,60002.608,60006.404,60271.818
53,rtREV+F,30181.654,68,60499.307,60506.107,60858.254
54,rtREV+F+I,30038.657,69,60215.314,60222.319,60579.539
55,rtREV+F+G4,29645.681,69,59429.362,59436.368,59793.588
56,rtREV+F+I+G4,29644.810,70,59429.620,59436.833,59799.124
57,mtART,32798.029,49,65694.057,65697.560,65952.710
58,mtART+I,32468.533,50,65037.067,65040.715,65300.998
59,mtART+G4,31265.110,50,62630.220,62633.868,62894.151
60,mtART+I+G4,31264.445,51,62630.889,62634.686,62900.099
61,mtART+F,31257.696,68,62651.392,62658.192,63010.339
62,mtART+F+I,31065.212,69,62268.425,62275.430,62632.650
63,mtART+F+G4,30159.566,69,60457.133,60464.138,60821.358
64,mtART+F+I+G4,30159.714,70,60459.427,60466.640,60828.931
65,mtZOA,31476.241,49,63050.482,63053.984,63309.134
66,mtZOA+I,31238.155,50,62576.309,62579.958,62840.241
67,mtZOA+G4,30385.433,50,60870.866,60874.514,61134.797
68,mtZOA+I+G4,30384.654,51,60871.308,60875.105,61140.519
69,mtZOA+F,30404.116,68,60944.232,60951.032,61303.179
70,mtZOA+F+I,30247.265,69,60632.529,60639.534,60996.754
