No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,11975.384,41,24032.768,24038.010,24219.304
2,Dayhoff+I,11787.669,42,23659.338,23664.844,23850.423
3,Dayhoff+G4,11680.852,42,23445.704,23451.210,23636.789
4,Dayhoff+I+G4,11668.713,43,23423.426,23429.203,23619.061
5,Dayhoff+F,11871.787,60,23863.573,23875.046,24136.552
6,Dayhoff+F+I,11683.706,61,23489.413,23501.287,23766.941
7,Dayhoff+F+G4,11578.717,61,23279.434,23291.308,23556.962
8,Dayhoff+F+I+G4,11567.804,62,23259.607,23271.890,23541.686
9,mtMAM,12721.797,41,25525.595,25530.837,25712.131
10,mtMAM+I,12460.892,42,25005.784,25011.290,25196.869
11,mtMAM+G4,12133.090,42,24350.180,24355.686,24541.265
12,mtMAM+I+G4,12127.108,43,24340.216,24345.993,24535.851
13,mtMAM+F,12003.892,60,24127.784,24139.257,24400.763
14,mtMAM+F+I,11781.093,61,23684.186,23696.060,23961.714
15,mtMAM+F+G4,11585.697,61,23293.395,23305.269,23570.923
16,mtMAM+F+I+G4,11575.356,62,23274.713,23286.996,23556.791
17,JTT,11693.922,41,23469.844,23475.086,23656.380
18,JTT+I,11510.388,42,23104.776,23110.282,23295.862
19,JTT+G4,11427.431,42,22938.862,22944.368,23129.947
20,JTT+I+G4,11415.608,43,22917.216,22922.993,23112.851
21,JTT+F,11636.988,60,23393.976,23405.450,23666.955
22,JTT+F+I,11450.157,61,23022.314,23034.188,23299.843
23,JTT+F+G4,11364.804,61,22851.608,22863.482,23129.137
24,JTT+F+I+G4,11353.766,62,22831.532,22843.815,23113.610
25,WAG,11815.944,41,23713.889,23719.131,23900.425
26,WAG+I,11655.676,42,23395.352,23400.858,23586.438
27,WAG+G4,11559.459,42,23202.918,23208.424,23394.003
28,WAG+I+G4,11551.786,43,23189.571,23195.349,23385.206
29,WAG+F,11774.804,60,23669.609,23681.082,23942.588
30,WAG+F+I,11609.837,61,23341.674,23353.548,23619.203
31,WAG+F+G4,11505.340,61,23132.680,23144.554,23410.208
32,WAG+F+I+G4,11498.553,62,23121.106,23133.389,23403.184
33,cpREV,11875.894,41,23833.787,23839.029,24020.323
34,cpREV+I,11711.513,42,23507.025,23512.532,23698.111
35,cpREV+G4,11566.452,42,23216.905,23222.411,23407.990
36,cpREV+I+G4,11561.554,43,23209.107,23214.884,23404.742
37,cpREV+F,11858.728,60,23837.457,23848.930,24110.436
38,cpREV+F+I,11687.343,61,23496.687,23508.561,23774.216
39,cpREV+F+G4,11532.608,61,23187.215,23199.090,23464.744
40,cpREV+F+I+G4,11528.306,62,23180.613,23192.896,23462.691
41,mtREV,12395.503,41,24873.005,24878.247,25059.541
42,mtREV+I,12208.585,42,24501.170,24506.676,24692.255
43,mtREV+G4,12033.753,42,24151.506,24157.012,24342.592
44,mtREV+I+G4,12026.163,43,24138.325,24144.102,24333.960
45,mtREV+F,11783.367,60,23686.734,23698.207,23959.713
46,mtREV+F+I,11621.194,61,23364.388,23376.263,23641.917
47,mtREV+F+G4,11496.390,61,23114.779,23126.654,23392.308
48,mtREV+F+I+G4,11488.503,62,23101.006,23113.289,23383.084
49,rtREV,11988.409,41,24058.818,24064.060,24245.354
50,rtREV+I,11805.534,42,23695.069,23700.575,23886.154
51,rtREV+G4,11699.356,42,23482.712,23488.218,23673.797
52,rtREV+I+G4,11689.710,43,23465.420,23471.198,23661.055
53,rtREV+F,11931.976,60,23983.952,23995.426,24256.931
54,rtREV+F+I,11746.589,61,23615.178,23627.052,23892.707
55,rtREV+F+G4,11636.836,61,23395.672,23407.546,23673.201
56,rtREV+F+I+G4,11628.169,62,23380.337,23392.620,23662.415
57,mtART,12965.083,41,26012.167,26017.409,26198.702
58,mtART+I,12696.564,42,25477.129,25482.635,25668.214
59,mtART+G4,12337.607,42,24759.214,24764.720,24950.299
60,mtART+I+G4,12331.578,43,24749.156,24754.933,24944.790
61,mtART+F,12255.954,60,24631.909,24643.382,24904.888
62,mtART+F+I,12027.572,61,24177.143,24189.018,24454.672
63,mtART+F+G4,11796.810,61,23715.620,23727.494,23993.148
64,mtART+F+I+G4,11789.006,62,23702.012,23714.295,23984.090
65,mtZOA,12543.432,41,25168.864,25174.106,25355.400
66,mtZOA+I,12310.647,42,24705.294,24710.801,24896.380
67,mtZOA+G4,12049.640,42,24183.281,24188.787,24374.366
68,mtZOA+I+G4,12042.484,43,24170.968,24176.745,24366.603
69,mtZOA+F,11950.909,60,24021.818,24033.291,24294.797
70,mtZOA+F+I,11748.089,61,23618.177,23630.052,23895.706
71,mtZOA+F+G4,11592.019,61,23306.037,23317.912,23583.566
72,mtZOA+F+I+G4,11583.321,62,23290.643,23302.926,23572.721
73,VT,11814.062,41,23710.124,23715.366,23896.660
74,VT+I,11650.426,42,23384.852,23390.358,23575.937
75,VT+G4,11570.874,42,23225.747,23231.253,23416.833
76,VT+I+G4,11561.765,43,23209.530,23215.307,23405.165
77,VT+F,11779.711,60,23679.422,23690.895,23952.401
78,VT+F+I,11613.874,61,23349.748,23361.622,23627.276
79,VT+F+G4,11530.512,61,23183.024,23194.899,23460.553
80,VT+F+I+G4,11521.985,62,23167.970,23180.253,23450.049
81,LG,11828.452,41,23738.904,23744.146,23925.439
82,LG+I,11648.501,42,23381.002,23386.508,23572.088
83,LG+G4,11539.100,42,23162.200,23167.706,23353.285
84,LG+I+G4,11530.645,43,23147.290,23153.067,23342.925
