No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,17948.042,33,35962.084,35963.056,36152.137
2,JC+I,17736.782,34,35541.563,35542.594,35737.376
3,JC+G4,17717.190,34,35502.381,35503.412,35698.193
4,JC+I+G4,17701.724,35,35473.448,35474.541,35675.020
5,F81+F,17959.772,36,35991.543,35992.699,36198.874
6,F81+F+I,17733.234,37,35540.467,35541.687,35753.557
7,F81+F+G4,17720.591,37,35515.182,35516.402,35728.272
8,F81+F+I+G4,17701.173,38,35478.345,35479.632,35697.194
9,K2P,17365.708,34,34799.416,34800.447,34995.228
10,K2P+I,17136.515,35,34343.030,34344.122,34544.601
11,K2P+G4,17096.701,35,34263.402,34264.494,34464.973
12,K2P+I+G4,17085.162,36,34242.325,34243.480,34449.656
13,HKY+F,17306.375,37,34686.750,34687.970,34899.840
14,HKY+F+I,17042.153,38,34160.306,34161.592,34379.155
15,HKY+F+G4,17012.762,38,34101.524,34102.810,34320.373
16,HKY+F+I+G4,16994.218,39,34066.435,34067.790,34291.044
17,TNe,17364.522,35,34799.043,34800.136,35000.615
18,TNe+I,17135.706,36,34343.413,34344.568,34550.743
19,TNe+G4,17095.302,36,34262.604,34263.759,34469.935
20,TNe+I+G4,17083.912,37,34241.825,34243.045,34454.915
21,TN+F,17306.336,38,34688.671,34689.958,34907.521
22,TN+F+I,17041.725,39,34161.451,34162.805,34386.059
23,TN+F+G4,17012.761,39,34103.521,34104.876,34328.129
24,TN+F+I+G4,16994.141,40,34068.283,34069.708,34298.650
25,K3P,17365.696,35,34801.392,34802.484,35002.963
26,K3P+I,17136.496,36,34344.992,34346.147,34552.323
27,K3P+G4,17096.660,36,34265.320,34266.476,34472.651
28,K3P+I+G4,17085.068,37,34244.136,34245.356,34457.226
29,K3Pu+F,17304.361,38,34684.723,34686.009,34903.572
30,K3Pu+F+I,17038.435,39,34154.871,34156.225,34379.479
31,K3Pu+F+G4,17009.339,39,34096.678,34098.032,34321.286
32,K3Pu+F+I+G4,16990.446,40,34060.892,34062.317,34291.259
33,TPM2+F,17301.613,38,34679.226,34680.512,34898.075
34,TPM2+F+I,17032.440,39,34142.880,34144.235,34367.488
35,TPM2+F+G4,17003.890,39,34085.780,34087.135,34310.388
36,TPM2+F+I+G4,16984.295,40,34048.590,34050.015,34278.957
37,TPM2u+F,17301.613,38,34679.227,34680.513,34898.076
38,TPM2u+F+I,17032.440,39,34142.880,34144.235,34367.488
39,TPM2u+F+G4,17003.891,39,34085.781,34087.136,34310.389
40,TPM2u+F+I+G4,16984.271,40,34048.542,34049.967,34278.909
41,TPM3+F,17301.664,38,34679.329,34680.615,34898.178
42,TPM3+F+I,17031.639,39,34141.278,34142.633,34365.887
43,TPM3+F+G4,17003.088,39,34084.176,34085.530,34308.784
44,TPM3+F+I+G4,16982.771,40,34045.542,34046.966,34275.909
45,TPM3u+F,17301.664,38,34679.329,34680.615,34898.178
46,TPM3u+F+I,17031.639,39,34141.278,34142.633,34365.887
47,TPM3u+F+G4,17003.088,39,34084.176,34085.530,34308.784
48,TPM3u+F+I+G4,16982.768,40,34045.537,34046.962,34275.904
49,TIMe,17364.511,36,34801.022,34802.178,35008.353
50,TIMe+I,17135.687,37,34345.375,34346.595,34558.465
51,TIMe+G4,17095.264,37,34264.527,34265.747,34477.617
52,TIMe+I+G4,17083.918,38,34243.835,34245.122,34462.684
53,TIM+F,17304.323,39,34686.646,34688.001,34911.255
54,TIM+F+I,17038.003,40,34156.006,34157.431,34386.374
55,TIM+F+G4,17009.344,40,34098.688,34100.113,34329.056
56,TIM+F+I+G4,16990.324,41,34062.647,34064.144,34298.774
57,TIM2e,17364.043,36,34800.087,34801.242,35007.417
58,TIM2e+I,17133.483,37,34340.966,34342.186,34554.056
59,TIM2e+G4,17094.253,37,34262.505,34263.725,34475.595
60,TIM2e+I+G4,17082.419,38,34240.837,34242.124,34459.686
61,TIM2+F,17301.574,39,34681.148,34682.503,34905.757
62,TIM2+F+I,17032.060,40,34144.120,34145.545,34374.488
63,TIM2+F+G4,17003.892,40,34087.783,34089.208,34318.151
64,TIM2+F+I+G4,16984.252,41,34050.503,34052.000,34286.630
65,TIM3e,17360.387,36,34792.774,34793.929,35000.105
66,TIM3e+I,17133.798,37,34341.597,34342.817,34554.687
67,TIM3e+G4,17090.172,37,34254.344,34255.564,34467.434
68,TIM3e+I+G4,17079.893,38,34235.786,34237.072,34454.635
69,TIM3+F,17301.621,39,34681.241,34682.596,34905.850
70,TIM3+F+I,17031.181,40,34142.362,34143.787,34372.729
71,TIM3+F+G4,17003.070,40,34086.139,34087.564,34316.507
72,TIM3+F+I+G4,16982.698,41,34047.396,34048.893,34283.523
