No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,6189.064,75,12528.128,12548.632,12861.795
2,Dayhoff+I,6117.440,76,12386.881,12407.969,12724.997
3,Dayhoff+G4,6003.788,76,12159.575,12180.664,12497.691
4,Dayhoff+I+G4,6004.657,77,12163.313,12184.995,12505.878
5,Dayhoff+F,6206.724,94,12601.448,12634.707,13019.644
6,Dayhoff+F+I,6131.463,95,12452.927,12486.957,12875.571
7,Dayhoff+F+G4,6010.239,95,12210.477,12244.507,12633.122
8,Dayhoff+F+I+G4,6011.354,96,12214.708,12249.520,12641.802
9,mtMAM,6690.388,75,13530.777,13551.280,13864.443
10,mtMAM+I,6560.610,76,13273.220,13294.308,13611.335
11,mtMAM+G4,6314.160,76,12780.320,12801.409,13118.436
12,mtMAM+I+G4,6314.796,77,12783.591,12805.274,13126.156
13,mtMAM+F,6530.248,94,13248.495,13281.754,13666.691
14,mtMAM+F+I,6414.182,95,13018.364,13052.394,13441.008
15,mtMAM+F+G4,6188.111,95,12566.221,12600.251,12988.866
16,mtMAM+F+I+G4,6189.164,96,12570.329,12605.140,12997.422
17,JTT,6043.626,75,12237.253,12257.756,12570.920
18,JTT+I,5987.447,76,12126.895,12147.983,12465.010
19,JTT+G4,5885.574,76,11923.148,11944.236,12261.264
20,JTT+I+G4,5886.043,77,11926.085,11947.767,12268.650
21,JTT+F,6071.010,94,12330.019,12363.278,12748.215
22,JTT+F+I,6013.586,95,12217.173,12251.203,12639.817
23,JTT+F+G4,5905.824,95,12001.648,12035.678,12424.293
24,JTT+F+I+G4,5906.471,96,12004.941,12039.752,12432.034
25,WAG,6097.342,75,12344.684,12365.188,12678.351
26,WAG+I,6038.266,76,12228.532,12249.620,12566.647
27,WAG+G4,5929.952,76,12011.905,12032.993,12350.020
28,WAG+I+G4,5930.689,77,12015.377,12037.060,12357.942
29,WAG+F,6143.797,94,12475.593,12508.852,12893.789
30,WAG+F+I,6082.574,95,12355.147,12389.177,12777.792
31,WAG+F+G4,5966.153,95,12122.306,12156.336,12544.951
32,WAG+F+I+G4,5966.984,96,12125.967,12160.778,12553.060
33,cpREV,6180.396,75,12510.792,12531.296,12844.459
34,cpREV+I,6109.597,76,12371.195,12392.283,12709.310
35,cpREV+G4,5975.985,76,12103.969,12125.058,12442.085
36,cpREV+I+G4,5976.703,77,12107.407,12129.089,12449.971
37,cpREV+F,6215.340,94,12618.681,12651.939,13036.876
38,cpREV+F+I,6140.690,95,12471.380,12505.410,12894.025
39,cpREV+F+G4,6002.690,95,12195.379,12229.409,12618.024
40,cpREV+F+I+G4,6003.347,96,12198.693,12233.505,12625.787
41,mtREV,6427.151,75,13004.302,13024.806,13337.969
42,mtREV+I,6350.196,76,12852.392,12873.480,13190.507
43,mtREV+G4,6171.763,76,12495.527,12516.615,12833.642
44,mtREV+I+G4,6172.439,77,12498.878,12520.561,12841.443
45,mtREV+F,6296.592,94,12781.185,12814.443,13199.380
46,mtREV+F+I,6221.486,95,12632.973,12667.003,13055.617
