No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,12701.884,77,25557.768,25583.489,25888.928
2,Dayhoff+I,12604.612,78,25365.224,25391.671,25700.686
3,Dayhoff+G4,12305.564,78,24767.129,24793.575,25102.590
4,Dayhoff+I+G4,12305.248,79,24768.497,24795.680,25108.259
5,Dayhoff+F,12660.876,96,25513.752,25555.323,25926.627
6,Dayhoff+F+I,12568.044,97,25330.089,25372.621,25747.265
7,Dayhoff+F+G4,12266.984,97,24727.969,24770.501,25145.145
8,Dayhoff+F+I+G4,12266.914,98,24729.829,24773.336,25151.306
9,mtMAM,13511.288,77,27176.576,27202.298,27507.737
10,mtMAM+I,13387.542,78,26931.085,26957.531,27266.546
11,mtMAM+G4,12813.130,78,25782.261,25808.707,26117.722
12,mtMAM+I+G4,12813.018,79,25784.036,25811.219,26123.798
13,mtMAM+F,12903.734,96,25999.469,26041.040,26412.344
14,mtMAM+F+I,12791.615,97,25777.230,25819.763,26194.407
15,mtMAM+F+G4,12359.091,97,24912.182,24954.714,25329.358
16,mtMAM+F+I+G4,12358.102,98,24912.203,24955.710,25333.680
17,JTT,12446.864,77,25047.728,25073.450,25378.889
18,JTT+I,12338.360,78,24832.720,24859.166,25168.181
19,JTT+G4,12053.344,78,24262.687,24289.133,24598.148
20,JTT+I+G4,12053.086,79,24264.173,24291.356,24603.935
21,JTT+F,12436.359,96,25064.719,25106.290,25477.594
22,JTT+F+I,12328.562,97,24851.124,24893.656,25268.300
23,JTT+F+G4,12042.423,97,24278.845,24321.378,24696.022
24,JTT+F+I+G4,12042.233,98,24280.466,24323.972,24701.943
25,WAG,12658.601,77,25471.201,25496.923,25802.362
26,WAG+I,12552.611,78,25261.223,25287.669,25596.684
27,WAG+G4,12252.818,78,24661.636,24688.083,24997.098
28,WAG+I+G4,12252.717,79,24663.433,24690.616,25003.195
29,WAG+F,12656.453,96,25504.905,25546.477,25917.781
30,WAG+F+I,12551.241,97,25296.482,25339.014,25713.658
31,WAG+F+G4,12245.599,97,24685.198,24727.731,25102.374
32,WAG+F+I+G4,12245.603,98,24687.207,24730.713,25108.684
33,cpREV,12771.153,77,25696.306,25722.027,26027.466
34,cpREV+I,12644.897,78,25445.794,25472.240,25781.255
35,cpREV+G4,12321.316,78,24798.633,24825.079,25134.094
36,cpREV+I+G4,12320.605,79,24799.209,24826.392,25138.971
37,cpREV+F,12772.073,96,25736.146,25777.717,26149.021
38,cpREV+F+I,12643.622,97,25481.243,25523.776,25898.419
39,cpREV+F+G4,12294.274,97,24782.548,24825.080,25199.724
40,cpREV+F+I+G4,12293.516,98,24783.033,24826.539,25204.510
41,mtREV,13125.987,77,26405.974,26431.696,26737.135
42,mtREV+I,13015.567,78,26187.134,26213.581,26522.596
43,mtREV+G4,12619.261,78,25394.522,25420.968,25729.983
44,mtREV+I+G4,12618.602,79,25395.203,25422.386,25734.965
45,mtREV+F,12685.868,96,25563.735,25605.307,25976.611
46,mtREV+F+I,12582.480,97,25358.960,25401.493,25776.136
47,mtREV+F+G4,12227.888,97,24649.776,24692.309,25066.952
48,mtREV+F+I+G4,12227.385,98,24650.770,24694.277,25072.247
49,rtREV,12805.663,77,25765.326,25791.048,26096.487
50,rtREV+I,12687.083,78,25530.167,25556.613,25865.628
51,rtREV+G4,12386.676,78,24929.353,24955.799,25264.814
52,rtREV+I+G4,12386.190,79,24930.380,24957.562,25270.142
53,rtREV+F,12726.320,96,25644.639,25686.211,26057.515
54,rtREV+F+I,12611.535,97,25417.070,25459.602,25834.246
55,rtREV+F+G4,12304.668,97,24803.336,24845.868,25220.512
56,rtREV+F+I+G4,12304.413,98,24804.826,24848.333,25226.303
57,mtART,13649.689,77,27453.378,27479.099,27784.538
58,mtART+I,13481.239,78,27118.478,27144.924,27453.939
59,mtART+G4,12909.136,78,25974.271,26000.718,26309.733
60,mtART+I+G4,12906.962,79,25971.924,25999.107,26311.686
61,mtART+F,13032.889,96,26257.778,26299.350,26670.654
62,mtART+F+I,12897.733,97,25989.465,26031.998,26406.641
63,mtART+F+G4,12457.488,97,25108.976,25151.509,25526.153
64,mtART+F+I+G4,12455.537,98,25107.074,25150.581,25528.551
65,mtZOA,13198.378,77,26550.756,26576.478,26881.917
66,mtZOA+I,13061.027,78,26278.054,26304.500,26613.515
67,mtZOA+G4,12612.994,78,25381.989,25408.435,25717.450
68,mtZOA+I+G4,12611.447,79,25380.894,25408.077,25720.656
69,mtZOA+F,12801.039,96,25794.077,25835.649,26206.953
70,mtZOA+F+I,12682.772,97,25559.543,25602.075,25976.719
71,mtZOA+F+G4,12322.395,97,24838.790,24881.322,25255.966
72,mtZOA+F+I+G4,12320.952,98,24837.904,24881.411,25259.381
73,VT,12585.737,77,25325.473,25351.195,25656.634
74,VT+I,12479.220,78,25114.439,25140.885,25449.900
75,VT+G4,12207.927,78,24571.853,24598.300,24907.315
76,VT+I+G4,12207.860,79,24573.720,24600.903,24913.482
77,VT+F,12581.842,96,25355.684,25397.255,25768.559
78,VT+F+I,12475.756,97,25145.512,25188.044,25562.688
79,VT+F+G4,12202.282,97,24598.564,24641.097,25015.741
80,VT+F+I+G4,12202.243,98,24600.485,24643.992,25021.962
81,LG,12728.296,77,25610.591,25636.313,25941.752
82,LG+I,12612.311,78,25380.622,25407.069,25716.084
83,LG+G4,12301.313,78,24758.625,24785.072,25094.087
84,LG+I+G4,12301.049,79,24760.098,24787.281,25099.860
85,LG+F,12662.578,96,25517.156,25558.728,25930.032
86,LG+F+I,12548.470,97,25290.940,25333.472,25708.116
87,LG+F+G4,12241.016,97,24676.032,24718.564,25093.208
88,LG+F+I+G4,12240.778,98,24677.556,24721.063,25099.033
89,DCMut,12701.636,77,25557.272,25582.994,25888.433
90,DCMut+I,12604.319,78,25364.638,25391.084,25700.099
91,DCMut+G4,12306.132,78,24768.264,24794.711,25103.726
92,DCMut+I+G4,12305.636,79,24769.271,24796.454,25109.034
93,DCMut+F,12660.393,96,25512.785,25554.357,25925.661
94,DCMut+F+I,12567.495,97,25328.990,25371.523,25746.167
95,DCMut+F+G4,12267.298,97,24728.596,24771.129,25145.773
96,DCMut+F+I+G4,12267.097,98,24730.194,24773.701,25151.671
97,PMB,12784.440,77,25722.880,25748.601,26054.040
