No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,2501.206,15,5032.411,5035.006,5081.961
2,Dayhoff+I,2469.153,16,4970.306,4973.262,5023.159
3,Dayhoff+G4,2447.781,16,4927.562,4930.519,4980.415
4,Dayhoff+I+G4,2447.335,17,4928.669,4932.014,4984.826
5,Dayhoff+F,2484.668,34,5037.336,5051.674,5149.649
6,Dayhoff+F+I,2451.194,35,4972.389,4987.662,5088.005
7,Dayhoff+F+G4,2428.985,35,4927.970,4943.243,5043.586
8,Dayhoff+F+I+G4,2428.600,36,4929.200,4945.444,5048.119
9,mtMAM,2759.090,15,5548.179,5550.774,5597.729
10,mtMAM+I,2648.518,16,5329.037,5331.993,5381.889
11,mtMAM+G4,2596.108,16,5224.216,5227.173,5277.069
12,mtMAM+I+G4,2594.070,17,5222.141,5225.485,5278.297
13,mtMAM+F,2580.792,34,5229.583,5243.921,5341.896
14,mtMAM+F+I,2505.176,35,5080.351,5095.624,5195.967
15,mtMAM+F+G4,2470.540,35,5011.080,5026.353,5126.696
16,mtMAM+F+I+G4,2469.145,36,5010.290,5026.534,5129.209
17,JTT,2467.768,15,4965.536,4968.131,5015.086
18,JTT+I,2431.381,16,4894.762,4897.718,4947.614
19,JTT+G4,2420.479,16,4872.958,4875.914,4925.811
20,JTT+I+G4,2418.614,17,4871.228,4874.572,4927.384
21,JTT+F,2449.780,34,4967.560,4981.898,5079.873
22,JTT+F+I,2414.666,35,4899.332,4914.605,5014.947
23,JTT+F+G4,2405.885,35,4881.771,4897.043,4997.386
24,JTT+F+I+G4,2403.860,36,4879.721,4895.965,4998.640
25,WAG,2475.268,15,4980.536,4983.131,5030.086
26,WAG+I,2446.774,16,4925.548,4928.504,4978.401
27,WAG+G4,2432.750,16,4897.500,4900.457,4950.353
28,WAG+I+G4,2432.076,17,4898.152,4901.496,4954.308
29,WAG+F,2454.534,34,4977.069,4991.406,5089.381
30,WAG+F+I,2425.769,35,4921.538,4936.811,5037.153
31,WAG+F+G4,2413.461,35,4896.921,4912.194,5012.537
32,WAG+F+I+G4,2412.471,36,4896.942,4913.186,5015.861
33,cpREV,2514.146,15,5058.292,5060.887,5107.842
34,cpREV+I,2480.743,16,4993.486,4996.443,5046.339
35,cpREV+G4,2461.594,16,4955.189,4958.145,5008.042
36,cpREV+I+G4,2460.834,17,4955.668,4959.012,5011.824
37,cpREV+F,2468.181,34,5004.362,5018.699,5116.674
