No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,16664.662,69,33467.324,33477.232,33808.997
2,JC+I,16059.557,70,32259.114,32269.319,32605.738
3,JC+G4,15773.743,70,31687.486,31697.691,32034.110
4,JC+I+G4,15754.032,71,31650.064,31660.571,32001.640
5,F81+F,16707.121,72,33558.243,33569.058,33914.771
6,F81+F+I,16091.815,73,32329.629,32340.756,32691.109
7,F81+F+G4,15810.204,73,31766.408,31777.535,32127.887
8,F81+F+I+G4,15789.841,74,31727.683,31739.126,32094.114
9,K2P,16337.393,70,32814.786,32824.992,33161.410
10,K2P+I,15713.316,71,31568.632,31579.139,31920.208
11,K2P+G4,15388.478,71,30918.955,30929.463,31270.531
12,K2P+I+G4,15370.967,72,30885.933,30896.748,31242.461
13,HKY+F,16352.995,73,32851.990,32863.116,33213.469
14,HKY+F+I,15710.289,74,31568.577,31580.021,31935.009
15,HKY+F+G4,15384.102,74,30916.205,30927.648,31282.636
16,HKY+F+I+G4,15365.486,75,30880.971,30892.736,31252.354
17,TNe,16335.611,71,32813.223,32823.730,33164.798
18,TNe+I,15711.998,72,31567.995,31578.810,31924.523
19,TNe+G4,15386.337,72,30916.675,30927.490,31273.202
20,TNe+I+G4,15368.840,73,30883.680,30894.806,31245.159
21,TN+F,16350.845,74,32849.691,32861.134,33216.122
22,TN+F+I,15709.963,75,31569.925,31581.690,31941.308
23,TN+F+G4,15382.800,75,30915.599,30927.364,31286.982
24,TN+F+I+G4,15364.354,76,30880.707,30892.798,31257.042
25,K3P,16337.372,71,32816.744,32827.252,33168.320
26,K3P+I,15713.313,72,31570.627,31581.441,31927.154
27,K3P+G4,15388.452,72,30920.903,30931.718,31277.431
28,K3P+I+G4,15370.953,73,30887.905,30899.032,31249.385
29,K3Pu+F,16351.636,74,32851.271,32862.714,33217.702
30,K3Pu+F+I,15708.443,75,31566.886,31578.651,31938.269
31,K3Pu+F+G4,15381.878,75,30913.756,30925.520,31285.139
32,K3Pu+F+I+G4,15363.334,76,30878.667,30890.758,31255.002
33,TPM2+F,16331.550,74,32811.099,32822.542,33177.530
34,TPM2+F+I,15697.762,75,31545.525,31557.289,31916.907
35,TPM2+F+G4,15362.404,75,30874.807,30886.572,31246.190
36,TPM2+F+I+G4,15344.127,76,30840.254,30852.345,31216.589
37,TPM2u+F,16331.549,74,32811.099,32822.542,33177.530
38,TPM2u+F+I,15697.762,75,31545.524,31557.289,31916.907
39,TPM2u+F+G4,15362.403,75,30874.807,30886.572,31246.190
40,TPM2u+F+I+G4,15344.127,76,30840.254,30852.344,31216.588
41,TPM3+F,16350.829,74,32849.657,32861.101,33216.089
42,TPM3+F+I,15709.816,75,31569.632,31581.397,31941.015
43,TPM3+F+G4,15383.801,75,30917.602,30929.367,31288.985
44,TPM3+F+I+G4,15365.397,76,30882.794,30894.885,31259.129
45,TPM3u+F,16350.828,74,32849.656,32861.099,33216.087
46,TPM3u+F+I,15709.816,75,31569.632,31581.397,31941.015
47,TPM3u+F+G4,15383.801,75,30917.602,30929.367,31288.985
48,TPM3u+F+I+G4,15365.393,76,30882.787,30894.877,31259.121
49,TIMe,16335.591,72,32815.183,32825.998,33171.710
50,TIMe+I,15711.995,73,31569.990,31581.117,31931.470
51,TIMe+G4,15386.322,73,30918.645,30929.772,31280.124
52,TIMe+I+G4,15368.829,74,30885.659,30897.102,31252.090
53,TIM+F,16349.492,75,32848.984,32860.749,33220.367
54,TIM+F+I,15708.123,76,31568.246,31580.337,31944.581
55,TIM+F+G4,15380.587,76,30913.174,30925.265,31289.508
56,TIM+F+I+G4,15362.205,77,30878.410,30890.832,31259.697
57,TIM2e,16331.696,72,32807.391,32818.206,33163.919
58,TIM2e+I,15710.717,73,31567.433,31578.560,31928.913
59,TIM2e+G4,15384.345,73,30914.690,30925.817,31276.170
60,TIM2e+I+G4,15366.923,74,30881.847,30893.290,31248.278
61,TIM2+F,16329.369,75,32808.737,32820.502,33180.120
62,TIM2+F+I,15697.487,76,31546.973,31559.064,31923.308
63,TIM2+F+G4,15360.818,76,30873.635,30885.726,31249.970
64,TIM2+F+I+G4,15342.783,77,30839.566,30851.988,31220.853
65,TIM3e,16318.964,72,32781.929,32792.744,33138.456
66,TIM3e+I,15708.623,73,31563.245,31574.372,31924.724
67,TIM3e+G4,15372.915,73,30891.829,30902.956,31253.309
68,TIM3e+I+G4,15357.042,74,30862.084,30873.527,31228.515
69,TIM3+F,16348.728,75,32847.455,32859.220,33218.838
70,TIM3+F+I,15709.491,76,31570.982,31583.072,31947.316
71,TIM3+F+G4,15382.543,76,30917.086,30929.177,31293.421
72,TIM3+F+I+G4,15364.289,77,30882.578,30895.000,31263.864
73,TVMe,16317.041,73,32780.083,32791.210,33141.562
74,TVMe+I,15708.832,74,31565.663,31577.107,31932.094
75,TVMe+G4,15372.193,74,30892.386,30903.830,31258.817
76,TVMe+I+G4,15356.600,75,30863.199,30874.964,31234.582
77,TVM+F,16329.301,76,32810.602,32822.693,33186.937
78,TVM+F+I,15697.138,77,31548.277,31560.699,31929.563
79,TVM+F+G4,15362.068,77,30878.136,30890.558,31259.422
80,TVM+F+I+G4,15344.024,78,30844.049,30856.806,31230.287
81,SYM,16315.259,74,32778.517,32789.960,33144.948
82,SYM+I,15707.427,75,31564.855,31576.620,31936.238
83,SYM+G4,15371.021,75,30892.042,30903.807,31263.425
84,SYM+I+G4,15355.211,76,30862.422,30874.513,31238.757
85,GTR+F,16327.182,77,32808.363,32820.785,33189.650
86,GTR+F+I,15696.867,78,31549.735,31562.492,31935.973
87,GTR+F+G4,15360.551,78,30877.102,30889.860,31263.341
88,GTR+F+I+G4,15342.709,79,30843.418,30856.517,31234.608
