No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,16536.537,69,33211.073,33220.880,33553.403
2,JC+I,15944.747,70,32029.494,32039.595,32376.784
3,JC+G4,15677.442,70,31494.884,31504.986,31842.175
4,JC+I+G4,15658.193,71,31458.385,31468.786,31810.638
5,F81+F,16578.229,72,33300.458,33311.163,33657.671
6,F81+F+I,15977.251,73,32100.502,32111.515,32462.677
7,F81+F+G4,15714.297,73,31574.594,31585.607,31936.768
8,F81+F+I+G4,15694.041,74,31536.082,31547.409,31903.218
9,K2P,16207.844,70,32555.689,32565.791,32902.980
10,K2P+I,15596.529,71,31335.058,31345.459,31687.310
11,K2P+G4,15290.636,71,30723.271,30733.672,31075.523
12,K2P+I+G4,15273.601,72,30691.203,30701.907,31048.416
13,HKY+F,16224.194,73,32594.387,32605.401,32956.562
14,HKY+F+I,15594.894,74,31337.789,31349.116,31704.925
15,HKY+F+G4,15288.572,74,30725.144,30736.470,31092.280
16,HKY+F+I+G4,15269.964,75,30689.928,30701.572,31062.025
17,TNe,16205.976,71,32553.953,32564.354,32906.205
18,TNe+I,15595.310,72,31334.620,31345.325,31691.834
19,TNe+G4,15288.318,72,30720.636,30731.340,31077.849
20,TNe+I+G4,15271.393,73,30688.787,30699.800,31050.961
21,TN+F,16221.840,74,32591.679,32603.006,32958.815
22,TN+F+I,15594.547,75,31339.094,31350.739,31711.191
23,TN+F+G4,15287.251,75,30724.503,30736.147,31096.600
24,TN+F+I+G4,15268.857,76,30689.715,30701.682,31066.773
25,K3P,16207.785,71,32557.571,32567.971,32909.823
26,K3P+I,15596.387,72,31336.775,31347.479,31693.988
27,K3P+G4,15290.553,72,30725.105,30735.810,31082.319
28,K3P+I+G4,15273.497,73,30692.995,30704.008,31055.169
29,K3Pu+F,16223.658,74,32595.316,32606.642,32962.452
30,K3Pu+F+I,15594.105,75,31338.210,31349.854,31710.307
31,K3Pu+F+G4,15287.570,75,30725.139,30736.784,31097.236
32,K3Pu+F+I+G4,15268.980,76,30689.959,30701.926,31067.018
33,TPM2+F,16196.968,74,32541.937,32553.263,32909.073
34,TPM2+F+I,15577.334,75,31304.667,31316.312,31676.765
35,TPM2+F+G4,15262.327,75,30674.655,30686.299,31046.752
36,TPM2+F+I+G4,15243.815,76,30639.629,30651.596,31016.688
37,TPM2u+F,16196.968,74,32541.937,32553.263,32909.073
38,TPM2u+F+I,15577.333,75,31304.667,31316.311,31676.764
39,TPM2u+F+G4,15262.327,75,30674.655,30686.299,31046.752
40,TPM2u+F+I+G4,15243.815,76,30639.629,30651.596,31016.688
41,TPM3+F,16219.350,74,32586.699,32598.026,32953.835
42,TPM3+F+I,15594.893,75,31339.786,31351.430,31711.883
43,TPM3+F+G4,15287.632,75,30725.263,30736.908,31097.361
44,TPM3+F+I+G4,15269.443,76,30690.886,30702.853,31067.945
45,TPM3u+F,16219.350,74,32586.699,32598.026,32953.835
46,TPM3u+F+I,15594.893,75,31339.787,31351.431,31711.884
47,TPM3u+F+G4,15287.632,75,30725.264,30736.908,31097.361
48,TPM3u+F+I+G4,15269.440,76,30690.881,30702.848,31067.939
49,TIMe,16205.918,72,32555.836,32566.541,32913.049
50,TIMe+I,15595.170,73,31336.341,31347.354,31698.515
51,TIMe+G4,15288.233,73,30722.467,30733.480,31084.641
52,TIMe+I+G4,15271.291,74,30690.582,30701.909,31057.718
53,TIM+F,16221.309,75,32592.619,32604.263,32964.716
54,TIM+F+I,15593.764,76,31339.528,31351.495,31716.586
55,TIM+F+G4,15286.264,76,30724.527,30736.494,31101.586
56,TIM+F+I+G4,15267.890,77,30689.780,30702.075,31071.800
57,TIM2e,16199.061,72,32542.122,32552.827,32899.336
58,TIM2e+I,15591.928,73,31329.856,31340.869,31692.030
59,TIM2e+G4,15284.701,73,30715.403,30726.416,31077.578
60,TIM2e+I+G4,15267.732,74,30683.464,30694.791,31050.600
61,TIM2+F,16194.531,75,32539.062,32550.706,32911.159
62,TIM2+F+I,15577.029,76,31306.058,31318.025,31683.116
63,TIM2+F+G4,15260.802,76,30673.604,30685.572,31050.663
64,TIM2+F+I+G4,15242.542,77,30639.084,30651.379,31021.104
65,TIM3e,16183.177,72,32510.354,32521.058,32867.567
66,TIM3e+I,15588.766,73,31323.532,31334.545,31685.707
67,TIM3e+G4,15271.848,73,30689.696,30700.709,31051.871
68,TIM3e+I+G4,15256.669,74,30661.339,30672.665,31028.475
69,TIM3+F,16217.069,75,32584.139,32595.783,32956.236
70,TIM3+F+I,15594.545,76,31341.089,31353.056,31718.148
71,TIM3+F+G4,15286.363,76,30724.725,30736.693,31101.784
72,TIM3+F+I+G4,15268.375,77,30690.750,30703.044,31072.769
73,TVMe,16178.300,73,32502.599,32513.613,32864.774
74,TVMe+I,15586.472,74,31320.943,31332.270,31688.079
75,TVMe+G4,15269.395,74,30686.790,30698.117,31053.926
76,TVMe+I+G4,15254.199,75,30658.397,30670.042,31030.494
77,TVM+F,16192.132,76,32536.264,32548.231,32913.323
78,TVM+F+I,15577.262,77,31308.524,31320.819,31690.544
79,TVM+F+G4,15261.147,77,30676.294,30688.589,31058.314
80,TVM+F+I+G4,15243.000,78,30641.999,30654.627,31028.981
81,SYM,16176.409,74,32500.817,32512.144,32867.953
82,SYM+I,15585.121,75,31320.242,31331.886,31692.339
83,SYM+G4,15268.064,75,30686.127,30697.772,31058.224
84,SYM+I+G4,15252.775,76,30657.550,30669.517,31034.608
85,GTR+F,16189.773,77,32533.547,32545.841,32915.566
86,GTR+F+I,15576.959,78,31309.919,31322.546,31696.900
87,GTR+F+G4,15259.671,78,30675.342,30687.970,31062.324
88,GTR+F+I+G4,15241.739,79,30641.478,30654.442,31033.420
