No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5279.536,65,10689.071,10734.468,10919.253
2,Dayhoff+I,5130.674,66,10393.348,10440.391,10627.072
3,Dayhoff+G4,5016.198,66,10164.395,10211.438,10398.119
4,Dayhoff+I+G4,5011.704,67,10157.408,10206.135,10394.672
5,Dayhoff+F,5274.572,84,10717.144,10801.144,11014.610
6,Dayhoff+F+I,5122.187,85,10414.374,10500.882,10715.381
7,Dayhoff+F+G4,4999.115,85,10168.230,10254.739,10469.237
8,Dayhoff+F+I+G4,4994.498,86,10160.995,10250.067,10465.544
9,mtMAM,5734.174,65,11598.349,11643.746,11828.531
10,mtMAM+I,5550.053,66,11232.106,11279.149,11465.830
11,mtMAM+G4,5277.703,66,10687.407,10734.449,10921.130
12,mtMAM+I+G4,5273.694,67,10681.387,10730.114,10918.652
13,mtMAM+F,5440.799,84,11049.598,11133.598,11347.064
14,mtMAM+F+I,5264.256,85,10698.512,10785.021,10999.519
15,mtMAM+F+G4,5076.113,85,10322.227,10408.736,10623.234
16,mtMAM+F+I+G4,5072.292,86,10316.585,10405.656,10621.134
17,JTT,5145.843,65,10421.686,10467.083,10651.868
18,JTT+I,5005.992,66,10143.985,10191.027,10377.708
19,JTT+G4,4907.099,66,9946.199,9993.241,10179.922
20,JTT+I+G4,4904.100,67,9942.199,9990.927,10179.464
21,JTT+F,5133.218,84,10434.435,10518.435,10731.901
22,JTT+F+I,4993.192,85,10156.384,10242.893,10457.391
23,JTT+F+G4,4897.840,85,9965.680,10052.189,10266.688
24,JTT+F+I+G4,4894.024,86,9960.048,10049.120,10264.597
25,WAG,5221.474,65,10572.948,10618.344,10803.130
26,WAG+I,5087.511,66,10307.022,10354.064,10540.745
27,WAG+G4,4981.499,66,10094.997,10142.040,10328.721
28,WAG+I+G4,4979.368,67,10092.736,10141.463,10330.000
29,WAG+F,5208.423,84,10584.847,10668.847,10882.313
30,WAG+F+I,5073.860,85,10317.719,10404.228,10618.727
31,WAG+F+G4,4966.702,85,10103.405,10189.914,10404.412
32,WAG+F+I+G4,4963.831,86,10099.663,10188.734,10404.212
33,cpREV,5297.435,65,10724.869,10770.266,10955.051
34,cpREV+I,5160.905,66,10453.809,10500.852,10687.532
35,cpREV+G4,5024.395,66,10180.790,10227.833,10414.513
36,cpREV+I+G4,5022.768,67,10179.535,10228.262,10416.800
37,cpREV+F,5286.457,84,10740.915,10824.915,11038.381
38,cpREV+F+I,5146.389,85,10462.777,10549.286,10763.785
39,cpREV+F+G4,5004.504,85,10179.007,10265.516,10480.015
40,cpREV+F+I+G4,5001.456,86,10174.913,10263.984,10479.462
41,mtREV,5532.204,65,11194.407,11239.804,11424.589
42,mtREV+I,5378.229,66,10888.459,10935.501,11122.182
43,mtREV+G4,5204.148,66,10540.296,10587.338,10774.019
44,mtREV+I+G4,5201.661,67,10537.322,10586.049,10774.586
45,mtREV+F,5313.843,84,10795.686,10879.686,11093.152
46,mtREV+F+I,5163.123,85,10496.246,10582.755,10797.253
47,mtREV+F+G4,5025.691,85,10221.382,10307.891,10522.389
48,mtREV+F+I+G4,5021.930,86,10215.861,10304.932,10520.409
49,rtREV,5328.622,65,10787.243,10832.640,11017.425
50,rtREV+I,5192.724,66,10517.448,10564.491,10751.172
51,rtREV+G4,5066.917,66,10265.835,10312.877,10499.558
52,rtREV+I+G4,5064.840,67,10263.679,10312.406,10500.944
53,rtREV+F,5292.839,84,10753.679,10837.679,11051.145
54,rtREV+F+I,5154.113,85,10478.226,10564.735,10779.234
55,rtREV+F+G4,5042.245,85,10254.491,10341.000,10555.498
56,rtREV+F+I+G4,5039.328,86,10250.656,10339.727,10555.205
57,mtART,5869.993,65,11869.985,11915.382,12100.167
58,mtART+I,5685.418,66,11502.836,11549.878,11736.559
59,mtART+G4,5386.866,66,10905.732,10952.775,11139.456
60,mtART+I+G4,5385.759,67,10905.518,10954.245,11142.783
61,mtART+F,5562.733,84,11293.467,11377.467,11590.933
62,mtART+F+I,5392.340,85,10954.681,11041.190,11255.688
63,mtART+F+G4,5167.920,85,10505.839,10592.348,10806.847
64,mtART+F+I+G4,5168.180,86,10508.360,10597.432,10812.909
65,mtZOA,5617.444,65,11364.889,11410.285,11595.071
66,mtZOA+I,5460.751,66,11053.501,11100.544,11287.225
67,mtZOA+G4,5242.742,66,10617.484,10664.526,10851.207
68,mtZOA+I+G4,5241.264,67,10616.529,10665.256,10853.793
69,mtZOA+F,5396.546,84,10961.091,11045.091,11258.558
70,mtZOA+F+I,5244.733,85,10659.465,10745.974,10960.473
71,mtZOA+F+G4,5082.013,85,10334.027,10420.536,10635.034
72,mtZOA+F+I+G4,5079.413,86,10330.825,10419.897,10635.374
73,VT,5198.606,65,10527.212,10572.608,10757.394
74,VT+I,5066.418,66,10264.837,10311.879,10498.560
75,VT+G4,4975.300,66,10082.600,10129.643,10316.324
76,VT+I+G4,4973.163,67,10080.325,10129.053,10317.590
77,VT+F,5184.634,84,10537.269,10621.269,10834.735
78,VT+F+I,5053.097,85,10276.193,10362.702,10577.201
79,VT+F+G4,4965.380,85,10100.760,10187.269,10401.768
80,VT+F+I+G4,4962.577,86,10097.155,10186.226,10401.703
81,LG,5270.816,65,10671.632,10717.028,10901.814
82,LG+I,5131.939,66,10395.879,10442.921,10629.602
83,LG+G4,5015.061,66,10162.122,10209.165,10395.846
84,LG+I+G4,5013.008,67,10160.016,10208.743,10397.280
85,LG+F,5236.874,84,10641.748,10725.748,10939.214
86,LG+F+I,5099.165,85,10368.331,10454.839,10669.338
87,LG+F+G4,4991.034,85,10152.069,10238.578,10453.076
88,LG+F+I+G4,4987.837,86,10147.674,10236.745,10452.223
89,DCMut,5278.909,65,10687.818,10733.215,10918.001
90,DCMut+I,5130.227,66,10392.454,10439.496,10626.177
91,DCMut+G4,5016.251,66,10164.502,10211.544,10398.225
92,DCMut+I+G4,5011.751,67,10157.501,10206.229,10394.766
93,DCMut+F,5273.705,84,10715.410,10799.410,11012.876
94,DCMut+F+I,5121.584,85,10413.168,10499.677,10714.175
95,DCMut+F+G4,4999.100,85,10168.200,10254.709,10469.207
96,DCMut+F+I+G4,4994.483,86,10160.967,10250.038,10465.515
97,PMB,5286.320,65,10702.640,10748.037,10932.822
98,PMB+I,5153.006,66,10438.012,10485.055,10671.736
99,PMB+G4,5054.297,66,10240.595,10287.637,10474.318
100,PMB+I+G4,5052.715,67,10239.431,10288.158,10476.695
101,PMB+F,5267.808,84,10703.615,10787.615,11001.081
102,PMB+F+I,5134.976,85,10439.952,10526.461,10740.960
103,PMB+F+G4,5039.786,85,10249.571,10336.080,10550.579
104,PMB+F+I+G4,5037.471,86,10246.943,10336.014,10551.492
105,HIVb,5255.684,65,10641.368,10686.765,10871.550
106,HIVb+I,5091.501,66,10315.002,10362.045,10548.726
107,HIVb+G4,4963.495,66,10058.991,10106.033,10292.714
108,HIVb+I+G4,4958.599,67,10051.199,10099.926,10288.464
109,HIVb+F,5210.998,84,10589.997,10673.997,10887.463
110,HIVb+F+I,5046.093,85,10262.186,10348.695,10563.193
111,HIVb+F+G4,4921.505,85,10013.010,10099.519,10314.018
112,HIVb+F+I+G4,4915.717,86,10003.435,10092.506,10307.983
113,HIVw,5418.485,65,10966.970,11012.367,11197.152
114,HIVw+I,5243.358,66,10618.715,10665.758,10852.438
115,HIVw+G4,5084.938,66,10301.875,10348.918,10535.599
116,HIVw+I+G4,5081.298,67,10296.596,10345.323,10533.861
117,HIVw+F,5286.205,84,10740.411,10824.411,11037.877
118,HIVw+F+I,5114.071,85,10398.142,10484.651,10699.149
119,HIVw+F+G4,4970.412,85,10110.823,10197.332,10411.831
120,HIVw+F+I+G4,4966.382,86,10104.764,10193.836,10409.313
121,JTTDCMut,5150.846,65,10431.692,10477.089,10661.874
122,JTTDCMut+I,5010.236,66,10152.473,10199.515,10386.196
123,JTTDCMut+G4,4910.901,66,9953.801,10000.844,10187.524
124,JTTDCMut+I+G4,4907.819,67,9949.638,9998.365,10186.902
125,JTTDCMut+F,5138.206,84,10444.412,10528.412,10741.878
126,JTTDCMut+F+I,4997.403,85,10164.806,10251.315,10465.814
127,JTTDCMut+F+G4,4901.206,85,9972.413,10058.922,10273.420
128,JTTDCMut+F+I+G4,4897.289,86,9966.578,10055.649,10271.126
129,FLU,5279.700,65,10689.400,10734.797,10919.583
130,FLU+I,5120.930,66,10373.861,10420.903,10607.584
131,FLU+G4,4984.673,66,10101.345,10148.388,10335.069
132,FLU+I+G4,4980.545,67,10095.090,10143.817,10332.354
133,FLU+F,5222.095,84,10612.190,10696.190,10909.656
134,FLU+F+I,5066.536,85,10303.072,10389.581,10604.079
135,FLU+F+G4,4932.552,85,10035.104,10121.613,10336.112
136,FLU+F+I+G4,4928.054,86,10028.107,10117.179,10332.656
137,Blosum62,5307.349,65,10744.698,10790.095,10974.880
138,Blosum62+I,5177.314,66,10486.629,10533.671,10720.352
139,Blosum62+G4,5072.687,66,10277.375,10324.417,10511.098
140,Blosum62+I+G4,5071.640,67,10277.281,10326.008,10514.545
141,Blosum62+F,5273.739,84,10715.478,10799.478,11012.944
142,Blosum62+F+I,5144.529,85,10459.059,10545.568,10760.066
143,Blosum62+F+G4,5045.155,85,10260.309,10346.818,10561.317
144,Blosum62+F+I+G4,5043.321,86,10258.642,10347.714,10563.191
145,mtMet,5517.899,65,11165.799,11211.196,11395.981
146,mtMet+I,5364.619,66,10861.238,10908.280,11094.961
147,mtMet+G4,5196.386,66,10524.772,10571.814,10758.495
148,mtMet+I+G4,5194.216,67,10522.433,10571.160,10759.697
149,mtMet+F,5249.191,84,10666.382,10750.382,10963.848
150,mtMet+F+I,5103.111,85,10376.223,10462.732,10677.230
151,mtMet+F+G4,4978.638,85,10127.276,10213.785,10428.284
152,mtMet+F+I+G4,4974.797,86,10121.594,10210.665,10426.142
153,mtVer,5529.848,65,11189.697,11235.093,11419.879
154,mtVer+I,5369.106,66,10870.212,10917.255,11103.935
155,mtVer+G4,5185.061,66,10502.122,10549.164,10735.845
156,mtVer+I+G4,5180.680,67,10495.361,10544.088,10732.626
157,mtVer+F,5307.727,84,10783.454,10867.454,11080.920
158,mtVer+F+I,5144.834,85,10459.669,10546.178,10760.676
159,mtVer+F+G4,5009.667,85,10189.335,10275.844,10490.342
160,mtVer+F+I+G4,5004.044,86,10180.087,10269.159,10484.636
161,mtInv,5577.509,65,11285.018,11330.415,11515.200
162,mtInv+I,5426.971,66,10985.943,11032.985,11219.666
163,mtInv+G4,5275.501,66,10683.003,10730.045,10916.726
164,mtInv+I+G4,5273.510,67,10681.019,10729.746,10918.284
165,mtInv+F,5257.368,84,10682.736,10766.736,10980.202
166,mtInv+F+I,5115.403,85,10400.806,10487.315,10701.814
167,mtInv+F+G4,4994.959,85,10159.918,10246.427,10460.925
168,mtInv+F+I+G4,4991.482,86,10154.963,10244.034,10459.512
