No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,24550.384,59,49218.767,49223.712,49531.932
2,Dayhoff+I,24367.882,60,48855.764,48860.879,49174.236
3,Dayhoff+G4,24081.621,60,48283.242,48288.358,48601.715
4,Dayhoff+I+G4,24082.759,61,48287.518,48292.808,48611.298
5,Dayhoff+F,24406.689,78,48969.377,48978.099,49383.391
6,Dayhoff+F+I,24213.454,79,48584.908,48593.860,49004.230
7,Dayhoff+F+G4,23934.754,79,48027.508,48036.460,48446.830
8,Dayhoff+F+I+G4,23935.499,80,48030.999,48040.184,48455.628
9,mtMAM,25685.943,59,51489.886,51494.830,51803.051
10,mtMAM+I,25460.632,60,51041.264,51046.379,51359.736
11,mtMAM+G4,24895.775,60,49911.550,49916.665,50230.022
12,mtMAM+I+G4,24896.510,61,49915.020,49920.310,50238.801
13,mtMAM+F,24765.686,78,49687.371,49696.093,50101.385
14,mtMAM+F+I,24547.824,79,49253.649,49262.601,49672.971
15,mtMAM+F+G4,24170.864,79,48499.727,48508.679,48919.049
16,mtMAM+F+I+G4,24170.702,80,48501.403,48510.588,48926.033
17,JTT,24036.165,59,48190.331,48195.275,48503.495
18,JTT+I,23864.087,60,47848.173,47853.289,48166.646
19,JTT+G4,23644.404,60,47408.809,47413.924,47727.281
20,JTT+I+G4,23644.893,61,47411.786,47417.076,47735.567
21,JTT+F,23916.647,78,47989.294,47998.016,48403.308
22,JTT+F+I,23739.553,79,47637.106,47646.058,48056.428
23,JTT+F+G4,23528.019,79,47214.037,47222.989,47633.359
24,JTT+F+I+G4,23528.292,80,47216.583,47225.768,47641.213
25,WAG,24424.281,59,48966.562,48971.506,49279.727
26,WAG+I,24249.217,60,48618.435,48623.550,48936.907
27,WAG+G4,24003.462,60,48126.925,48132.040,48445.397
28,WAG+I+G4,24004.169,61,48130.337,48135.627,48454.117
29,WAG+F,24324.204,78,48804.409,48813.131,49218.423
30,WAG+F+I,24143.806,79,48445.613,48454.565,48864.935
31,WAG+F+G4,23906.131,79,47970.262,47979.214,48389.584
32,WAG+F+I+G4,23906.631,80,47973.261,47982.446,48397.891
33,cpREV,24649.544,59,49417.089,49422.033,49730.253
34,cpREV+I,24461.035,60,49042.071,49047.186,49360.543
35,cpREV+G4,24173.557,60,48467.114,48472.230,48785.587
36,cpREV+I+G4,24174.304,61,48470.609,48475.898,48794.389
37,cpREV+F,24491.218,78,49138.436,49147.158,49552.450
38,cpREV+F+I,24301.494,79,48760.988,48769.940,49180.310
39,cpREV+F+G4,24009.175,79,48176.350,48185.302,48595.672
40,cpREV+F+I+G4,24009.819,80,48179.639,48188.824,48604.269
41,mtREV,25157.289,59,50432.579,50437.523,50745.743
42,mtREV+I,24959.972,60,50039.944,50045.059,50358.416
43,mtREV+G4,24626.577,60,49373.153,49378.269,49691.626
44,mtREV+I+G4,24626.896,61,49375.791,49381.081,49699.571
45,mtREV+F,24396.547,78,48949.093,48957.815,49363.107
46,mtREV+F+I,24214.032,79,48586.063,48595.015,49005.385
47,mtREV+F+G4,23927.701,79,48013.403,48022.355,48432.725
48,mtREV+F+I+G4,23927.912,80,48015.825,48025.010,48440.455
