No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5029.827,53,10165.655,10192.783,10355.380
2,Dayhoff+I,4861.118,54,9830.235,9858.521,10023.541
3,Dayhoff+G4,4810.162,54,9728.325,9756.610,9921.630
4,Dayhoff+I+G4,4794.603,55,9699.207,9728.681,9896.092
5,Dayhoff+F,4961.160,72,10066.321,10121.071,10324.062
6,Dayhoff+F+I,4800.120,73,9746.241,9802.806,10007.561
7,Dayhoff+F+G4,4749.795,73,9645.589,9702.155,9906.910
8,Dayhoff+F+I+G4,4734.551,74,9617.102,9675.523,9882.002
9,mtMAM,5682.575,53,11471.150,11498.278,11660.876
10,mtMAM+I,5428.858,54,10965.717,10994.002,11159.022
11,mtMAM+G4,5190.330,54,10488.661,10516.947,10681.966
12,mtMAM+I+G4,5187.400,55,10484.799,10514.273,10681.684
13,mtMAM+F,5239.299,72,10622.597,10677.347,10880.338
14,mtMAM+F+I,5022.816,73,10191.632,10248.197,10452.952
15,mtMAM+F+G4,4860.510,73,9867.020,9923.585,10128.340
16,mtMAM+F+I+G4,4854.544,74,9857.088,9915.509,10121.988
17,JTT,4921.519,53,9949.039,9976.167,10138.764
18,JTT+I,4756.041,54,9620.081,9648.367,9813.387
19,JTT+G4,4705.783,54,9519.566,9547.851,9712.871
20,JTT+I+G4,4693.170,55,9496.341,9525.814,9693.226
21,JTT+F,4874.068,72,9892.136,9946.886,10149.877
22,JTT+F+I,4715.775,73,9577.551,9634.116,9838.871
23,JTT+F+G4,4668.011,73,9482.022,9538.588,9743.342
24,JTT+F+I+G4,4654.639,74,9457.278,9515.699,9722.178
25,WAG,4982.580,53,10071.159,10098.287,10260.885
26,WAG+I,4811.303,54,9730.605,9758.891,9923.911
27,WAG+G4,4767.393,54,9642.786,9671.072,9836.092
28,WAG+I+G4,4753.618,55,9617.236,9646.710,9814.121
29,WAG+F,4926.626,72,9997.251,10052.001,10254.992
30,WAG+F+I,4761.795,73,9669.590,9726.155,9930.910
31,WAG+F+G4,4718.098,73,9582.195,9638.761,9843.515
32,WAG+F+I+G4,4704.176,74,9556.351,9614.772,9821.251
33,cpREV,5044.060,53,10194.119,10221.247,10383.845
34,cpREV+I,4858.097,54,9824.194,9852.480,10017.499
35,cpREV+G4,4800.849,54,9709.699,9737.985,9903.004
36,cpREV+I+G4,4786.585,55,9683.170,9712.643,9880.055
37,cpREV+F,4972.498,72,10088.996,10143.746,10346.736
38,cpREV+F+I,4795.424,73,9736.848,9793.413,9998.168
39,cpREV+F+G4,4743.019,73,9632.039,9688.604,9893.359
40,cpREV+F+I+G4,4726.925,74,9601.850,9660.271,9866.750
41,mtREV,5444.432,53,10994.864,11021.992,11184.590
42,mtREV+I,5239.298,54,10586.595,10614.881,10779.901
43,mtREV+G4,5104.266,54,10316.531,10344.817,10509.837
44,mtREV+I+G4,5095.702,55,10301.405,10330.879,10498.290
45,mtREV+F,5082.003,72,10308.006,10362.756,10565.746
46,mtREV+F+I,4901.203,73,9948.405,10004.971,10209.726
47,mtREV+F+G4,4804.583,73,9755.165,9811.731,10016.486
48,mtREV+F+I+G4,4794.011,74,9736.021,9794.442,10000.921
49,rtREV,5087.151,53,10280.301,10307.429,10470.027
50,rtREV+I,4894.925,54,9897.850,9926.136,10091.156
51,rtREV+G4,4832.475,54,9772.950,9801.236,9966.256
52,rtREV+I+G4,4819.009,55,9748.018,9777.492,9944.903
53,rtREV+F,5018.447,72,10180.895,10235.645,10438.636
54,rtREV+F+I,4834.354,73,9814.708,9871.274,10076.028
55,rtREV+F+G4,4777.123,73,9700.246,9756.812,9961.567
56,rtREV+F+I+G4,4761.768,74,9671.537,9729.958,9936.437
57,mtART,5831.988,53,11769.976,11797.104,11959.702
58,mtART+I,5534.595,54,11177.189,11205.475,11370.495
59,mtART+G4,5286.777,54,10681.555,10709.840,10874.860
60,mtART+I+G4,5283.818,55,10677.635,10707.109,10874.520
61,mtART+F,5356.466,72,10856.932,10911.682,11114.672
62,mtART+F+I,5107.195,73,10360.391,10416.956,10621.711
63,mtART+F+G4,4924.748,73,9995.497,10052.062,10256.817
64,mtART+F+I+G4,4923.295,74,9994.589,10053.010,10259.489
65,mtZOA,5496.702,53,11099.404,11126.532,11289.130
66,mtZOA+I,5258.864,54,10625.727,10654.013,10819.033
67,mtZOA+G4,5087.026,54,10282.052,10310.338,10475.358
68,mtZOA+I+G4,5082.226,55,10274.452,10303.926,10471.337
69,mtZOA+F,5156.066,72,10456.133,10510.883,10713.873
70,mtZOA+F+I,4950.067,73,10046.133,10102.699,10307.453
71,mtZOA+F+G4,4833.570,73,9813.141,9869.706,10074.461
72,mtZOA+F+I+G4,4826.425,74,9800.850,9859.271,10065.750
73,VT,4975.699,53,10057.398,10084.526,10247.124
74,VT+I,4809.407,54,9726.814,9755.099,9920.119
75,VT+G4,4768.432,54,9644.864,9673.149,9838.169
76,VT+I+G4,4755.357,55,9620.714,9650.188,9817.599
77,VT+F,4919.420,72,9982.840,10037.590,10240.581
78,VT+F+I,4758.828,73,9663.656,9720.221,9924.976
79,VT+F+G4,4721.054,73,9588.107,9644.673,9849.427
80,VT+F+I+G4,4707.088,74,9562.176,9620.597,9827.076
81,LG,5057.254,53,10220.507,10247.635,10410.233
82,LG+I,4869.928,54,9847.857,9876.142,10041.162
83,LG+G4,4810.175,54,9728.351,9756.637,9921.656
84,LG+I+G4,4796.845,55,9703.690,9733.163,9900.575
85,LG+F,4972.106,72,10088.211,10142.961,10345.952
86,LG+F+I,4793.566,73,9733.133,9789.698,9994.453
87,LG+F+G4,4739.790,73,9625.579,9682.145,9886.900
88,LG+F+I+G4,4724.509,74,9597.017,9655.438,9861.917
89,DCMut,5029.945,53,10165.890,10193.018,10355.615
90,DCMut+I,4861.212,54,9830.424,9858.710,10023.730
91,DCMut+G4,4810.372,54,9728.745,9757.030,9922.050
92,DCMut+I+G4,4794.849,55,9699.699,9729.173,9896.584
93,DCMut+F,4961.290,72,10066.581,10121.331,10324.321
94,DCMut+F+I,4800.190,73,9746.381,9802.946,10007.701
95,DCMut+F+G4,4750.005,73,9646.010,9702.575,9907.330
96,DCMut+F+I+G4,4734.768,74,9617.536,9675.957,9882.436
97,PMB,5047.067,53,10200.134,10227.262,10389.860
98,PMB+I,4869.630,54,9847.260,9875.545,10040.565
99,PMB+G4,4825.073,54,9758.147,9786.433,9951.452
100,PMB+I+G4,4811.811,55,9733.621,9763.095,9930.506
101,PMB+F,4992.832,72,10129.664,10184.414,10387.405
102,PMB+F+I,4821.515,73,9789.030,9845.596,10050.351
103,PMB+F+G4,4780.277,73,9706.555,9763.120,9967.875
104,PMB+F+I+G4,4766.165,74,9680.329,9738.750,9945.229
105,HIVb,5033.393,53,10172.786,10199.914,10362.511
106,HIVb+I,4824.302,54,9756.605,9784.891,9949.910
107,HIVb+G4,4742.691,54,9593.382,9621.667,9786.687
108,HIVb+I+G4,4728.257,55,9566.515,9595.989,9763.400
109,HIVb+F,4971.461,72,10086.922,10141.672,10344.662
110,HIVb+F+I,4771.215,73,9688.430,9744.995,9949.750
111,HIVb+F+G4,4687.414,73,9520.828,9577.394,9782.148
112,HIVb+F+I+G4,4673.391,74,9494.782,9553.203,9759.682
113,HIVw,5168.431,53,10442.861,10469.989,10632.587
114,HIVw+I,4969.773,54,10047.546,10075.831,10240.851
115,HIVw+G4,4879.081,54,9866.162,9894.447,10059.467
116,HIVw+I+G4,4865.136,55,9840.271,9869.745,10037.157
117,HIVw+F,5043.076,72,10230.153,10284.903,10487.893
118,HIVw+F+I,4841.155,73,9828.310,9884.875,10089.630
119,HIVw+F+G4,4747.581,73,9641.161,9697.726,9902.481
