No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7142.356,37,14358.711,14367.695,14501.560
2,Dayhoff+I,7106.481,38,14288.961,14298.461,14435.671
3,Dayhoff+G4,7000.217,38,14076.434,14085.934,14223.144
4,Dayhoff+I+G4,6999.784,39,14077.568,14087.600,14228.138
5,Dayhoff+F,7050.117,56,14212.234,14233.948,14428.438
6,Dayhoff+F+I,7007.644,57,14129.288,14151.855,14349.353
7,Dayhoff+F+G4,6912.979,57,13939.959,13962.526,14160.024
8,Dayhoff+F+I+G4,6912.257,58,13940.514,13963.952,14164.440
9,mtMAM,7611.335,37,15296.670,15305.654,15439.519
10,mtMAM+I,7528.013,38,15132.026,15141.526,15278.736
11,mtMAM+G4,7188.704,38,14453.409,14462.909,14600.119
12,mtMAM+I+G4,7188.419,39,14454.837,14464.870,14605.408
13,mtMAM+F,7251.951,56,14615.903,14637.617,14832.107
14,mtMAM+F+I,7173.177,57,14460.354,14482.920,14680.418
15,mtMAM+F+G4,6933.868,57,13981.735,14004.302,14201.800
16,mtMAM+F+I+G4,6933.078,58,13982.156,14005.594,14206.081
17,JTT,6846.293,37,13766.586,13775.570,13909.436
18,JTT+I,6809.060,38,13694.120,13703.620,13840.829
19,JTT+G4,6734.341,38,13544.683,13554.183,13691.393
20,JTT+I+G4,6733.269,39,13544.539,13554.571,13695.109
21,JTT+F,6829.020,56,13770.041,13791.755,13986.245
22,JTT+F+I,6783.846,57,13681.691,13704.258,13901.756
23,JTT+F+G4,6710.326,57,13534.651,13557.218,13754.716
24,JTT+F+I+G4,6709.083,58,13534.167,13557.605,13758.093
25,WAG,6986.163,37,14046.326,14055.310,14189.175
26,WAG+I,6951.150,38,13978.301,13987.801,14125.011
27,WAG+G4,6872.732,38,13821.464,13830.964,13968.174
28,WAG+I+G4,6872.138,39,13822.275,13832.308,13972.846
29,WAG+F,6947.438,56,14006.876,14028.590,14223.080
30,WAG+F+I,6904.549,57,13923.099,13945.665,14143.164
31,WAG+F+G4,6828.251,57,13770.502,13793.068,13990.566
32,WAG+F+I+G4,6827.337,58,13770.674,13794.112,13994.599
33,cpREV,6970.326,37,14014.653,14023.637,14157.502
34,cpREV+I,6929.957,38,13935.914,13945.414,14082.624
35,cpREV+G4,6828.583,38,13733.167,13742.667,13879.877
36,cpREV+I+G4,6828.117,39,13734.233,13744.265,13884.804
37,cpREV+F,6964.836,56,14041.672,14063.386,14257.876
38,cpREV+F+I,6918.114,57,13950.228,13972.795,14170.293
39,cpREV+F+G4,6820.309,57,13754.619,13777.185,13974.684
40,cpREV+F+I+G4,6819.582,58,13755.165,13778.603,13979.090
41,mtREV,7412.927,37,14899.854,14908.838,15042.703
42,mtREV+I,7353.857,38,14783.713,14793.213,14930.423
43,mtREV+G4,7144.313,38,14364.625,14374.125,14511.335
44,mtREV+I+G4,7144.045,39,14366.090,14376.122,14516.661
45,mtREV+F,7113.148,56,14338.296,14360.010,14554.500
46,mtREV+F+I,7061.737,57,14237.473,14260.040,14457.538
47,mtREV+F+G4,6897.796,57,13909.593,13932.159,14129.658
48,mtREV+F+I+G4,6897.657,58,13911.315,13934.753,14135.240
49,rtREV,7201.750,37,14477.501,14486.485,14620.350
50,rtREV+I,7153.381,38,14382.762,14392.262,14529.472
51,rtREV+G4,7045.777,38,14167.554,14177.054,14314.264
52,rtREV+I+G4,7044.672,39,14167.344,14177.376,14317.915
53,rtREV+F,7139.859,56,14391.717,14413.431,14607.921
54,rtREV+F+I,7083.247,57,14280.495,14303.061,14500.560
55,rtREV+F+G4,6977.191,57,14068.383,14090.950,14288.448
56,rtREV+F+I+G4,6975.831,58,14067.662,14091.100,14291.587
57,mtART,7832.042,37,15738.084,15747.068,15880.933
58,mtART+I,7730.300,38,15536.600,15546.100,15683.309
59,mtART+G4,7337.435,38,14750.869,14760.369,14897.579
60,mtART+I+G4,7337.394,39,14752.788,14762.820,14903.359
61,mtART+F,7511.329,56,15134.659,15156.373,15350.863
62,mtART+F+I,7428.156,57,14970.312,14992.879,15190.377
63,mtART+F+G4,7111.555,57,14337.111,14359.677,14557.175
64,mtART+F+I+G4,7111.371,58,14338.742,14362.181,14562.668
65,mtZOA,7495.005,37,15064.011,15072.995,15206.860
66,mtZOA+I,7418.851,38,14913.702,14923.202,15060.412
67,mtZOA+G4,7149.029,38,14374.059,14383.559,14520.769
68,mtZOA+I+G4,7148.775,39,14375.549,14385.581,14526.120
69,mtZOA+F,7253.881,56,14619.762,14641.476,14835.966
70,mtZOA+F+I,7187.895,57,14489.790,14512.357,14709.855
71,mtZOA+F+G4,6979.814,57,14073.627,14096.194,14293.692
72,mtZOA+F+I+G4,6979.157,58,14074.315,14097.753,14298.240
73,VT,6965.105,37,14004.209,14013.193,14147.058
74,VT+I,6925.762,38,13927.524,13937.024,14074.233
75,VT+G4,6861.244,38,13798.489,13807.989,13945.198
76,VT+I+G4,6860.073,39,13798.147,13808.179,13948.717
77,VT+F,6943.390,56,13998.779,14020.493,14214.983
78,VT+F+I,6897.668,57,13909.336,13931.902,14129.400
79,VT+F+G4,6833.880,57,13781.760,13804.326,14001.825
80,VT+F+I+G4,6832.368,58,13780.736,13804.174,14004.661
81,LG,7085.205,37,14244.409,14253.393,14387.258
82,LG+I,7038.427,38,14152.853,14162.353,14299.563
83,LG+G4,6930.509,38,13937.019,13946.519,14083.729
84,LG+I+G4,6929.839,39,13937.678,13947.710,14088.249
85,LG+F,7060.875,56,14233.750,14255.464,14449.954
86,LG+F+I,7005.381,57,14124.761,14147.328,14344.826
87,LG+F+G4,6894.799,57,13903.598,13926.165,14123.663
88,LG+F+I+G4,6893.904,58,13903.808,13927.246,14127.733
89,DCMut,7142.336,37,14358.673,14367.657,14501.522
90,DCMut+I,7106.425,38,14288.851,14298.351,14435.561
91,DCMut+G4,7000.745,38,14077.491,14086.991,14224.201
92,DCMut+I+G4,7000.263,39,14078.526,14088.558,14229.097
93,DCMut+F,7050.312,56,14212.625,14234.339,14428.829
94,DCMut+F+I,7007.798,57,14129.595,14152.162,14349.660
95,DCMut+F+G4,6913.554,57,13941.108,13963.675,14161.173
96,DCMut+F+I+G4,6912.821,58,13941.642,13965.080,14165.568
97,PMB,7064.496,37,14202.992,14211.976,14345.841
98,PMB+I,7018.822,38,14113.644,14123.144,14260.354
99,PMB+G4,6945.890,38,13967.780,13977.280,14114.490
100,PMB+I+G4,6944.671,39,13967.341,13977.373,14117.912
101,PMB+F,7059.657,56,14231.314,14253.029,14447.518
102,PMB+F+I,7010.723,57,14135.446,14158.013,14355.511
103,PMB+F+G4,6937.410,57,13988.820,14011.387,14208.885
104,PMB+F+I+G4,6936.045,58,13988.090,14011.529,14212.016
105,HIVb,6899.825,37,13873.650,13882.634,14016.499
106,HIVb+I,6857.985,38,13791.970,13801.470,13938.680
107,HIVb+G4,6742.375,38,13560.751,13570.251,13707.461
108,HIVb+I+G4,6742.005,39,13562.011,13572.043,13712.582
109,HIVb+F,6905.565,56,13923.131,13944.845,14139.335
110,HIVb+F+I,6850.302,57,13814.604,13837.171,14034.669
111,HIVb+F+G4,6723.580,57,13561.160,13583.727,13781.225
112,HIVb+F+I+G4,6723.073,58,13562.147,13585.585,13786.072
113,HIVw,6914.107,37,13902.214,13911.198,14045.063
114,HIVw+I,6870.400,38,13816.801,13826.301,13963.511
115,HIVw+G4,6769.340,38,13614.680,13624.180,13761.390
116,HIVw+I+G4,6768.053,39,13614.106,13624.138,13764.676
