No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,8929.795,77,18013.589,18058.918,18309.095
2,Dayhoff+I,8698.815,78,17553.629,17600.311,17852.972
3,Dayhoff+G4,8498.011,78,17152.023,17198.705,17451.366
4,Dayhoff+I+G4,8491.017,79,17140.034,17188.095,17443.215
5,Dayhoff+F,8873.894,96,17939.789,18015.496,18308.211
6,Dayhoff+F+I,8637.806,97,17469.611,17547.211,17841.871
7,Dayhoff+F+G4,8441.873,97,17077.747,17155.347,17450.007
8,Dayhoff+F+I+G4,8434.289,98,17064.578,17144.102,17440.675
9,mtMAM,9600.247,77,19354.494,19399.822,19649.999
10,mtMAM+I,9287.530,78,18731.060,18777.742,19030.403
11,mtMAM+G4,8833.798,78,17823.596,17870.278,18122.939
12,mtMAM+I+G4,8828.038,79,17814.076,17862.137,18117.257
13,mtMAM+F,9105.432,96,18402.864,18478.571,18771.286
14,mtMAM+F+I,8823.379,97,17840.758,17918.358,18213.018
15,mtMAM+F+G4,8473.160,97,17140.320,17217.920,17512.579
16,mtMAM+F+I+G4,8465.839,98,17127.679,17207.203,17503.776
17,JTT,8653.103,77,17460.206,17505.534,17755.711
18,JTT+I,8413.116,78,16982.233,17028.914,17281.576
19,JTT+G4,8247.952,78,16651.904,16698.586,16951.247
20,JTT+I+G4,8240.319,79,16638.638,16686.699,16941.819
21,JTT+F,8620.031,96,17432.062,17507.769,17800.484
22,JTT+F+I,8376.897,97,16947.793,17025.393,17320.053
23,JTT+F+G4,8213.153,97,16620.306,16697.906,16992.566
24,JTT+F+I+G4,8205.151,98,16606.302,16685.826,16982.399
25,WAG,8755.778,77,17665.557,17710.885,17961.062
26,WAG+I,8536.651,78,17229.303,17275.984,17528.646
27,WAG+G4,8372.039,78,16900.079,16946.761,17199.422
28,WAG+I+G4,8365.332,79,16888.664,16936.725,17191.845
29,WAG+F,8704.369,96,17600.738,17676.445,17969.160
30,WAG+F+I,8483.747,97,17161.494,17239.094,17533.754
31,WAG+F+G4,8320.818,97,16835.635,16913.235,17207.895
32,WAG+F+I+G4,8313.839,98,16823.679,16903.203,17199.776
33,cpREV,8782.304,77,17718.607,17763.936,18014.113
34,cpREV+I,8569.647,78,17295.294,17341.976,17594.637
35,cpREV+G4,8365.128,78,16886.256,16932.938,17185.599
36,cpREV+I+G4,8360.672,79,16879.345,16927.406,17182.525
37,cpREV+F,8735.124,96,17662.247,17737.954,18030.669
38,cpREV+F+I,8522.458,97,17238.915,17316.515,17611.175
39,cpREV+F+G4,8323.464,97,16840.929,16918.529,17213.189
40,cpREV+F+I+G4,8318.789,98,16833.578,16913.102,17209.675
41,mtREV,9256.792,77,18667.584,18712.913,18963.090
42,mtREV+I,9007.061,78,18170.122,18216.804,18469.465
43,mtREV+G4,8731.004,78,17618.009,17664.690,17917.352
44,mtREV+I+G4,8724.130,79,17606.260,17654.321,17909.441
45,mtREV+F,8829.573,96,17851.146,17926.853,18219.568
46,mtREV+F+I,8601.452,97,17396.903,17474.503,17769.163
47,mtREV+F+G4,8375.687,97,16945.373,17022.973,17317.633
48,mtREV+F+I+G4,8369.045,98,16934.089,17013.614,17310.187
49,rtREV,8896.816,77,17947.631,17992.960,18243.137
50,rtREV+I,8656.627,78,17469.254,17515.936,17768.597
51,rtREV+G4,8473.425,78,17102.850,17149.532,17402.193
52,rtREV+I+G4,8465.158,79,17088.316,17136.376,17391.496
53,rtREV+F,8805.492,96,17802.984,17878.691,18171.406
54,rtREV+F+I,8564.917,97,17323.834,17401.434,17696.093
55,rtREV+F+G4,8381.379,97,16956.757,17034.357,17329.017
56,rtREV+F+I+G4,8373.320,98,16942.640,17022.165,17318.738
57,mtART,9838.252,77,19830.503,19875.832,20126.009
58,mtART+I,9523.759,78,19203.518,19250.199,19502.861
59,mtART+G4,9067.445,78,18290.890,18337.572,18590.233
60,mtART+I+G4,9059.364,79,18276.729,18324.789,18579.909
61,mtART+F,9350.450,96,18892.900,18968.608,19261.323
62,mtART+F+I,9063.721,97,18321.442,18399.042,18693.702
63,mtART+F+G4,8690.863,97,17575.726,17653.326,17947.986
64,mtART+F+I+G4,8684.369,98,17564.737,17644.262,17940.835
65,mtZOA,9350.096,77,18854.192,18899.520,19149.697
66,mtZOA+I,9066.446,78,18288.893,18335.575,18588.236
67,mtZOA+G4,8722.544,78,17601.088,17647.770,17900.431
68,mtZOA+I+G4,8718.494,79,17594.989,17643.050,17898.170
69,mtZOA+F,9006.317,96,18204.634,18280.341,18573.056
70,mtZOA+F+I,8746.918,97,17687.836,17765.436,18060.096
71,mtZOA+F+G4,8482.366,97,17158.733,17236.333,17530.992
72,mtZOA+F+I+G4,8473.783,98,17143.566,17223.090,17519.663
73,VT,8763.906,77,17681.812,17727.140,17977.317
74,VT+I,8532.108,78,17220.215,17266.897,17519.558
75,VT+G4,8381.536,78,16919.072,16965.754,17218.415
76,VT+I+G4,8373.890,79,16905.781,16953.842,17208.962
77,VT+F,8717.391,96,17626.783,17702.490,17995.205
78,VT+F+I,8485.164,97,17164.328,17241.928,17536.588
79,VT+F+G4,8335.751,97,16865.503,16943.103,17237.763
80,VT+F+I+G4,8327.873,98,16851.746,16931.270,17227.843
81,LG,8792.909,77,17739.819,17785.147,18035.324
82,LG+I,8552.858,78,17261.715,17308.397,17561.058
83,LG+G4,8372.630,78,16901.260,16947.942,17200.603
84,LG+I+G4,8365.249,79,16888.499,16936.559,17191.679
85,LG+F,8738.095,96,17668.191,17743.898,18036.613
86,LG+F+I,8498.380,97,17190.760,17268.360,17563.020
87,LG+F+G4,8320.260,97,16834.520,16912.120,17206.779
88,LG+F+I+G4,8312.718,98,16821.436,16900.960,17197.533
89,DCMut,8929.720,77,18013.440,18058.768,18308.945
90,DCMut+I,8698.586,78,17553.171,17599.853,17852.514
91,DCMut+G4,8498.336,78,17152.673,17199.354,17452.016
92,DCMut+I+G4,8491.282,79,17140.564,17188.625,17443.745
93,DCMut+F,8874.148,96,17940.296,18016.004,18308.718
94,DCMut+F+I,8637.939,97,17469.878,17547.478,17842.138
95,DCMut+F+G4,8442.478,97,17078.957,17156.557,17451.216
96,DCMut+F+I+G4,8434.843,98,17065.685,17145.210,17441.783
97,PMB,8883.461,77,17920.922,17966.250,18216.427
98,PMB+I,8651.169,78,17458.337,17505.019,17757.680
99,PMB+G4,8485.169,78,17126.338,17173.020,17425.681
100,PMB+I+G4,8478.149,79,17114.297,17162.358,17417.478
101,PMB+F,8866.201,96,17924.402,18000.110,18292.824
102,PMB+F+I,8635.928,97,17465.857,17543.457,17838.117
103,PMB+F+G4,8470.084,97,17134.167,17211.767,17506.427
104,PMB+F+I+G4,8463.203,98,17122.407,17201.932,17498.505
105,HIVb,8810.359,77,17774.718,17820.046,18070.223
106,HIVb+I,8544.273,78,17244.546,17291.228,17543.889
107,HIVb+G4,8318.678,78,16793.356,16840.037,17092.699
108,HIVb+I+G4,8311.524,79,16781.048,16829.108,17084.228
109,HIVb+F,8750.363,96,17692.725,17768.433,18061.147
110,HIVb+F+I,8481.829,97,17157.658,17235.258,17529.918
111,HIVb+F+G4,8255.577,97,16705.155,16782.755,17077.415
112,HIVb+F+I+G4,8248.339,98,16692.677,16772.202,17068.775
113,HIVw,9090.958,77,18335.915,18381.243,18631.420
114,HIVw+I,8829.371,78,17814.741,17861.423,18114.084
115,HIVw+G4,8586.409,78,17328.818,17375.500,17628.161
116,HIVw+I+G4,8577.845,79,17313.690,17361.751,17616.871
117,HIVw+F,8923.556,96,18039.112,18114.819,18407.534
118,HIVw+F+I,8641.250,97,17476.500,17554.100,17848.760
119,HIVw+F+G4,8410.939,97,17015.879,17093.479,17388.139
120,HIVw+F+I+G4,8401.520,98,16999.040,17078.564,17375.137
121,JTTDCMut,8656.794,77,17467.587,17512.916,17763.093
122,JTTDCMut+I,8419.294,78,16994.587,17041.269,17293.930
123,JTTDCMut+G4,8252.607,78,16661.214,16707.895,16960.557
124,JTTDCMut+I+G4,8245.210,79,16648.419,16696.480,16951.600
125,JTTDCMut+F,8621.802,96,17435.604,17511.311,17804.026
126,JTTDCMut+F+I,8380.903,97,16955.806,17033.406,17328.066
127,JTTDCMut+F+G4,8215.844,97,16625.688,16703.288,16997.948
128,JTTDCMut+F+I+G4,8208.098,98,16612.195,16691.720,16988.293
129,FLU,8920.525,77,17995.050,18040.378,18290.555
130,FLU+I,8674.783,78,17505.566,17552.248,17804.909
131,FLU+G4,8437.393,78,17030.787,17077.469,17330.130
132,FLU+I+G4,8429.921,79,17017.842,17065.903,17321.023
133,FLU+F,8849.673,96,17891.345,17967.053,18259.768
134,FLU+F+I,8602.061,97,17398.121,17475.721,17770.381
135,FLU+F+G4,8353.873,97,16901.746,16979.346,17274.006
136,FLU+F+I+G4,8347.031,98,16890.062,16969.587,17266.160
137,Blosum62,8927.083,77,18008.166,18053.494,18303.671
138,Blosum62+I,8700.706,78,17557.412,17604.094,17856.755
139,Blosum62+G4,8530.689,78,17217.378,17264.060,17516.721
140,Blosum62+I+G4,8523.759,79,17205.517,17253.578,17508.698
141,Blosum62+F,8878.954,96,17949.908,18025.616,18318.331
142,Blosum62+F+I,8654.695,97,17503.389,17580.989,17875.649
143,Blosum62+F+G4,8487.495,97,17168.990,17246.590,17541.250
144,Blosum62+F+I+G4,8480.465,98,17156.929,17236.454,17533.027
145,mtMet,9261.722,77,18677.445,18722.773,18972.950
146,mtMet+I,8989.815,78,18135.631,18182.313,18434.974
147,mtMet+G4,8699.896,78,17555.793,17602.474,17855.135
148,mtMet+I+G4,8693.740,79,17545.481,17593.541,17848.661
149,mtMet+F,8803.665,96,17799.330,17875.037,18167.752
150,mtMet+F+I,8547.996,97,17289.992,17367.592,17662.252
151,mtMet+F+G4,8315.605,97,16825.209,16902.809,17197.469
152,mtMet+F+I+G4,8307.275,98,16810.550,16890.074,17186.647
153,mtVer,9281.769,77,18717.537,18762.865,19013.042
154,mtVer+I,8996.092,78,18148.184,18194.866,18447.527
155,mtVer+G4,8664.742,78,17485.485,17532.166,17784.828
156,mtVer+I+G4,8658.891,79,17475.782,17523.843,17778.963
