No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,24497.488,79,49152.976,49168.242,49533.065
2,Dayhoff+I,23925.371,80,48010.743,48026.414,48395.642
3,Dayhoff+G4,23245.952,80,46651.904,46667.575,47036.804
4,Dayhoff+I+G4,23227.121,81,46616.243,46632.325,47005.953
5,Dayhoff+F,24410.039,98,49016.077,49040.062,49487.579
6,Dayhoff+F+I,23832.686,99,47863.371,47887.876,48339.685
7,Dayhoff+F+G4,23157.624,99,46513.247,46537.752,46989.560
8,Dayhoff+F+I+G4,23139.373,100,46478.745,46503.776,46959.870
9,mtMAM,26090.698,79,52339.397,52354.662,52719.485
10,mtMAM+I,25437.930,80,51035.860,51051.531,51420.760
11,mtMAM+G4,24034.229,80,48228.458,48244.129,48613.358
12,mtMAM+I+G4,24015.606,81,48193.213,48209.295,48582.924
13,mtMAM+F,24774.247,98,49744.494,49768.480,50215.996
14,mtMAM+F+I,24126.610,99,48451.221,48475.726,48927.534
15,mtMAM+F+G4,23107.142,99,46412.285,46436.790,46888.598
16,mtMAM+F+I+G4,23090.778,100,46381.556,46406.587,46862.681
17,JTT,23805.054,79,47768.109,47783.375,48148.197
18,JTT+I,23227.756,80,46615.513,46631.184,47000.412
19,JTT+G4,22637.433,80,45434.867,45450.538,45819.766
20,JTT+I+G4,22618.218,81,45398.436,45414.518,45788.147
21,JTT+F,23746.787,98,47689.575,47713.560,48161.077
22,JTT+F+I,23160.341,99,46518.682,46543.187,46994.995
23,JTT+F+G4,22581.073,99,45360.145,45384.650,45836.459
24,JTT+F+I+G4,22560.810,100,45321.620,45346.651,45802.744
25,WAG,24267.687,79,48693.374,48708.640,49073.462
26,WAG+I,23703.130,80,47566.261,47581.932,47951.160
27,WAG+G4,23114.084,80,46388.168,46403.839,46773.067
28,WAG+I+G4,23096.878,81,46355.756,46371.838,46745.467
29,WAG+F,24210.079,98,48616.157,48640.143,49087.659
30,WAG+F+I,23642.358,99,47482.716,47507.221,47959.030
31,WAG+F+G4,23045.601,99,46289.202,46313.707,46765.515
32,WAG+F+I+G4,23027.625,100,46255.250,46280.281,46736.375
33,cpREV,24423.202,79,49004.404,49019.669,49384.492
34,cpREV+I,23868.797,80,47897.595,47913.266,48282.494
35,cpREV+G4,23219.317,80,46598.633,46614.304,46983.533
36,cpREV+I+G4,23203.875,81,46569.750,46585.832,46959.461
37,cpREV+F,24336.909,98,48869.818,48893.803,49341.320
38,cpREV+F+I,23772.074,99,47742.149,47766.654,48218.462
39,cpREV+F+G4,23107.007,99,46412.013,46436.518,46888.326
40,cpREV+F+I+G4,23091.485,100,46382.969,46408.000,46864.094
41,mtREV,25389.280,79,50936.559,50951.825,51316.648
42,mtREV+I,24808.308,80,49776.617,49792.288,50161.516
43,mtREV+G4,23877.918,80,47915.835,47931.506,48300.735
44,mtREV+I+G4,23861.545,81,47885.091,47901.173,48274.802
45,mtREV+F,24341.957,98,48879.913,48903.898,49351.415
46,mtREV+F+I,23771.722,99,47741.444,47765.949,48217.757
47,mtREV+F+G4,23025.128,99,46248.256,46272.761,46724.569
48,mtREV+F+I+G4,23008.782,100,46217.564,46242.595,46698.688
49,rtREV,24722.574,79,49603.148,49618.414,49983.236
50,rtREV+I,24116.308,80,48392.617,48408.288,48777.516
51,rtREV+G4,23461.953,80,47083.906,47099.577,47468.805
52,rtREV+I+G4,23444.587,81,47051.174,47067.257,47440.885
53,rtREV+F,24538.037,98,49272.073,49296.058,49743.575
54,rtREV+F+I,23925.307,99,48048.614,48073.119,48524.927
55,rtREV+F+G4,23263.117,99,46724.233,46748.738,47200.546
56,rtREV+F+I+G4,23244.558,100,46689.116,46714.147,47170.241
57,mtART,26825.939,79,53809.879,53825.144,54189.967
58,mtART+I,26114.257,80,52388.515,52404.186,52773.414
59,mtART+G4,24734.969,80,49629.938,49645.609,50014.838
60,mtART+I+G4,24714.258,81,49590.515,49606.598,49980.226
61,mtART+F,25571.305,98,51338.610,51362.596,51810.112
62,mtART+F+I,24923.139,99,50044.278,50068.783,50520.591
