No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,18259.655,31,36581.309,36583.327,36733.911
2,Dayhoff+I,18079.375,32,36222.749,36224.900,36380.274
3,Dayhoff+G4,17938.379,32,35940.757,35942.908,36098.282
4,Dayhoff+I+G4,17923.807,33,35913.615,35915.902,36076.062
5,Dayhoff+F,18201.534,50,36503.068,36508.358,36749.200
6,Dayhoff+F+I,18017.900,51,36137.800,36143.308,36388.855
7,Dayhoff+F+G4,17853.982,51,35809.965,35815.473,36061.020
8,Dayhoff+F+I+G4,17841.280,52,35786.559,35792.289,36042.537
9,mtMAM,19505.495,31,39072.989,39075.008,39225.591
10,mtMAM+I,19216.587,32,38497.174,38499.325,38654.699
11,mtMAM+G4,18768.850,32,37601.700,37603.851,37759.224
12,mtMAM+I+G4,18761.907,33,37589.815,37592.102,37752.262
13,mtMAM+F,18198.368,50,36496.736,36502.026,36742.868
14,mtMAM+F+I,17963.187,51,36028.375,36033.883,36279.430
15,mtMAM+F+G4,17679.336,51,35460.671,35466.179,35711.726
16,mtMAM+F+I+G4,17669.256,52,35442.512,35448.242,35698.490
17,JTT,17563.526,31,35189.053,35191.071,35341.655
18,JTT+I,17393.948,32,34851.897,34854.047,35009.421
19,JTT+G4,17330.732,32,34725.464,34727.614,34882.988
20,JTT+I+G4,17309.086,33,34684.172,34686.460,34846.620
21,JTT+F,17464.683,50,35029.366,35034.657,35275.499
22,JTT+F+I,17296.699,51,34695.398,34700.906,34946.453
23,JTT+F+G4,17225.599,51,34553.198,34558.706,34804.253
24,JTT+F+I+G4,17205.389,52,34514.778,34520.507,34770.755
25,WAG,18101.560,31,36265.120,36267.139,36417.722
26,WAG+I,17919.953,32,35903.905,35906.056,36061.430
27,WAG+G4,17824.362,32,35712.724,35714.874,35870.248
28,WAG+I+G4,17806.415,33,35678.829,35681.117,35841.276
29,WAG+F,17968.821,50,36037.641,36042.932,36283.773
30,WAG+F+I,17786.500,51,35675.000,35680.507,35926.054
31,WAG+F+G4,17673.558,51,35449.117,35454.625,35700.172
32,WAG+F+I+G4,17657.402,52,35418.804,35424.534,35674.782
33,cpREV,18252.855,31,36567.709,36569.728,36720.311
34,cpREV+I,18032.598,32,36129.197,36131.347,36286.721
35,cpREV+G4,17900.760,32,35865.520,35867.670,36023.044
36,cpREV+I+G4,17881.736,33,35829.472,35831.760,35991.919
37,cpREV+F,18076.976,50,36253.953,36259.243,36500.085
38,cpREV+F+I,17856.687,51,35815.374,35820.881,36066.429
39,cpREV+F+G4,17694.995,51,35491.991,35497.499,35743.046
40,cpREV+F+I+G4,17678.334,52,35460.667,35466.397,35716.645
41,mtREV,19134.311,31,38330.623,38332.641,38483.225
42,mtREV+I,18908.833,32,37881.666,37883.817,38039.191
43,mtREV+G4,18662.376,32,37388.753,37390.903,37546.277
44,mtREV+I+G4,18651.596,33,37369.192,37371.480,37531.640
45,mtREV+F,18091.416,50,36282.832,36288.122,36528.964
46,mtREV+F+I,17892.554,51,35887.108,35892.616,36138.163
47,mtREV+F+G4,17690.601,51,35483.202,35488.710,35734.257
48,mtREV+F+I+G4,17679.023,52,35462.047,35467.777,35718.024
49,rtREV,18501.829,31,37065.658,37067.676,37218.260
50,rtREV+I,18303.111,32,36670.222,36672.372,36827.746
51,rtREV+G4,18190.510,32,36445.019,36447.170,36602.544
52,rtREV+I+G4,18172.077,33,36410.153,36412.441,36572.601
53,rtREV+F,18252.954,50,36605.907,36611.198,36852.040
54,rtREV+F+I,18059.283,51,36220.565,36226.073,36471.620
55,rtREV+F+G4,17928.986,51,35959.971,35965.479,36211.026
56,rtREV+F+I+G4,17912.768,52,35929.536,35935.266,36185.514
57,mtART,20352.450,31,40766.901,40768.919,40919.503
58,mtART+I,20018.436,32,40100.872,40103.023,40258.397
59,mtART+G4,19548.175,32,39160.350,39162.501,39317.874
60,mtART+I+G4,19542.343,33,39150.687,39152.974,39313.134
61,mtART+F,19147.325,50,38394.649,38399.940,38640.781
62,mtART+F+I,18885.795,51,37873.591,37879.099,38124.646
63,mtART+F+G4,18469.851,51,37041.702,37047.210,37292.757
64,mtART+F+I+G4,18465.807,52,37035.614,37041.344,37291.591
65,mtZOA,19389.884,31,38841.768,38843.787,38994.370
66,mtZOA+I,19136.634,32,38337.268,38339.419,38494.793
67,mtZOA+G4,18838.662,32,37741.324,37743.475,37898.849
68,mtZOA+I+G4,18828.547,33,37723.093,37725.381,37885.541
69,mtZOA+F,18569.250,50,37238.500,37243.791,37484.632
70,mtZOA+F+I,18353.457,51,36808.915,36814.423,37059.970
71,mtZOA+F+G4,18104.089,51,36310.178,36315.686,36561.233
72,mtZOA+F+I+G4,18094.956,52,36293.912,36299.642,36549.890
73,VT,18000.095,31,36062.189,36064.207,36214.791
74,VT+I,17827.119,32,35718.238,35720.389,35875.762
75,VT+G4,17772.253,32,35608.505,35610.656,35766.030
76,VT+I+G4,17749.529,33,35565.058,35567.346,35727.505
77,VT+F,17838.011,50,35776.021,35781.312,36022.154
78,VT+F+I,17668.080,51,35438.159,35443.667,35689.214
79,VT+F+G4,17601.448,51,35304.896,35310.404,35555.951
80,VT+F+I+G4,17580.855,52,35265.711,35271.441,35521.688
81,LG,18336.421,31,36734.843,36736.861,36887.445
82,LG+I,18136.913,32,36337.825,36339.976,36495.350
83,LG+G4,18027.137,32,36118.275,36120.426,36275.800
84,LG+I+G4,18008.856,33,36083.712,36086.000,36246.159
85,LG+F,18080.439,50,36260.878,36266.169,36507.011
86,LG+F+I,17891.717,51,35885.434,35890.942,36136.489
87,LG+F+G4,17767.815,51,35637.631,35643.139,35888.686
88,LG+F+I+G4,17751.770,52,35607.540,35613.270,35863.517
89,DCMut,18259.505,31,36581.010,36583.028,36733.612
90,DCMut+I,18079.401,32,36222.801,36224.952,36380.326
91,DCMut+G4,17939.535,32,35943.070,35945.221,36100.595
92,DCMut+I+G4,17924.825,33,35915.650,35917.937,36078.097
93,DCMut+F,18200.930,50,36501.860,36507.151,36747.993
94,DCMut+F+I,18017.529,51,36137.058,36142.566,36388.113
95,DCMut+F+G4,17854.798,51,35811.596,35817.104,36062.651
96,DCMut+F+I+G4,17841.997,52,35787.995,35793.725,36043.972
97,PMB,18335.219,31,36732.438,36734.456,36885.040
98,PMB+I,18148.490,32,36360.980,36363.131,36518.505
99,PMB+G4,18077.766,32,36219.532,36221.683,36377.057
100,PMB+I+G4,18056.008,33,36178.017,36180.304,36340.464
101,PMB+F,18178.708,50,36457.415,36462.706,36703.548
102,PMB+F+I,17996.481,51,36094.963,36100.471,36346.018
103,PMB+F+G4,17911.837,51,35925.675,35931.183,36176.730
104,PMB+F+I+G4,17892.563,52,35889.125,35894.855,36145.103
105,HIVb,17745.683,31,35553.366,35555.384,35705.968
106,HIVb+I,17515.660,32,35095.320,35097.471,35252.845
107,HIVb+G4,17409.909,32,34883.817,34885.968,35041.342
108,HIVb+I+G4,17384.611,33,34835.221,34837.509,34997.668
109,HIVb+F,17465.884,50,35031.768,35037.059,35277.901
110,HIVb+F+I,17252.013,51,34606.026,34611.534,34857.081
111,HIVb+F+G4,17142.073,51,34386.146,34391.653,34637.200
112,HIVb+F+I+G4,17119.506,52,34343.011,34348.741,34598.989
113,HIVw,18137.949,31,36337.898,36339.916,36490.500
114,HIVw+I,17894.670,32,35853.340,35855.490,36010.864
115,HIVw+G4,17767.618,32,35599.237,35601.387,35756.761
116,HIVw+I+G4,17743.089,33,35552.179,35554.466,35714.626
117,HIVw+F,17657.617,50,35415.235,35420.525,35661.367
118,HIVw+F+I,17416.812,51,34935.623,34941.131,35186.678
119,HIVw+F+G4,17298.962,51,34699.924,34705.432,34950.979
120,HIVw+F+I+G4,17275.133,52,34654.267,34659.997,34910.244
121,JTTDCMut,17580.395,31,35222.790,35224.808,35375.392
122,JTTDCMut+I,17409.930,32,34883.861,34886.012,35041.385
123,JTTDCMut+G4,17344.442,32,34752.885,34755.035,34910.409
124,JTTDCMut+I+G4,17322.975,33,34711.949,34714.237,34874.397
125,JTTDCMut+F,17481.189,50,35062.377,35067.668,35308.509
126,JTTDCMut+F+I,17312.332,51,34726.664,34732.172,34977.719
127,JTTDCMut+F+G4,17238.816,51,34579.633,34585.140,34830.687
128,JTTDCMut+F+I+G4,17218.858,52,34541.715,34547.445,34797.693
129,FLU,18167.772,31,36397.544,36399.562,36550.146
130,FLU+I,17932.662,32,35929.324,35931.474,36086.848
131,FLU+G4,17787.446,32,35638.893,35641.043,35796.417
132,FLU+I+G4,17768.039,33,35602.077,35604.365,35764.524
133,FLU+F,17834.088,50,35768.176,35773.466,36014.308
134,FLU+F+I,17605.248,51,35312.496,35318.003,35563.550
135,FLU+F+G4,17455.621,51,35013.242,35018.749,35264.296
136,FLU+F+I+G4,17436.525,52,34977.050,34982.780,35233.028
137,Blosum62,18509.103,31,37080.206,37082.224,37232.808
138,Blosum62+I,18319.216,32,36702.433,36704.584,36859.958
139,Blosum62+G4,18236.302,32,36536.604,36538.755,36694.129
140,Blosum62+I+G4,18215.816,33,36497.631,36499.919,36660.079
141,Blosum62+F,18301.815,50,36703.630,36708.920,36949.762
142,Blosum62+F+I,18113.900,51,36329.800,36335.308,36580.855
143,Blosum62+F+G4,18007.897,51,36117.794,36123.302,36368.849
144,Blosum62+F+I+G4,17990.548,52,36085.096,36090.826,36341.073
145,mtMet,18996.932,31,38055.864,38057.882,38208.466
146,mtMet+I,18778.489,32,37620.977,37623.128,37778.502
147,mtMet+G4,18586.627,32,37237.254,37239.405,37394.779
148,mtMet+I+G4,18571.532,33,37209.064,37211.352,37371.511
149,mtMet+F,17789.755,50,35679.510,35684.801,35925.642
