No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,22606.880,59,45331.760,45339.523,45619.642
2,Dayhoff+I,22291.733,60,44703.466,44711.502,44996.228
3,Dayhoff+G4,21894.387,60,43908.773,43916.808,44201.534
4,Dayhoff+I+G4,21884.542,61,43891.085,43899.397,44188.725
5,Dayhoff+F,22601.121,78,45358.241,45372.042,45738.831
6,Dayhoff+F+I,22274.764,79,44707.527,44721.697,45092.996
7,Dayhoff+F+G4,21888.194,79,43934.388,43948.558,44319.857
8,Dayhoff+F+I+G4,21876.788,80,43913.577,43928.122,44303.925
9,mtMAM,23982.838,59,48083.677,48091.440,48371.559
10,mtMAM+I,23601.234,60,47322.468,47330.504,47615.230
11,mtMAM+G4,22876.756,60,45873.512,45881.547,46166.273
12,mtMAM+I+G4,22866.701,61,45855.402,45863.715,46153.043
13,mtMAM+F,22813.354,78,45782.709,45796.509,46163.298
14,mtMAM+F+I,22459.109,79,45076.218,45090.388,45461.687
15,mtMAM+F+G4,21953.695,79,44065.391,44079.561,44450.860
16,mtMAM+F+I+G4,21943.922,80,44047.844,44062.389,44438.192
17,JTT,21983.483,59,44084.967,44092.730,44372.849
18,JTT+I,21665.372,60,43450.745,43458.780,43743.506
19,JTT+G4,21361.742,60,42843.483,42851.518,43136.245
20,JTT+I+G4,21348.859,61,42819.718,42828.031,43117.359
21,JTT+F,21996.222,78,44148.444,44162.244,44529.034
22,JTT+F+I,21667.439,79,43492.878,43507.048,43878.347
23,JTT+F+G4,21371.052,79,42900.103,42914.274,43285.572
24,JTT+F+I+G4,21356.467,80,42872.935,42887.480,43263.283
25,WAG,22420.307,59,44958.613,44966.376,45246.495
26,WAG+I,22103.510,60,44327.019,44335.055,44619.781
27,WAG+G4,21761.374,60,43642.748,43650.783,43935.509
28,WAG+I+G4,21751.235,61,43624.470,43632.782,43922.110
29,WAG+F,22475.507,78,45107.014,45120.815,45487.604
30,WAG+F+I,22150.690,79,44459.380,44473.550,44844.849
31,WAG+F+G4,21807.237,79,43772.474,43786.645,44157.943
32,WAG+F+I+G4,21796.232,80,43752.464,43767.009,44142.812
33,cpREV,22551.910,59,45221.821,45229.584,45509.703
34,cpREV+I,22224.149,60,44568.297,44576.332,44861.058
35,cpREV+G4,21823.343,60,43766.686,43774.721,44059.447
36,cpREV+I+G4,21813.865,61,43749.730,43758.042,44047.370
37,cpREV+F,22678.932,78,45513.864,45527.664,45894.453
38,cpREV+F+I,22336.694,79,44831.387,44845.558,45216.856
39,cpREV+F+G4,21910.258,79,43978.517,43992.687,44363.986
40,cpREV+F+I+G4,21900.513,80,43961.026,43975.572,44351.375
41,mtREV,23457.399,59,47032.798,47040.561,47320.680
42,mtREV+I,23120.326,60,46360.652,46368.687,46653.413
43,mtREV+G4,22685.052,60,45490.105,45498.140,45782.866
44,mtREV+I+G4,22672.264,61,45466.529,45474.841,45764.170
45,mtREV+F,22607.357,78,45370.714,45384.515,45751.304
46,mtREV+F+I,22283.782,79,44725.563,44739.734,45111.033
47,mtREV+F+G4,21902.449,79,43962.897,43977.068,44348.367
48,mtREV+F+I+G4,21889.967,80,43939.933,43954.479,44330.282
49,rtREV,22824.917,59,45767.835,45775.598,46055.716
50,rtREV+I,22489.555,60,45099.110,45107.145,45391.871
51,rtREV+G4,22157.886,60,44435.771,44443.806,44728.532
52,rtREV+I+G4,22144.507,61,44411.014,44419.326,44708.655
53,rtREV+F,22667.593,78,45491.186,45504.986,45871.776
54,rtREV+F+I,22330.597,79,44819.195,44833.365,45204.664
55,rtREV+F+G4,22002.931,79,44163.862,44178.032,44549.331
56,rtREV+F+I+G4,21989.008,80,44138.015,44152.561,44528.364
57,mtART,24378.462,59,48874.924,48882.687,49162.806
58,mtART+I,23951.288,60,48022.576,48030.612,48315.338
59,mtART+G4,23248.273,60,46616.546,46624.581,46909.307
60,mtART+I+G4,23236.722,61,46595.443,46603.755,46893.084
