No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,21595.645,35,43261.290,43262.640,43455.582
2,Dayhoff+I,21362.713,36,42797.427,42798.855,42997.270
3,Dayhoff+G4,21131.883,36,42335.766,42337.194,42535.609
4,Dayhoff+I+G4,21129.763,37,42333.527,42335.034,42538.921
5,Dayhoff+F,21488.389,54,43084.779,43087.993,43384.543
6,Dayhoff+F+I,21246.367,55,42602.733,42606.068,42908.048
7,Dayhoff+F+G4,21006.098,55,42122.197,42125.532,42427.512
8,Dayhoff+F+I+G4,21004.181,56,42120.361,42123.819,42431.228
9,mtMAM,23470.101,35,47010.202,47011.552,47204.493
10,mtMAM+I,23110.391,36,46292.781,46294.209,46492.624
11,mtMAM+G4,22244.926,36,44561.852,44563.279,44761.694
12,mtMAM+I+G4,22247.966,37,44569.933,44571.440,44775.326
13,mtMAM+F,22181.697,54,44471.393,44474.607,44771.157
14,mtMAM+F+I,21846.485,55,43802.969,43806.305,44108.285
15,mtMAM+F+G4,21318.739,55,42747.478,42750.813,43052.793
16,mtMAM+F+I+G4,21319.713,56,42751.425,42754.884,43062.292
17,JTT,21171.356,35,42412.712,42414.062,42607.003
18,JTT+I,20947.017,36,41966.034,41967.461,42165.876
19,JTT+G4,20736.792,36,41545.584,41547.012,41745.427
20,JTT+I+G4,20735.725,37,41545.449,41546.957,41750.843
21,JTT+F,21105.686,54,42319.372,42322.586,42619.136
22,JTT+F+I,20878.588,55,41867.177,41870.512,42172.492
23,JTT+F+G4,20673.922,55,41457.845,41461.180,41763.160
24,JTT+F+I+G4,20672.630,56,41457.259,41460.717,41768.126
25,WAG,21240.060,35,42550.121,42551.471,42744.412
26,WAG+I,21045.108,36,42162.216,42163.644,42362.059
27,WAG+G4,20869.033,36,41810.066,41811.493,42009.908
28,WAG+I+G4,20867.321,37,41808.641,41810.149,42014.035
29,WAG+F,21185.449,54,42478.898,42482.112,42778.662
30,WAG+F+I,20987.678,55,42085.357,42088.692,42390.672
31,WAG+F+G4,20809.476,55,41728.953,41732.288,42034.268
32,WAG+F+I+G4,20807.795,56,41727.590,41731.049,42038.457
33,cpREV,21360.158,35,42790.316,42791.666,42984.607
34,cpREV+I,21156.777,36,42385.555,42386.982,42585.397
35,cpREV+G4,20943.240,36,41958.479,41959.907,42158.322
36,cpREV+I+G4,20941.717,37,41957.433,41958.941,42162.827
37,cpREV+F,21345.207,54,42798.414,42801.628,43098.178
38,cpREV+F+I,21136.919,55,42383.838,42387.173,42689.153
39,cpREV+F+G4,20918.330,55,41946.660,41949.995,42251.976
40,cpREV+F+I+G4,20916.578,56,41945.157,41948.615,42256.023
41,mtREV,22664.107,35,45398.213,45399.563,45592.505
42,mtREV+I,22416.069,36,44904.139,44905.566,45103.981
43,mtREV+G4,21947.326,36,43966.652,43968.080,44166.495
44,mtREV+I+G4,21949.157,37,43972.315,43973.822,44177.709
45,mtREV+F,21586.328,54,43280.656,43283.870,43580.420
46,mtREV+F+I,21347.792,55,42805.583,42808.918,43110.899
47,mtREV+F+G4,21038.893,55,42187.785,42191.120,42493.101
48,mtREV+F+I+G4,21038.528,56,42189.056,42192.514,42499.923
49,rtREV,21530.756,35,43131.511,43132.861,43325.803
50,rtREV+I,21313.790,36,42699.581,42701.009,42899.424
51,rtREV+G4,21074.278,36,42220.555,42221.983,42420.398
52,rtREV+I+G4,21073.752,37,42221.503,42223.011,42426.897
53,rtREV+F,21426.908,54,42961.817,42965.031,43261.581
54,rtREV+F+I,21205.432,55,42520.864,42524.199,42826.179
55,rtREV+F+G4,20972.012,55,42054.023,42057.358,42359.338
56,rtREV+F+I+G4,20971.541,56,42055.082,42058.541,42365.949
57,mtART,23492.235,35,47054.469,47055.819,47248.761
58,mtART+I,23152.810,36,46377.621,46379.048,46577.463
59,mtART+G4,22360.713,36,44793.425,44794.853,44993.268
60,mtART+I+G4,22362.894,37,44799.787,44801.295,45005.181
61,mtART+F,22252.742,54,44613.484,44616.698,44913.248
62,mtART+F+I,21949.913,55,44009.827,44013.162,44315.142
63,mtART+F+G4,21432.595,55,42975.191,42978.526,43280.506
64,mtART+F+I+G4,21433.390,56,42978.780,42982.238,43289.647
65,mtZOA,22773.618,35,45617.235,45618.585,45811.527
66,mtZOA+I,22488.183,36,45048.367,45049.794,45248.210
67,mtZOA+G4,21907.656,36,43887.311,43888.739,44087.154
68,mtZOA+I+G4,21908.818,37,43891.635,43893.143,44097.029
69,mtZOA+F,21753.612,54,43615.224,43618.439,43914.988
70,mtZOA+F+I,21494.431,55,43098.862,43102.197,43404.177
71,mtZOA+F+G4,21139.528,55,42389.056,42392.391,42694.372
72,mtZOA+F+I+G4,21139.391,56,42390.783,42394.241,42701.649
73,VT,21241.386,35,42552.772,42554.122,42747.064
74,VT+I,21040.725,36,42153.451,42154.878,42353.293
75,VT+G4,20869.220,36,41810.441,41811.868,42010.283
76,VT+I+G4,20868.168,37,41810.337,41811.844,42015.731
77,VT+F,21208.338,54,42524.675,42527.890,42824.440
78,VT+F+I,21007.005,55,42124.010,42127.345,42429.325
79,VT+F+G4,20839.914,55,41789.828,41793.163,42095.143
80,VT+F+I+G4,20838.747,56,41789.494,41792.953,42100.361
81,LG,21272.774,35,42615.549,42616.899,42809.840
82,LG+I,21052.583,36,42177.166,42178.594,42377.009
83,LG+G4,20815.172,36,41702.345,41703.772,41902.187
84,LG+I+G4,20814.839,37,41703.678,41705.186,41909.072
85,LG+F,21239.768,54,42587.536,42590.750,42887.300
86,LG+F+I,21020.494,55,42150.988,42154.323,42456.303
87,LG+F+G4,20795.975,55,41701.950,41705.285,42007.265
88,LG+F+I+G4,20795.404,56,41702.809,41706.267,42013.675
89,DCMut,21594.933,35,43259.867,43261.217,43454.158
90,DCMut+I,21362.183,36,42796.366,42797.793,42996.209
91,DCMut+G4,21132.302,36,42336.605,42338.032,42536.447
92,DCMut+I+G4,21130.478,37,42334.956,42336.464,42540.350
93,DCMut+F,21487.225,54,43082.450,43085.664,43382.214
94,DCMut+F+I,21245.484,55,42600.968,42604.303,42906.283
95,DCMut+F+G4,21006.262,55,42122.524,42125.859,42427.839
96,DCMut+F+I+G4,21004.513,56,42121.027,42124.485,42431.893
97,PMB,21512.166,35,43094.332,43095.681,43288.623
98,PMB+I,21316.475,36,42704.949,42706.377,42904.792
99,PMB+G4,21128.795,36,42329.591,42331.018,42529.433
100,PMB+I+G4,21128.222,37,42330.444,42331.952,42535.838
101,PMB+F,21443.885,54,42995.769,42998.984,43295.534
102,PMB+F+I,21248.928,55,42607.856,42611.191,42913.171
103,PMB+F+G4,21067.566,55,42245.133,42248.468,42550.448
104,PMB+F+I+G4,21066.837,56,42245.675,42249.133,42556.541
105,HIVb,21604.103,35,43278.205,43279.555,43472.497
106,HIVb+I,21316.359,36,42704.718,42706.146,42904.561
107,HIVb+G4,20977.771,36,42027.543,42028.971,42227.386
108,HIVb+I+G4,20977.248,37,42028.497,42030.005,42233.891
109,HIVb+F,21507.102,54,43122.203,43125.417,43421.967
110,HIVb+F+I,21214.624,55,42539.248,42542.583,42844.563
111,HIVb+F+G4,20880.629,55,41871.258,41874.593,42176.574
112,HIVb+F+I+G4,20880.137,56,41872.273,41875.731,42183.140
113,HIVw,22207.515,35,44485.030,44486.380,44679.322
114,HIVw+I,21910.246,36,43892.491,43893.919,44092.334
115,HIVw+G4,21588.437,36,43248.875,43250.302,43448.718
116,HIVw+I+G4,21587.075,37,43248.150,43249.657,43453.544
117,HIVw+F,21854.502,54,43817.003,43820.218,44116.768
118,HIVw+F+I,21536.520,55,43183.041,43186.376,43488.356
119,HIVw+F+G4,21218.357,55,42546.714,42550.049,42852.030
120,HIVw+F+I+G4,21217.079,56,42546.158,42549.616,42857.024
121,JTTDCMut,21174.022,35,42418.043,42419.393,42612.335
122,JTTDCMut+I,20950.885,36,41973.770,41975.198,42173.613
123,JTTDCMut+G4,20739.579,36,41551.158,41552.586,41751.001
124,JTTDCMut+I+G4,20738.616,37,41551.232,41552.740,41756.626
125,JTTDCMut+F,21108.746,54,42325.492,42328.706,42625.256
126,JTTDCMut+F+I,20882.716,55,41875.431,41878.766,42180.746
127,JTTDCMut+F+G4,20676.591,55,41463.182,41466.517,41768.497
128,JTTDCMut+F+I+G4,20675.487,56,41462.974,41466.433,41773.841
129,FLU,21593.093,35,43256.186,43257.535,43450.477
130,FLU+I,21348.472,36,42768.944,42770.372,42968.787
131,FLU+G4,21050.079,36,42172.158,42173.585,42372.000
132,FLU+I+G4,21049.488,37,42172.976,42174.483,42378.370
133,FLU+F,21433.249,54,42974.497,42977.712,43274.261
134,FLU+F+I,21190.142,55,42490.284,42493.619,42795.599
135,FLU+F+G4,20884.013,55,41878.027,41881.362,42183.342
136,FLU+F+I+G4,20883.859,56,41879.718,41883.176,42190.584
137,Blosum62,21505.108,35,43080.215,43081.565,43274.507
138,Blosum62+I,21316.377,36,42704.755,42706.183,42904.598
139,Blosum62+G4,21125.802,36,42323.603,42325.031,42523.446
140,Blosum62+I+G4,21125.313,37,42324.626,42326.134,42530.020
141,Blosum62+F,21458.868,54,43025.735,43028.950,43325.500
142,Blosum62+F+I,21269.922,55,42649.844,42653.180,42955.160
143,Blosum62+F+G4,21087.310,55,42284.621,42287.956,42589.936
144,Blosum62+F+I+G4,21086.601,56,42285.201,42288.660,42596.068
145,mtMet,22588.371,35,45246.741,45248.091,45441.033
146,mtMet+I,22323.385,36,44718.770,44720.198,44918.613
147,mtMet+G4,21857.639,36,43787.278,43788.706,43987.121
148,mtMet+I+G4,21858.654,37,43791.308,43792.816,43996.702
149,mtMet+F,21491.728,54,43091.455,43094.669,43391.219
150,mtMet+F+I,21239.878,55,42589.757,42593.092,42895.072
151,mtMet+F+G4,20940.636,55,41991.272,41994.607,42296.587
152,mtMet+F+I+G4,20940.125,56,41992.249,41995.707,42303.115
153,mtVer,22806.239,35,45682.478,45683.828,45876.770
154,mtVer+I,22506.204,36,45084.408,45085.836,45284.251
155,mtVer+G4,21953.936,36,43979.872,43981.299,44179.714
156,mtVer+I+G4,21954.982,37,43983.964,43985.472,44189.358
157,mtVer+F,21714.724,54,43537.448,43540.662,43837.212
158,mtVer+F+I,21415.311,55,42940.622,42943.957,43245.937
159,mtVer+F+G4,21070.065,55,42250.130,42253.465,42555.445
160,mtVer+F+I+G4,21069.645,56,42251.291,42254.749,42562.157
161,mtInv,22733.514,35,45537.029,45538.379,45731.320
162,mtInv+I,22479.954,36,45031.909,45033.336,45231.751
163,mtInv+G4,22075.908,36,44223.816,44225.244,44423.659
164,mtInv+I+G4,22076.724,37,44227.448,44228.956,44432.842
