No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,52767.990,55,105645.979,105647.279,106002.134
2,JC+I,50331.189,56,100774.377,100775.725,101137.008
3,JC+G4,49420.591,56,98953.182,98954.529,99315.812
4,JC+I+G4,49353.427,57,98820.854,98822.249,99189.959
5,F81+F,52825.262,58,105766.523,105767.968,106142.104
6,F81+F+I,50250.314,59,100618.627,100620.122,101000.684
7,F81+F+G4,49318.725,59,98755.451,98756.946,99137.507
8,F81+F+I+G4,49252.263,60,98624.527,98626.073,99013.059
9,K2P,51568.471,56,103248.941,103250.288,103611.571
10,K2P+I,49064.611,57,98243.221,98244.617,98612.327
11,K2P+G4,48018.390,57,96150.780,96152.176,96519.886
12,K2P+I+G4,47960.678,58,96037.357,96038.802,96412.938
13,HKY+F,51502.655,59,103123.310,103124.805,103505.366
14,HKY+F+I,48742.723,60,97605.446,97606.992,97993.979
15,HKY+F+G4,47647.015,60,95414.030,95415.576,95802.562
16,HKY+F+I+G4,47585.580,61,95293.159,95294.757,95688.167
17,TNe,51541.226,57,103196.451,103197.847,103565.557
18,TNe+I,49049.736,58,98215.471,98216.916,98591.052
19,TNe+G4,48009.700,58,96135.400,96136.845,96510.981
20,TNe+I+G4,47951.354,59,96020.709,96022.204,96402.765
21,TN+F,51493.561,60,103107.121,103108.667,103495.654
22,TN+F+I,48729.752,61,97581.504,97583.101,97976.511
23,TN+F+G4,47645.515,61,95413.029,95414.627,95808.037
24,TN+F+I+G4,47583.214,62,95290.428,95292.079,95691.912
25,K3P,51560.727,57,103235.455,103236.850,103604.560
26,K3P+I,49055.689,58,98227.378,98228.823,98602.959
27,K3P+G4,48011.533,58,96139.066,96140.511,96514.647
28,K3P+I+G4,47953.309,59,96024.618,96026.113,96406.675
29,K3Pu+F,51502.585,60,103125.171,103126.717,103513.703
30,K3Pu+F+I,48740.378,61,97602.755,97604.353,97997.763
31,K3Pu+F+G4,47642.420,61,95406.839,95408.437,95801.847
32,K3Pu+F+I+G4,47580.857,62,95285.714,95287.365,95687.198
33,TPM2+F,51502.106,60,103124.213,103125.758,103512.745
34,TPM2+F+I,48739.873,61,97601.745,97603.343,97996.753
35,TPM2+F+G4,47626.514,61,95375.027,95376.625,95770.035
36,TPM2+F+I+G4,47567.108,62,95258.217,95259.867,95659.700
37,TPM2u+F,51502.108,60,103124.217,103125.763,103512.749
38,TPM2u+F+I,48739.873,61,97601.745,97603.343,97996.753
39,TPM2u+F+G4,47626.513,61,95375.027,95376.625,95770.035
40,TPM2u+F+I+G4,47567.101,62,95258.202,95259.853,95659.685
41,TPM3+F,51470.985,60,103061.970,103063.516,103450.502
42,TPM3+F+I,48740.866,61,97603.733,97605.331,97998.741
43,TPM3+F+G4,47646.373,61,95414.747,95416.344,95809.754
44,TPM3+F+I+G4,47585.478,62,95294.955,95296.606,95696.439
45,TPM3u+F,51470.982,60,103061.964,103063.510,103450.497
46,TPM3u+F+I,48740.867,61,97603.734,97605.331,97998.741
47,TPM3u+F+G4,47646.374,61,95414.747,95416.345,95809.755
48,TPM3u+F+I+G4,47585.493,62,95294.986,95296.636,95696.469
49,TIMe,51533.480,58,103182.960,103184.405,103558.541
50,TIMe+I,49040.815,59,98199.630,98201.124,98581.686
51,TIMe+G4,48002.928,59,96123.856,96125.351,96505.913
52,TIMe+I+G4,47944.119,60,96008.238,96009.784,96396.771
53,TIM+F,51493.494,61,103108.987,103110.585,103503.995
54,TIM+F+I,48727.378,62,97578.756,97580.407,97980.240
55,TIM+F+G4,47640.885,62,95405.770,95407.421,95807.253
56,TIM+F+I+G4,47578.441,63,95282.883,95284.587,95690.842
57,TIM2e,51515.006,58,103146.012,103147.457,103521.593
58,TIM2e+I,49030.961,59,98179.921,98181.416,98561.978
59,TIM2e+G4,48000.868,59,96119.737,96121.232,96501.793
60,TIM2e+I+G4,47941.114,60,96002.227,96003.773,96390.760
61,TIM2+F,51492.992,61,103107.985,103109.583,103502.993
62,TIM2+F+I,48726.814,62,97577.627,97579.278,97979.110
63,TIM2+F+G4,47624.899,62,95373.797,95375.448,95775.281
64,TIM2+F+I+G4,47564.765,63,95255.529,95257.234,95663.488
65,TIM3e,51417.323,58,102950.647,102952.092,103326.228
66,TIM3e+I,49036.526,59,98191.052,98192.547,98573.109
67,TIM3e+G4,47958.906,59,96035.812,96037.306,96417.868
68,TIM3e+I+G4,47909.185,60,95938.370,95939.916,96326.902
69,TIM3+F,51461.520,61,103045.040,103046.638,103440.048
70,TIM3+F+I,48727.776,62,97579.553,97581.203,97981.036
71,TIM3+F+G4,47644.825,62,95413.649,95415.300,95815.133
72,TIM3+F+I+G4,47583.283,63,95292.567,95294.271,95700.525
73,TVMe,51415.955,59,102949.911,102951.406,103331.967
74,TVMe+I,49029.444,60,98178.888,98180.434,98567.420
75,TVMe+G4,47960.212,60,96040.424,96041.970,96428.957
76,TVMe+I+G4,47908.672,61,95939.343,95940.941,96334.351
77,TVM+F,51469.801,62,103063.602,103065.253,103465.085
78,TVM+F+I,48737.596,63,97601.192,97602.896,98009.151
79,TVM+F+G4,47625.317,63,95376.634,95378.338,95784.593
80,TVM+F+I+G4,47566.712,64,95261.424,95263.183,95675.858
81,SYM,51387.801,60,102895.602,102897.148,103284.134
82,SYM+I,49015.210,61,98152.420,98154.018,98547.428
83,SYM+G4,47948.642,61,96019.284,96020.881,96414.291
84,SYM+I+G4,47897.356,62,95918.711,95920.362,96320.195
85,GTR+F,51460.307,63,103046.613,103048.317,103454.572
86,GTR+F+I,48724.422,64,97576.844,97578.603,97991.278
87,GTR+F+G4,47623.605,64,95375.211,95376.970,95789.645
88,GTR+F+I+G4,47564.435,65,95258.871,95260.685,95679.781
