No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,20872.454,121,41986.909,42016.581,42594.135
2,JC+I,20633.958,122,41511.917,41542.110,42124.162
3,JC+G4,20065.043,122,40374.085,40404.278,40986.330
4,JC+I+G4,20055.880,123,40357.759,40388.478,40975.023
5,F81+F,20840.924,124,41929.847,41961.097,42552.129
6,F81+F+I,20584.736,125,41419.472,41451.258,42046.772
7,F81+F+G4,19987.215,125,40224.430,40256.217,40851.731
8,F81+F+I+G4,19977.259,126,40206.519,40238.846,40838.837
9,K2P,20530.786,122,41305.572,41335.766,41917.817
10,K2P+I,20287.491,123,40820.981,40851.700,41438.245
11,K2P+G4,19689.866,123,39625.731,39656.450,40242.995
12,K2P+I+G4,19681.198,124,39610.396,39641.646,40232.678
13,HKY+F,20490.443,125,41230.886,41262.672,41858.186
14,HKY+F+I,20218.661,126,40689.323,40721.650,41321.642
15,HKY+F+G4,19566.833,126,39385.666,39417.993,40017.984
16,HKY+F+I+G4,19556.661,127,39367.323,39400.196,40004.660
17,TNe,20530.291,123,41306.582,41337.301,41923.845
18,TNe+I,20287.082,124,40822.165,40853.415,41444.447
19,TNe+G4,19685.781,124,39619.561,39650.811,40241.843
20,TNe+I+G4,19677.344,125,39604.689,39636.475,40231.989
21,TN+F,20481.704,126,41215.408,41247.736,41847.727
22,TN+F+I,20207.039,127,40668.077,40700.951,41305.414
23,TN+F+G4,19559.561,127,39373.121,39405.995,40010.458
24,TN+F+I+G4,19548.693,128,39353.386,39386.811,39995.742
25,K3P,20529.280,123,41304.560,41335.279,41921.824
26,K3P+I,20285.934,124,40819.868,40851.118,41442.149
27,K3P+G4,19689.359,124,39626.718,39657.968,40249.000
28,K3P+I+G4,19680.642,125,39611.283,39643.070,40238.584
29,K3Pu+F,20490.314,126,41232.628,41264.955,41864.947
30,K3Pu+F+I,20218.654,127,40691.309,40724.182,41328.646
31,K3Pu+F+G4,19566.203,127,39386.406,39419.280,40023.743
32,K3Pu+F+I+G4,19556.043,128,39368.086,39401.511,40010.441
33,TPM2+F,20489.867,126,41231.734,41264.061,41864.053
34,TPM2+F+I,20217.436,127,40688.872,40721.745,41326.209
35,TPM2+F+G4,19560.478,127,39374.957,39407.830,40012.294
36,TPM2+F+I+G4,19550.506,128,39357.012,39390.437,39999.367
37,TPM2u+F,20489.866,126,41231.732,41264.060,41864.051
38,TPM2u+F+I,20217.436,127,40688.872,40721.745,41326.209
39,TPM2u+F+G4,19560.478,127,39374.957,39407.830,40012.294
40,TPM2u+F+I+G4,19550.505,128,39357.011,39390.436,39999.366
41,TPM3+F,20449.228,126,41150.456,41182.783,41782.774
42,TPM3+F+I,20195.813,127,40645.626,40678.500,41282.963
43,TPM3+F+G4,19557.391,127,39368.783,39401.656,40006.120
44,TPM3+F+I+G4,19548.360,128,39352.719,39386.144,39995.075
45,TPM3u+F,20449.227,126,41150.455,41182.782,41782.774
46,TPM3u+F+I,20195.813,127,40645.626,40678.500,41282.963
47,TPM3u+F+G4,19557.392,127,39368.784,39401.657,40006.121
48,TPM3u+F+I+G4,19548.365,128,39352.730,39386.155,39995.085
49,TIMe,20528.792,124,41305.584,41336.834,41927.866
50,TIMe+I,20285.533,125,40821.067,40852.853,41448.367
51,TIMe+G4,19685.281,125,39620.562,39652.348,40247.862
52,TIMe+I+G4,19676.796,126,39605.591,39637.918,40237.910
53,TIM+F,20481.572,127,41217.144,41250.017,41854.481
54,TIM+F+I,20207.031,128,40670.062,40703.487,41312.417
55,TIM+F+G4,19558.920,128,39373.841,39407.266,40016.196
56,TIM+F+I+G4,19548.057,129,39354.114,39388.096,40001.488
57,TIM2e,20529.265,124,41306.531,41337.781,41928.812
58,TIM2e+I,20286.705,125,40823.410,40855.196,41450.710
59,TIM2e+G4,19685.693,125,39621.385,39653.171,40248.685
60,TIM2e+I+G4,19677.263,126,39606.526,39638.853,40238.845
61,TIM2+F,20481.103,127,41216.206,41249.079,41853.543
62,TIM2+F+I,20205.781,128,40667.562,40700.987,41309.917
63,TIM2+F+G4,19553.082,128,39362.164,39395.589,40004.520
64,TIM2+F+I+G4,19542.446,129,39342.893,39376.875,39990.267
65,TIM3e,20411.949,124,41071.898,41103.148,41694.180
66,TIM3e+I,20198.580,125,40647.161,40678.947,41274.461
67,TIM3e+G4,19618.779,125,39487.557,39519.343,40114.857
68,TIM3e+I+G4,19612.470,126,39476.939,39509.267,40109.258
69,TIM3+F,20439.457,127,41132.915,41165.788,41770.252
70,TIM3+F+I,20183.577,128,40623.153,40656.578,41265.509
71,TIM3+F+G4,19550.071,128,39356.141,39389.567,39998.497
72,TIM3+F+I+G4,19540.433,129,39338.866,39372.847,39986.240
73,TVMe,20410.739,125,41071.477,41103.263,41698.777
74,TVMe+I,20198.085,126,40648.170,40680.497,41280.488
75,TVMe+G4,19621.516,126,39495.032,39527.359,40127.350
76,TVMe+I+G4,19615.190,127,39484.380,39517.253,40121.717
77,TVM+F,20448.774,128,41153.548,41186.973,41795.903
78,TVM+F+I,20194.741,129,40647.482,40681.464,41294.856
79,TVM+F+G4,19551.257,129,39360.515,39394.497,40007.889
80,TVM+F+I+G4,19542.427,130,39344.854,39379.398,39997.246
81,SYM,20410.495,126,41072.990,41105.317,41705.309
82,SYM+I,20197.789,127,40649.578,40682.452,41286.915
83,SYM+G4,19618.690,127,39491.380,39524.254,40128.717
84,SYM+I+G4,19612.358,128,39480.716,39514.141,40123.072
85,GTR+F,20438.989,129,41135.978,41169.960,41783.352
86,GTR+F+I,20182.476,130,40624.951,40659.495,41277.343
87,GTR+F+G4,19543.828,130,39347.655,39382.199,40000.048
88,GTR+F+I+G4,19534.403,131,39330.806,39365.917,39988.217
