No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7675.176,91,15532.351,15588.351,15893.503
2,Dayhoff+I,7412.446,92,15008.892,15066.315,15374.013
3,Dayhoff+G4,7055.732,92,14295.464,14352.886,14660.585
4,Dayhoff+I+G4,7055.040,93,14296.081,14354.949,14665.170
5,Dayhoff+F,7654.878,110,15529.756,15616.971,15966.314
6,Dayhoff+F+I,7393.428,111,15008.856,15097.974,15449.382
7,Dayhoff+F+G4,7030.043,111,14282.085,14371.204,14722.612
8,Dayhoff+F+I+G4,7029.226,112,14282.451,14373.502,14726.947
9,mtMAM,8353.032,91,16888.065,16944.065,17249.217
10,mtMAM+I,8085.772,92,16355.544,16412.967,16720.666
11,mtMAM+G4,7387.779,92,14959.558,15016.981,15324.679
12,mtMAM+I+G4,7387.310,93,14960.621,15019.489,15329.710
13,mtMAM+F,8045.114,110,16310.227,16397.442,16746.785
14,mtMAM+F+I,7767.373,111,15756.745,15845.863,16197.272
15,mtMAM+F+G4,7180.661,111,14583.322,14672.440,15023.848
16,mtMAM+F+I+G4,7180.054,112,14584.108,14675.159,15028.604
17,JTT,7518.075,91,15218.149,15274.149,15579.301
18,JTT+I,7260.911,92,14705.821,14763.244,15070.943
19,JTT+G4,6916.204,92,14016.408,14073.831,14381.529
20,JTT+I+G4,6915.142,93,14016.284,14075.152,14385.373
21,JTT+F,7527.438,110,15274.876,15362.091,15711.434
22,JTT+F+I,7270.084,111,14762.167,14851.286,15202.694
23,JTT+F+G4,6922.537,111,14067.074,14156.192,14507.600
24,JTT+F+I+G4,6921.408,112,14066.816,14157.866,14511.311
25,WAG,7624.292,91,15430.583,15486.583,15791.735
26,WAG+I,7372.245,92,14928.491,14985.914,15293.612
27,WAG+G4,7027.832,92,14239.665,14297.087,14604.786
28,WAG+I+G4,7027.449,93,14240.898,14299.766,14609.987
29,WAG+F,7637.005,110,15494.010,15581.224,15930.568
30,WAG+F+I,7383.977,111,14989.954,15079.072,15430.480
31,WAG+F+G4,7035.154,111,14292.307,14381.425,14732.834
32,WAG+F+I+G4,7034.601,112,14293.203,14384.253,14737.698
33,cpREV,7692.616,91,15567.232,15623.232,15928.384
34,cpREV+I,7446.540,92,15077.080,15134.502,15442.201
35,cpREV+G4,7050.858,92,14285.715,14343.138,14650.836
36,cpREV+I+G4,7051.689,93,14289.378,14348.247,14658.468
37,cpREV+F,7717.967,110,15655.935,15743.149,16092.492
38,cpREV+F+I,7464.532,111,15151.064,15240.182,15591.591
39,cpREV+F+G4,7068.444,111,14358.888,14448.006,14799.414
40,cpREV+F+I+G4,7068.989,112,14361.978,14453.028,14806.473
41,mtREV,8035.533,91,16253.067,16309.067,16614.219
42,mtREV+I,7789.905,92,15763.810,15821.232,16128.931
43,mtREV+G4,7295.786,92,14775.571,14832.994,15140.692
44,mtREV+I+G4,7295.693,93,14777.385,14836.254,15146.475
45,mtREV+F,7783.979,110,15787.957,15875.172,16224.515
46,mtREV+F+I,7532.340,111,15286.680,15375.798,15727.207
47,mtREV+F+G4,7099.353,111,14420.707,14509.825,14861.233
48,mtREV+F+I+G4,7099.161,112,14422.322,14513.373,14866.818
49,rtREV,7760.981,91,15703.961,15759.961,16065.114
50,rtREV+I,7496.380,92,15176.761,15234.184,15541.882
51,rtREV+G4,7113.563,92,14411.126,14468.549,14776.247
52,rtREV+I+G4,7113.013,93,14412.025,14470.894,14781.115
53,rtREV+F,7741.820,110,15703.639,15790.853,16140.197
54,rtREV+F+I,7471.570,111,15165.141,15254.259,15605.667
55,rtREV+F+G4,7087.589,111,14397.178,14486.296,14837.704
56,rtREV+F+I+G4,7086.544,112,14397.087,14488.138,14841.583
57,mtART,8422.751,91,17027.503,17083.503,17388.655
58,mtART+I,8129.607,92,16443.215,16500.638,16808.336
59,mtART+G4,7443.331,92,15070.663,15128.085,15435.784
60,mtART+I+G4,7442.432,93,15070.864,15129.733,15439.954
61,mtART+F,8165.733,110,16551.466,16638.680,16988.024
62,mtART+F+I,7879.740,111,15981.480,16070.598,16422.007
63,mtART+F+G4,7277.060,111,14776.121,14865.239,15216.647
64,mtART+F+I+G4,7276.465,112,14776.930,14867.980,15221.425
65,mtZOA,8060.536,91,16303.071,16359.071,16664.223
66,mtZOA+I,7801.630,92,15787.260,15844.683,16152.381
67,mtZOA+G4,7246.074,92,14676.147,14733.570,15041.269
68,mtZOA+I+G4,7245.557,93,14677.114,14735.983,15046.204
69,mtZOA+F,7875.328,110,15970.657,16057.871,16407.214
70,mtZOA+F+I,7615.141,111,15452.282,15541.400,15892.808
71,mtZOA+F+G4,7133.216,111,14488.432,14577.550,14928.958
72,mtZOA+F+I+G4,7132.960,112,14489.920,14580.971,14934.416
73,VT,7600.475,91,15382.950,15438.950,15744.103
74,VT+I,7346.501,92,14877.001,14934.424,15242.122
75,VT+G4,7026.083,92,14236.167,14293.590,14601.288
76,VT+I+G4,7025.042,93,14236.084,14294.952,14605.174
77,VT+F,7617.260,110,15454.520,15541.735,15891.078
78,VT+F+I,7362.407,111,14946.814,15035.933,15387.341
79,VT+F+G4,7040.061,111,14302.122,14391.241,14742.649
80,VT+F+I+G4,7038.892,112,14301.785,14392.835,14746.280
81,LG,7671.618,91,15525.236,15581.236,15886.388
82,LG+I,7410.275,92,15004.549,15061.972,15369.671
83,LG+G4,7025.907,92,14235.814,14293.237,14600.935
84,LG+I+G4,7025.163,93,14236.326,14295.195,14605.416
85,LG+F,7677.837,110,15575.675,15662.889,16012.232
86,LG+F+I,7413.884,111,15049.768,15138.886,15490.295
87,LG+F+G4,7026.673,111,14275.345,14364.464,14715.872
88,LG+F+I+G4,7025.536,112,14275.072,14366.122,14719.567
89,DCMut,7675.047,91,15532.094,15588.094,15893.247
90,DCMut+I,7412.430,92,15008.859,15066.282,15373.980
91,DCMut+G4,7056.523,92,14297.045,14354.468,14662.166
92,DCMut+I+G4,7055.547,93,14297.093,14355.962,14666.183
93,DCMut+F,7654.771,110,15529.541,15616.755,15966.099
94,DCMut+F+I,7393.449,111,15008.898,15098.016,15449.424
95,DCMut+F+G4,7030.773,111,14283.546,14372.664,14724.073
96,DCMut+F+I+G4,7029.781,112,14283.562,14374.613,14728.058
97,PMB,7715.961,91,15613.921,15669.921,15975.073
98,PMB+I,7464.004,92,15112.007,15169.430,15477.128
99,PMB+G4,7124.784,92,14433.567,14490.990,14798.688
100,PMB+I+G4,7123.829,93,14433.658,14492.526,14802.748
101,PMB+F,7754.342,110,15728.685,15815.899,16165.243
102,PMB+F+I,7499.787,111,15221.574,15310.692,15662.100
103,PMB+F+G4,7156.868,111,14535.736,14624.855,14976.263
104,PMB+F+I+G4,7155.881,112,14535.761,14626.812,14980.257
105,HIVb,7768.850,91,15719.701,15775.701,16080.853
106,HIVb+I,7469.939,92,15123.877,15181.300,15488.998
107,HIVb+G4,6992.959,92,14169.919,14227.342,14535.040
108,HIVb+I+G4,6993.117,93,14172.235,14231.103,14541.325
109,HIVb+F,7771.815,110,15763.630,15850.844,16200.188
110,HIVb+F+I,7466.556,111,15155.111,15244.230,15595.638
111,HIVb+F+G4,6987.176,111,14196.351,14285.470,14636.878
112,HIVb+F+I+G4,6986.810,112,14197.620,14288.671,14642.115
113,HIVw,7999.177,91,16180.353,16236.353,16541.506
114,HIVw+I,7695.085,92,15574.170,15631.593,15939.291
115,HIVw+G4,7222.512,92,14629.023,14686.446,14994.144
116,HIVw+I+G4,7222.977,93,14631.954,14690.823,15001.044
117,HIVw+F,7894.529,110,16009.058,16096.273,16445.616
118,HIVw+F+I,7593.791,111,15409.582,15498.700,15850.109
119,HIVw+F+G4,7129.641,111,14481.281,14570.400,14921.808
120,HIVw+F+I+G4,7129.390,112,14482.781,14573.831,14927.276
121,JTTDCMut,7523.015,91,15228.030,15284.030,15589.182
122,JTTDCMut+I,7266.510,92,14717.019,14774.442,15082.140
123,JTTDCMut+G4,6921.169,92,14026.338,14083.761,14391.459
124,JTTDCMut+I+G4,6920.242,93,14026.484,14085.353,14395.574
125,JTTDCMut+F,7531.737,110,15283.474,15370.688,15720.032
126,JTTDCMut+F+I,7274.840,111,14771.680,14860.798,15212.206
127,JTTDCMut+F+G4,6926.877,111,14075.754,14164.872,14516.281
128,JTTDCMut+F+I+G4,6925.870,112,14075.740,14166.790,14520.235
129,FLU,7792.203,91,15766.406,15822.406,16127.558
130,FLU+I,7525.498,92,15234.997,15292.420,15600.118
131,FLU+G4,7058.810,92,14301.621,14359.044,14666.742
132,FLU+I+G4,7058.758,93,14303.516,14362.384,14672.606
133,FLU+F,7810.292,110,15840.583,15927.798,16277.141
134,FLU+F+I,7546.185,111,15314.371,15403.489,15754.897
135,FLU+F+G4,7049.803,111,14321.605,14410.723,14762.132
136,FLU+F+I+G4,7049.333,112,14322.667,14413.717,14767.162
137,Blosum62,7744.166,91,15670.332,15726.332,16031.485
138,Blosum62+I,7498.076,92,15180.152,15237.574,15545.273
139,Blosum62+G4,7156.125,92,14496.249,14553.672,14861.370
140,Blosum62+I+G4,7155.211,93,14496.422,14555.291,14865.512
141,Blosum62+F,7758.550,110,15737.100,15824.315,16173.658
142,Blosum62+F+I,7508.301,111,15238.602,15327.720,15679.129
143,Blosum62+F+G4,7165.588,111,14553.176,14642.295,14993.703
144,Blosum62+F+I+G4,7164.572,112,14553.145,14644.195,14997.640
145,mtMet,7978.798,91,16139.597,16195.597,16500.749
146,mtMet+I,7727.647,92,15639.294,15696.717,16004.415
147,mtMet+G4,7247.514,92,14679.027,14736.450,15044.148
148,mtMet+I+G4,7247.363,93,14680.726,14739.594,15049.816
149,mtMet+F,7708.069,110,15636.138,15723.352,16072.696
150,mtMet+F+I,7452.897,111,15127.794,15216.912,15568.320
151,mtMet+F+G4,7029.901,111,14281.801,14370.919,14722.328
152,mtMet+F+I+G4,7029.210,112,14282.421,14373.471,14726.916
153,mtVer,8051.684,91,16285.368,16341.368,16646.520
154,mtVer+I,7796.216,92,15776.432,15833.854,16141.553
155,mtVer+G4,7261.968,92,14707.936,14765.358,15073.057
156,mtVer+I+G4,7262.290,93,14710.581,14769.450,15079.671
157,mtVer+F,7790.386,110,15800.772,15887.986,16237.330
158,mtVer+F+I,7514.128,111,15250.255,15339.374,15690.782
159,mtVer+F+G4,7063.664,111,14349.327,14438.446,14789.854
160,mtVer+F+I+G4,7062.812,112,14349.623,14440.673,14794.118
161,mtInv,8030.830,91,16243.660,16299.660,16604.812
162,mtInv+I,7776.906,92,15737.812,15795.234,16102.933
163,mtInv+G4,7335.142,92,14854.284,14911.707,15219.405
