No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,15365.444,73,30876.887,30889.192,31231.562
2,JC+I,14749.092,74,29646.183,29658.840,30005.717
3,JC+G4,14520.957,74,29189.914,29202.571,29549.448
4,JC+I+G4,14490.221,75,29130.443,29143.457,29494.835
5,F81+F,15444.740,76,31041.480,31054.856,31410.731
6,F81+F+I,14798.744,77,29751.488,29765.232,30125.598
7,F81+F+G4,14558.318,77,29270.637,29284.381,29644.746
8,F81+F+I+G4,14527.592,78,29211.184,29225.301,29590.152
9,K2P,15062.061,74,30272.122,30284.779,30631.656
10,K2P+I,14429.170,75,29008.341,29021.355,29372.733
11,K2P+G4,14175.673,75,28501.346,28514.360,28865.738
12,K2P+I+G4,14146.297,76,28444.594,28457.970,28813.844
13,HKY+F,15103.211,77,30360.421,30374.165,30734.531
14,HKY+F+I,14416.882,78,28989.764,29003.881,29368.732
15,HKY+F+G4,14134.881,78,28425.762,28439.879,28804.730
16,HKY+F+I+G4,14105.294,79,28368.589,28383.084,28752.416
17,TNe,15060.935,75,30271.870,30284.884,30636.262
18,TNe+I,14428.567,76,29009.134,29022.510,29378.385
19,TNe+G4,14174.463,76,28500.925,28514.301,28870.176
20,TNe+I+G4,14145.291,77,28444.581,28458.325,28818.691
21,TN+F,15101.268,78,30358.537,30372.653,30737.505
22,TN+F+I,14416.754,79,28991.507,29006.003,29375.334
23,TN+F+G4,14133.592,79,28425.184,28439.680,28809.011
24,TN+F+I+G4,14104.508,80,28369.015,28383.895,28757.700
25,K3P,15060.222,75,30270.445,30283.458,30634.837
26,K3P+I,14426.872,76,29005.743,29019.119,29374.994
27,K3P+G4,14174.410,76,28500.819,28514.195,28870.070
28,K3P+I+G4,14144.882,77,28443.763,28457.507,28817.873
29,K3Pu+F,15103.197,78,30362.394,30376.510,30741.362
30,K3Pu+F+I,14416.439,79,28990.878,29005.373,29374.704
31,K3Pu+F+G4,14132.619,79,28423.239,28437.734,28807.065
32,K3Pu+F+I+G4,14103.152,80,28366.303,28381.182,28754.988
33,TPM2+F,15102.538,78,30361.076,30375.193,30740.044
34,TPM2+F+I,14415.840,79,28989.679,29004.175,29373.506
35,TPM2+F+G4,14127.623,79,28413.246,28427.742,28797.073
36,TPM2+F+I+G4,14098.884,80,28357.768,28372.647,28746.453
37,TPM2u+F,15102.538,78,30361.076,30375.193,30740.044
38,TPM2u+F+I,14415.840,79,28989.679,29004.174,29373.506
39,TPM2u+F+G4,14127.623,79,28413.246,28427.742,28797.073
40,TPM2u+F+I+G4,14098.884,80,28357.768,28372.647,28746.453
41,TPM3+F,15096.365,78,30348.729,30362.846,30727.697
42,TPM3+F+I,14416.858,79,28991.717,29006.212,29375.543
43,TPM3+F+G4,14134.812,79,28427.625,28442.120,28811.451
44,TPM3+F+I+G4,14105.293,80,28370.586,28385.466,28759.272
45,TPM3u+F,15096.364,78,30348.728,30362.845,30727.696
46,TPM3u+F+I,14416.859,79,28991.717,29006.213,29375.544
47,TPM3u+F+G4,14134.812,79,28427.625,28442.120,28811.451
48,TPM3u+F+I+G4,14105.292,80,28370.584,28385.464,28759.270
49,TIMe,15059.106,76,30270.213,30283.589,30639.464
