No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,24719.298,65,49568.595,49571.748,49954.246
2,JC+I,23350.099,66,46832.199,46835.449,47223.782
3,JC+G4,23173.423,66,46478.846,46482.097,46870.430
4,JC+I+G4,23136.866,67,46407.733,46411.083,46805.249
5,F81+F,24740.650,68,49617.299,49620.751,50020.749
6,F81+F+I,23376.118,69,46890.236,46893.790,47299.618
7,F81+F+G4,23196.595,69,46531.191,46534.745,46940.573
8,F81+F+I+G4,23160.416,70,46460.831,46464.490,46876.147
9,K2P,24043.060,66,48218.119,48221.370,48609.703
10,K2P+I,22614.064,67,45362.128,45365.478,45759.644
11,K2P+G4,22411.676,67,44957.352,44960.702,45354.869
12,K2P+I+G4,22371.935,68,44879.870,44883.322,45283.320
13,HKY+F,24061.899,69,48261.797,48265.351,48671.180
14,HKY+F+I,22640.496,70,45420.992,45424.650,45836.307
15,HKY+F+G4,22431.061,70,45002.123,45005.781,45417.438
16,HKY+F+I+G4,22392.096,71,44926.192,44929.956,45347.441
17,TNe,24019.468,67,48172.935,48176.285,48570.451
18,TNe+I,22607.452,68,45350.904,45354.355,45754.353
19,TNe+G4,22404.216,68,44944.431,44947.882,45347.880
20,TNe+I+G4,22364.847,69,44867.694,44871.249,45277.077
21,TN+F,24038.339,70,48216.678,48220.337,48631.994
22,TN+F+I,22633.644,71,45409.287,45413.052,45830.536
23,TN+F+G4,22423.699,71,44989.397,44993.162,45410.646
24,TN+F+I+G4,22385.149,72,44914.299,44918.171,45341.480
25,K3P,24042.766,67,48219.532,48222.882,48617.049
26,K3P+I,22613.777,68,45363.554,45367.005,45767.003
27,K3P+G4,22411.609,68,44959.217,44962.668,45362.667
28,K3P+I+G4,22371.855,69,44881.710,44885.264,45291.092
29,K3Pu+F,24061.574,70,48263.148,48266.807,48678.464
30,K3Pu+F+I,22640.036,71,45422.071,45425.836,45843.320
31,K3Pu+F+G4,22430.999,71,45003.998,45007.762,45425.247
32,K3Pu+F+I+G4,22391.993,72,44927.987,44931.858,45355.168
33,TPM2+F,24061.800,70,48263.600,48267.258,48678.915
34,TPM2+F+I,22639.545,71,45421.089,45424.854,45842.338
35,TPM2+F+G4,22431.033,71,45004.067,45007.831,45425.315
36,TPM2+F+I+G4,22392.060,72,44928.120,44931.991,45355.301
37,TPM2u+F,24061.800,70,48263.600,48267.258,48678.915
38,TPM2u+F+I,22639.545,71,45421.090,45424.854,45842.338
39,TPM2u+F+G4,22431.026,71,45004.052,45007.817,45425.301
40,TPM2u+F+I+G4,22392.063,72,44928.125,44931.997,45355.307
41,TPM3+F,24053.298,70,48246.596,48250.254,48661.912
42,TPM3+F+I,22638.237,71,45418.473,45422.237,45839.722
43,TPM3+F+G4,22419.848,71,44981.696,44985.460,45402.945
44,TPM3+F+I+G4,22383.148,72,44910.296,44914.168,45337.478
45,TPM3u+F,24053.298,70,48246.595,48250.254,48661.911
46,TPM3u+F+I,22638.236,71,45418.473,45422.237,45839.722
47,TPM3u+F+G4,22419.848,71,44981.696,44985.460,45402.945
48,TPM3u+F+I+G4,22383.143,72,44910.286,44914.158,45337.467
49,TIMe,24019.183,68,48174.366,48177.817,48577.815
50,TIMe+I,22607.180,69,45352.360,45355.914,45761.742
51,TIMe+G4,22404.154,69,44946.308,44949.862,45355.690
52,TIMe+I+G4,22364.795,70,44869.589,44873.247,45284.905
53,TIM+F,24038.022,71,48218.043,48221.808,48639.292
54,TIM+F+I,22633.200,72,45410.401,45414.273,45837.583
55,TIM+F+G4,22423.642,72,44991.285,44995.157,45418.467
56,TIM+F+I+G4,22385.064,73,44916.127,44920.108,45349.242
57,TIM2e,24016.750,68,48169.500,48172.951,48572.949
58,TIM2e+I,22601.844,69,45341.688,45345.242,45751.071
59,TIM2e+G4,22400.237,69,44938.474,44942.028,45347.857
60,TIM2e+I+G4,22360.755,70,44861.510,44865.168,45276.826
61,TIM2+F,24038.256,71,48218.512,48222.276,48639.760
62,TIM2+F+I,22632.780,72,45409.561,45413.433,45836.743
63,TIM2+F+G4,22423.651,72,44991.302,44995.174,45418.484
64,TIM2+F+I+G4,22385.097,73,44916.194,44920.175,45349.309
65,TIM3e,24012.465,68,48160.931,48164.382,48564.380
66,TIM3e+I,22605.957,69,45349.914,45353.468,45759.297
67,TIM3e+G4,22394.954,69,44927.909,44931.463,45337.291
68,TIM3e+I+G4,22357.836,70,44855.672,44859.331,45270.988
69,TIM3+F,24029.656,71,48201.312,48205.076,48622.560
70,TIM3+F+I,22631.403,72,45406.806,45410.678,45833.988
71,TIM3+F+G4,22412.066,72,44968.133,44972.005,45395.315
72,TIM3+F+I+G4,22376.018,73,44898.036,44902.017,45331.151
73,TVMe,24032.657,69,48203.315,48206.869,48612.697
74,TVMe+I,22606.198,70,45352.396,45356.054,45767.711
75,TVMe+G4,22398.308,70,44936.617,44940.275,45351.932
76,TVMe+I+G4,22360.468,71,44862.936,44866.700,45284.184
77,TVM+F,24052.436,72,48248.871,48252.743,48676.053
78,TVM+F+I,22636.476,73,45418.951,45422.932,45852.066
79,TVM+F+G4,22419.424,73,44984.849,44988.830,45417.964
80,TVM+F+I+G4,22382.675,74,44913.350,44917.441,45352.398
81,SYM,24009.053,70,48158.105,48161.763,48573.421
82,SYM+I,22599.705,71,45341.410,45345.175,45762.659
83,SYM+G4,22390.660,71,44923.319,44927.084,45344.568
84,SYM+I+G4,22353.382,72,44850.765,44854.637,45277.947
85,GTR+F,24028.831,73,48203.662,48207.642,48636.776
86,GTR+F+I,22629.754,74,45407.508,45411.599,45846.556
87,GTR+F+G4,22411.644,74,44971.289,44975.380,45410.337
88,GTR+F+I+G4,22375.567,75,44901.133,44905.337,45346.114
