No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,6792.020,39,13662.040,13665.270,13853.676
2,JC+I,6647.545,40,13375.091,13378.490,13571.640
3,JC+G4,6564.601,40,13209.202,13212.601,13405.751
4,JC+I+G4,6566.353,41,13214.706,13218.278,13416.169
5,F81+F,6809.157,42,13702.314,13706.065,13908.691
6,F81+F+I,6632.554,43,13351.107,13355.041,13562.398
7,F81+F+G4,6531.189,43,13148.378,13152.311,13359.668
8,F81+F+I+G4,6531.688,44,13151.376,13155.497,13367.581
9,K2P,6721.141,40,13522.282,13525.681,13718.832
10,K2P+I,6568.770,41,13219.540,13223.112,13421.003
11,K2P+G4,6481.877,41,13045.755,13049.328,13247.218
12,K2P+I+G4,6482.517,42,13049.033,13052.784,13255.410
13,HKY+F,6705.878,43,13497.755,13501.689,13709.046
14,HKY+F+I,6500.153,44,13088.307,13092.427,13304.511
15,HKY+F+G4,6383.050,44,12854.100,12858.221,13070.304
16,HKY+F+I+G4,6382.179,45,12854.359,12858.671,13075.477
17,TNe,6721.141,41,13524.282,13527.855,13725.745
18,TNe+I,6568.619,42,13221.237,13224.988,13427.614
19,TNe+G4,6481.850,42,13047.700,13051.451,13254.077
20,TNe+I+G4,6482.380,43,13050.761,13054.694,13262.051
21,TN+F,6705.468,44,13498.937,13503.057,13715.141
22,TN+F+I,6500.049,45,13090.098,13094.411,13311.216
23,TN+F+G4,6382.947,45,12855.893,12860.206,13077.012
24,TN+F+I+G4,6382.120,46,12856.239,12860.748,13082.271
25,K3P,6717.756,41,13517.512,13521.084,13718.975
26,K3P+I,6566.456,42,13216.911,13220.662,13423.288
27,K3P+G4,6480.548,42,13045.096,13048.847,13251.473
28,K3P+I+G4,6481.038,43,13048.075,13052.009,13259.366
29,K3Pu+F,6705.453,44,13498.906,13503.026,13715.110
30,K3Pu+F+I,6497.733,45,13085.465,13089.778,13306.584
31,K3Pu+F+G4,6374.940,45,12839.879,12844.192,13060.998
32,K3Pu+F+I+G4,6373.939,46,12839.878,12844.387,13065.910
33,TPM2+F,6705.821,44,13499.643,13503.763,13715.847
34,TPM2+F+I,6500.153,45,13090.306,13094.619,13311.424
35,TPM2+F+G4,6379.613,45,12849.225,12853.538,13070.344
36,TPM2+F+I+G4,6378.766,46,12849.533,12854.041,13075.565
37,TPM2u+F,6705.821,44,13499.643,13503.764,13715.847
38,TPM2u+F+I,6500.153,45,13090.307,13094.619,13311.425
39,TPM2u+F+G4,6379.612,45,12849.225,12853.537,13070.343
40,TPM2u+F+I+G4,6378.766,46,12849.533,12854.042,13075.565
41,TPM3+F,6705.748,44,13499.496,13503.616,13715.700
42,TPM3+F+I,6496.707,45,13083.414,13087.727,13304.532
43,TPM3+F+G4,6374.619,45,12839.239,12843.551,13060.357
44,TPM3+F+I+G4,6373.478,46,12838.957,12843.466,13064.989
45,TPM3u+F,6705.747,44,13499.494,13503.615,13715.699
46,TPM3u+F+I,6496.706,45,13083.412,13087.724,13304.530
47,TPM3u+F+G4,6374.620,45,12839.239,12843.552,13060.357
48,TPM3u+F+I+G4,6373.477,46,12838.955,12843.464,13064.987
49,TIMe,6717.756,42,13519.513,13523.264,13725.890
50,TIMe+I,6566.304,43,13218.608,13222.542,13429.899
51,TIMe+G4,6480.548,43,13047.097,13051.030,13258.387
52,TIMe+I+G4,6480.965,44,13049.930,13054.050,13266.134
53,TIM+F,6705.049,45,13500.097,13504.410,13721.215
54,TIM+F+I,6497.618,46,13087.237,13091.745,13313.268
55,TIM+F+G4,6374.810,46,12841.620,12846.129,13067.652
56,TIM+F+I+G4,6373.866,47,12841.731,12846.441,13072.677
57,TIM2e,6714.014,42,13512.027,13515.778,13718.404
58,TIM2e+I,6561.041,43,13208.082,13212.016,13419.373
59,TIM2e+G4,6478.064,43,13042.129,13046.062,13253.420
60,TIM2e+I+G4,6478.346,44,13044.693,13048.813,13260.897
61,TIM2+F,6705.421,45,13500.841,13505.154,13721.959
62,TIM2+F+I,6500.047,46,13092.094,13096.603,13318.126
63,TIM2+F+G4,6379.328,46,12850.656,12855.164,13076.688
64,TIM2+F+I+G4,6378.647,47,12851.294,12856.004,13082.240
65,TIM3e,6707.966,42,13499.931,13503.682,13706.308
66,TIM3e+I,6566.609,43,13219.218,13223.151,13430.508
67,TIM3e+G4,6478.836,43,13043.671,13047.605,13254.962
68,TIM3e+I+G4,6479.253,44,13046.507,13050.627,13262.711
69,TIM3+F,6705.347,45,13500.695,13505.007,13721.813
70,TIM3+F+I,6496.595,46,13085.190,13089.699,13311.222
71,TIM3+F+G4,6374.381,46,12840.762,12845.271,13066.794
72,TIM3+F+I+G4,6373.426,47,12840.851,12845.561,13071.797
73,TVMe,6699.738,43,13485.475,13489.409,13696.766
74,TVMe+I,6558.618,44,13205.235,13209.356,13421.439
75,TVMe+G4,6474.217,44,13036.434,13040.555,13252.639
76,TVMe+I+G4,6474.564,45,13039.128,13043.440,13260.246
77,TVM+F,6705.035,46,13502.071,13506.580,13728.103
78,TVM+F+I,6495.308,47,13084.616,13089.326,13315.562
79,TVM+F+G4,6369.764,47,12833.529,12838.238,13064.474
80,TVM+F+I+G4,6368.848,48,12833.695,12838.611,13069.555
81,SYM,6699.733,44,13487.466,13491.587,13703.670
82,SYM+I,6558.375,45,13206.751,13211.063,13427.869
83,SYM+G4,6474.215,45,13038.430,13042.743,13259.548
84,SYM+I+G4,6474.533,46,13041.066,13045.575,13267.098
85,GTR+F,6704.638,47,13503.277,13507.987,13734.223
86,GTR+F+I,6495.205,48,13086.410,13091.326,13322.270
87,GTR+F+G4,6369.611,48,12835.223,12840.138,13071.082
88,GTR+F+I+G4,6368.767,49,12835.534,12840.660,13076.307
