No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5257.229,71,10656.458,10699.780,10921.295
2,Dayhoff+I,5099.860,72,10343.719,10388.451,10612.286
3,Dayhoff+G4,4919.148,72,9982.296,10027.028,10250.863
4,Dayhoff+I+G4,4918.731,73,9983.462,10029.633,10255.759
5,Dayhoff+F,5225.172,90,10630.345,10705.829,10966.054
6,Dayhoff+F+I,5063.982,91,10309.964,10387.483,10649.403
7,Dayhoff+F+G4,4883.680,91,9949.360,10026.879,10288.799
8,Dayhoff+F+I+G4,4883.110,92,9950.221,10029.812,10293.390
9,mtMAM,5840.807,71,11823.615,11866.937,12088.452
10,mtMAM+I,5596.962,72,11337.923,11382.655,11606.490
11,mtMAM+G4,5195.477,72,10534.954,10579.686,10803.521
12,mtMAM+I+G4,5195.494,73,10536.989,10583.160,10809.286
13,mtMAM+F,5500.066,90,11180.132,11255.616,11515.841
14,mtMAM+F+I,5283.015,91,10748.030,10825.549,11087.470
15,mtMAM+F+G4,4992.029,91,10166.057,10243.576,10505.496
16,mtMAM+F+I+G4,4992.032,92,10168.063,10247.654,10511.233
17,JTT,5137.364,71,10416.729,10460.051,10681.566
18,JTT+I,4979.010,72,10102.019,10146.751,10370.586
19,JTT+G4,4811.007,72,9766.014,9810.746,10034.581
20,JTT+I+G4,4810.234,73,9766.467,9812.638,10038.765
21,JTT+F,5119.173,90,10418.345,10493.829,10754.054
22,JTT+F+I,4958.599,91,10099.199,10176.717,10438.638
23,JTT+F+G4,4795.449,91,9772.899,9850.417,10112.338
24,JTT+F+I+G4,4794.582,92,9773.164,9852.755,10116.333
25,WAG,5164.090,71,10470.180,10513.502,10735.017
26,WAG+I,5016.157,72,10176.313,10221.045,10444.880
27,WAG+G4,4854.406,72,9852.811,9897.543,10121.379
28,WAG+I+G4,4853.640,73,9853.280,9899.451,10125.577
29,WAG+F,5151.282,90,10482.564,10558.048,10818.273
30,WAG+F+I,5002.412,91,10186.824,10264.343,10526.263
31,WAG+F+G4,4838.405,91,9858.810,9936.328,10198.249
32,WAG+F+I+G4,4837.491,92,9858.983,9938.574,10202.152
33,cpREV,5188.698,71,10519.396,10562.718,10784.233
34,cpREV+I,5044.923,72,10233.846,10278.578,10502.413
35,cpREV+G4,4857.773,72,9859.546,9904.278,10128.113
36,cpREV+I+G4,4856.864,73,9859.729,9905.900,10132.026
37,cpREV+F,5170.421,90,10520.842,10596.326,10856.551
38,cpREV+F+I,5030.270,91,10242.541,10320.059,10581.980
39,cpREV+F+G4,4841.704,91,9865.407,9942.926,10204.846
40,cpREV+F+I+G4,4841.027,92,9866.053,9945.644,10209.223
41,mtREV,5561.689,71,11265.378,11308.700,11530.215
42,mtREV+I,5389.756,72,10923.511,10968.243,11192.078
43,mtREV+G4,5104.427,72,10352.853,10397.585,10621.421
44,mtREV+I+G4,5104.752,73,10355.503,10401.674,10627.800
45,mtREV+F,5289.191,90,10758.382,10833.866,11094.091
46,mtREV+F+I,5132.352,91,10446.705,10524.223,10786.144
47,mtREV+F+G4,4900.183,91,9982.367,10059.885,10321.806
48,mtREV+F+I+G4,4900.379,92,9984.758,10064.349,10327.927
49,rtREV,5266.752,71,10675.504,10718.826,10940.341
50,rtREV+I,5108.390,72,10360.780,10405.512,10629.347
51,rtREV+G4,4923.467,72,9990.934,10035.666,10259.501
52,rtREV+I+G4,4922.819,73,9991.637,10037.808,10263.934
53,rtREV+F,5222.752,90,10625.504,10700.988,10961.213
54,rtREV+F+I,5067.254,91,10316.507,10394.026,10655.946
55,rtREV+F+G4,4878.953,91,9939.905,10017.424,10279.344
56,rtREV+F+I+G4,4878.346,92,9940.693,10020.283,10283.862
57,mtART,5822.066,71,11786.132,11829.454,12050.969
58,mtART+I,5591.037,72,11326.073,11370.805,11594.641
59,mtART+G4,5214.845,72,10573.690,10618.422,10842.257
60,mtART+I+G4,5214.346,73,10574.692,10620.863,10846.989
61,mtART+F,5502.663,90,11185.326,11260.810,11521.035
62,mtART+F+I,5313.421,91,10808.842,10886.361,11148.281
63,mtART+F+G4,5014.527,91,10211.053,10288.572,10550.492
64,mtART+F+I+G4,5014.429,92,10212.859,10292.450,10556.028
65,mtZOA,5587.840,71,11317.679,11361.001,11582.516
66,mtZOA+I,5386.359,72,10916.718,10961.450,11185.286
67,mtZOA+G4,5083.459,72,10310.919,10355.651,10579.486
68,mtZOA+I+G4,5083.017,73,10312.034,10358.204,10584.331
69,mtZOA+F,5334.934,90,10849.868,10925.352,11185.577
70,mtZOA+F+I,5164.428,91,10510.855,10588.374,10850.294
71,mtZOA+F+G4,4924.867,91,10031.734,10109.252,10371.173
72,mtZOA+F+I+G4,4924.864,92,10033.727,10113.318,10376.896
73,VT,5165.610,71,10473.220,10516.542,10738.057
74,VT+I,5014.006,72,10172.013,10216.745,10440.580
75,VT+G4,4857.308,72,9858.616,9903.347,10127.183
76,VT+I+G4,4856.643,73,9859.286,9905.456,10131.583
77,VT+F,5151.116,90,10482.232,10557.715,10817.941
