No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,52758.285,99,105714.570,105720.344,106325.278
2,JC+I,52096.777,100,104393.554,104399.446,105010.431
3,JC+G4,51615.688,100,103431.377,103437.269,104048.254
4,JC+I+G4,51560.330,101,103322.660,103328.672,103945.706
5,F81+F,52710.270,102,105624.541,105630.674,106253.755
6,F81+F+I,52045.873,103,104297.746,104304.001,104933.129
7,F81+F+G4,51572.198,103,103350.396,103356.651,103985.779
8,F81+F+I+G4,51515.330,104,103238.660,103245.038,103880.212
9,K2P,51557.274,100,103314.548,103320.441,103931.425
10,K2P+I,50874.119,101,101950.239,101956.251,102573.284
11,K2P+G4,50343.001,101,100888.003,100894.015,101511.049
12,K2P+I+G4,50290.260,102,100784.520,100790.653,101413.735
13,HKY+F,51495.503,103,103197.007,103203.262,103832.390
14,HKY+F+I,50809.781,104,101827.563,101833.941,102469.115
15,HKY+F+G4,50287.142,104,100782.285,100788.663,101423.837
16,HKY+F+I+G4,50232.564,105,100675.128,100681.631,101322.849
17,TNe,51554.707,101,103311.414,103317.426,103934.459
18,TNe+I,50873.277,102,101950.555,101956.688,102579.769
19,TNe+G4,50339.780,102,100883.560,100889.693,101512.774
20,TNe+I+G4,50287.705,103,100781.410,100787.665,101416.793
21,TN+F,51495.424,104,103198.848,103205.226,103840.400
22,TN+F+I,50809.533,105,101829.066,101835.570,102476.787
23,TN+F+G4,50286.825,105,100783.651,100790.154,101431.371
24,TN+F+I+G4,50232.480,106,100676.960,100683.589,101330.850
25,K3P,51555.868,101,103313.736,103319.748,103936.782
26,K3P+I,50872.758,102,101949.516,101955.649,102578.730
27,K3P+G4,50342.147,102,100888.294,100894.427,101517.509
28,K3P+I+G4,50289.346,103,100784.692,100790.947,101420.075
29,K3Pu+F,51494.779,104,103197.558,103203.937,103839.110
30,K3Pu+F+I,50809.144,105,101828.289,101834.792,102476.010
31,K3Pu+F+G4,50286.757,105,100783.514,100790.017,101431.235
32,K3Pu+F+I+G4,50232.175,106,100676.350,100682.978,101330.239
33,TPM2+F,51495.485,104,103198.971,103205.349,103840.523
