No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,32648.064,107,65510.128,65521.759,66114.390
2,JC+I,31599.224,108,63414.449,63426.304,64024.358
3,JC+G4,30646.688,108,61509.377,61521.232,62119.286
4,JC+I+G4,30639.038,109,61496.077,61508.157,62111.633
5,F81+F,32645.871,110,65511.742,65524.051,66132.946
6,F81+F+I,31582.079,111,63386.158,63398.696,64013.009
7,F81+F+G4,30636.105,111,61494.210,61506.749,62121.062
8,F81+F+I+G4,30627.841,112,61479.683,61492.453,62112.181
9,K2P,31724.110,108,63664.219,63676.074,64274.129
10,K2P+I,30644.455,109,61506.911,61518.991,62122.467
11,K2P+G4,29610.613,109,59439.226,59451.306,60054.782
12,K2P+I+G4,29602.612,110,59425.223,59437.532,60046.427
13,HKY+F,31713.124,111,63648.248,63660.786,64275.099
14,HKY+F+I,30606.679,112,61437.358,61450.129,62069.856
15,HKY+F+G4,29567.605,112,59359.210,59371.981,59991.709
16,HKY+F+I+G4,29558.918,113,59343.836,59356.841,59981.981
17,TNe,31692.344,109,63602.687,63614.768,64218.244
18,TNe+I,30605.126,110,61430.252,61442.560,62051.456
19,TNe+G4,29598.450,110,59416.899,59429.208,60038.103
20,TNe+I+G4,29588.818,111,59399.637,59412.175,60026.488
21,TN+F,31661.495,112,63546.990,63559.761,64179.489
22,TN+F+I,30539.843,113,61305.686,61318.692,61943.832
23,TN+F+G4,29538.882,113,59303.765,59316.770,59941.911
24,TN+F+I+G4,29527.606,114,59283.211,59296.454,59927.004
25,K3P,31724.092,109,63666.183,63678.264,64281.740
26,K3P+I,30644.443,110,61508.885,61521.194,62130.089
27,K3P+G4,29610.573,110,59441.146,59453.454,60062.350
28,K3P+I+G4,29602.455,111,59426.910,59439.449,60053.761
29,K3Pu+F,31713.115,112,63650.230,63663.001,64282.728
30,K3Pu+F+I,30606.677,113,61439.354,61452.359,62077.500
31,K3Pu+F+G4,29567.416,113,59360.832,59373.838,59998.978
32,K3Pu+F+I+G4,29558.696,114,59345.393,59358.635,59989.186
33,TPM2+F,31712.965,112,63649.929,63662.700,64282.428
34,TPM2+F+I,30606.653,113,61439.305,61452.311,62077.451
35,TPM2+F+G4,29564.699,113,59355.398,59368.404,59993.544
36,TPM2+F+I+G4,29556.206,114,59340.411,59353.653,59984.204
37,TPM2u+F,31712.966,112,63649.933,63662.704,64282.432
38,TPM2u+F+I,30606.653,113,61439.306,61452.311,62077.451
39,TPM2u+F+G4,29564.699,113,59355.398,59368.404,59993.544
40,TPM2u+F+I+G4,29556.204,114,59340.408,59353.651,59984.201
41,TPM3+F,31688.126,112,63600.253,63613.023,64232.751
42,TPM3+F+I,30599.493,113,61424.986,61437.992,62063.132
43,TPM3+F+G4,29556.027,113,59338.053,59351.059,59976.199
44,TPM3+F+I+G4,29547.742,114,59323.483,59336.726,59967.277
45,TPM3u+F,31688.129,112,63600.258,63613.029,64232.756
46,TPM3u+F+I,30599.493,113,61424.986,61437.991,62063.132
47,TPM3u+F+G4,29556.027,113,59338.053,59351.059,59976.199
48,TPM3u+F+I+G4,29547.740,114,59323.481,59336.723,59967.274
49,TIMe,31692.317,110,63604.635,63616.943,64225.839
50,TIMe+I,30605.109,111,61432.219,61444.757,62059.070
51,TIMe+G4,29598.407,111,59418.813,59431.352,60045.665
52,TIMe+I+G4,29588.780,112,59401.559,59414.330,60034.058
53,TIM+F,31661.484,113,63548.969,63561.974,64187.115
54,TIM+F+I,30539.841,114,61307.681,61320.924,61951.474
55,TIM+F+G4,29538.670,114,59305.340,59318.583,59949.133
