No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,61710.292,115,123650.584,123656.765,124386.193
2,JC+I,59101.482,116,118434.963,118441.254,119176.970
3,JC+G4,57837.498,116,115906.996,115913.287,116649.003
4,JC+I+G4,57744.418,117,115722.836,115729.237,116471.239
5,F81+F,61627.798,118,123491.596,123498.107,124246.395
6,F81+F+I,59017.197,119,118272.394,118279.017,119033.590
7,F81+F+G4,57789.905,119,115817.811,115824.434,116579.007
8,F81+F+I+G4,57695.603,120,115631.206,115637.943,116398.799
9,K2P,59943.855,116,120119.710,120126.000,120861.716
10,K2P+I,57238.949,117,114711.899,114718.299,115460.301
11,K2P+G4,55803.184,117,111840.369,111846.769,112588.771
12,K2P+I+G4,55714.194,118,111664.387,111670.899,112419.187
13,HKY+F,59973.265,119,120184.530,120191.153,120945.726
14,HKY+F+I,57230.162,120,114700.324,114707.061,115467.917
15,HKY+F+G4,55810.145,120,111860.291,111867.027,112627.883
16,HKY+F+I+G4,55717.899,121,111677.799,111684.649,112451.788
17,TNe,59927.244,117,120088.488,120094.889,120836.891
18,TNe+I,57231.908,118,114699.815,114706.327,115454.615
19,TNe+G4,55803.177,118,111842.354,111848.866,112597.154
20,TNe+I+G4,55714.194,119,111666.387,111673.011,112427.583
21,TN+F,59816.453,120,119872.907,119879.643,120640.500
22,TN+F+I,57104.687,121,114451.375,114458.225,115225.364
23,TN+F+G4,55734.148,121,111710.297,111717.147,112484.286
24,TN+F+I+G4,55641.655,122,111527.311,111534.276,112307.697
25,K3P,59943.460,117,120120.920,120127.320,120869.323
26,K3P+I,57238.489,118,114712.979,114719.490,115467.778
27,K3P+G4,55801.828,118,111839.656,111846.168,112594.456
28,K3P+I+G4,55712.948,119,111663.897,111670.520,112425.093
29,K3Pu+F,59973.253,120,120186.506,120193.242,120954.099
30,K3Pu+F+I,57230.169,121,114702.339,114709.189,115476.328
31,K3Pu+F+G4,55809.714,121,111861.428,111868.278,112635.417
32,K3Pu+F+I+G4,55717.565,122,111679.130,111686.095,112459.516
33,TPM2+F,59960.409,120,120160.818,120167.555,120928.411
34,TPM2+F+I,57209.921,121,114661.842,114668.692,115435.831
35,TPM2+F+G4,55791.848,121,111825.696,111832.546,112599.685
36,TPM2+F+I+G4,55698.773,122,111641.546,111648.511,112421.932
37,TPM2u+F,59960.409,120,120160.818,120167.555,120928.411
38,TPM2u+F+I,57209.921,121,114661.842,114668.692,115435.831
39,TPM2u+F+G4,55791.848,121,111825.696,111832.546,112599.685
40,TPM2u+F+I+G4,55698.773,122,111641.545,111648.510,112421.931
41,TPM3+F,59973.257,120,120186.515,120193.251,120954.107
42,TPM3+F+I,57220.923,121,114683.846,114690.696,115457.835
43,TPM3+F+G4,55810.124,121,111862.248,111869.099,112636.238
44,TPM3+F+I+G4,55717.593,122,111679.186,111686.151,112459.572
45,TPM3u+F,59973.257,120,120186.515,120193.251,120954.107
46,TPM3u+F+I,57220.923,121,114683.846,114690.696,115457.835
47,TPM3u+F+G4,55810.124,121,111862.248,111869.098,112636.238
48,TPM3u+F+I+G4,55717.594,122,111679.188,111686.153,112459.574
49,TIMe,59926.878,118,120089.755,120096.267,120844.555
50,TIMe+I,57231.461,119,114700.922,114707.545,115462.118
51,TIMe+G4,55801.829,119,111841.659,111848.282,112602.855
52,TIMe+I+G4,55712.958,120,111665.916,111672.652,112433.508
53,TIM+F,59816.441,121,119874.883,119881.733,120648.872
54,TIM+F+I,57104.695,122,114453.390,114460.355,115233.776
55,TIM+F+G4,55733.598,122,111711.197,111718.162,112491.583
56,TIM+F+I+G4,55641.216,123,111528.432,111535.513,112315.215
57,TIM2e,59899.864,118,120035.729,120042.240,120790.528
58,TIM2e+I,57194.811,119,114627.621,114634.245,115388.818
59,TIM2e+G4,55757.276,119,111752.551,111759.175,112513.747
60,TIM2e+I+G4,55668.035,120,111576.070,111582.807,112343.663
61,TIM2+F,59804.263,121,119850.527,119857.377,120624.516
62,TIM2+F+I,57085.414,122,114414.828,114421.793,115195.214
63,TIM2+F+G4,55712.233,122,111668.465,111675.430,112448.851
64,TIM2+F+I+G4,55619.658,123,111485.316,111492.397,112272.098
65,TIM3e,59917.484,118,120070.967,120077.479,120825.767
66,TIM3e+I,57231.896,119,114701.793,114708.416,115462.989
67,TIM3e+G4,55793.999,119,111825.999,111832.622,112587.195
68,TIM3e+I+G4,55707.138,120,111654.277,111661.013,112421.870
69,TIM3+F,59816.450,121,119874.899,119881.750,120648.889
70,TIM3+F+I,57094.505,122,114433.011,114439.976,115213.397
71,TIM3+F+G4,55734.155,122,111712.310,111719.275,112492.696
72,TIM3+F+I+G4,55641.456,123,111528.913,111535.994,112315.696
73,TVMe,59906.356,119,120050.711,120057.335,120811.907
74,TVMe+I,57201.682,120,114643.363,114650.100,115410.956
75,TVMe+G4,55748.266,120,111736.532,111743.268,112504.125
76,TVMe+I+G4,55661.136,121,111564.273,111571.123,112338.262
77,TVM+F,59960.317,122,120164.634,120171.599,120945.020
78,TVM+F+I,57200.368,123,114646.735,114653.816,115433.518
79,TVM+F+G4,55791.864,123,111829.727,111836.808,112616.510
80,TVM+F+I+G4,55698.441,124,111644.883,111652.080,112438.062
81,SYM,59890.085,120,120020.171,120026.907,120787.764
82,SYM+I,57194.820,121,114631.639,114638.489,115405.629
83,SYM+G4,55748.102,121,111738.204,111745.054,112512.193
84,SYM+I+G4,55661.043,122,111566.086,111573.051,112346.472
85,GTR+F,59804.178,123,119854.357,119861.437,120641.139
86,GTR+F+I,57074.917,124,114397.833,114405.031,115191.013
87,GTR+F+G4,55712.277,124,111672.554,111679.751,112465.733
88,GTR+F+I+G4,55619.427,125,111488.853,111496.168,112288.429
