No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,93876.160,119,187990.320,187996.427,188760.934
2,JC+I,91358.130,120,182956.261,182962.471,183733.350
3,JC+G4,88009.421,120,176258.841,176265.052,177035.931
4,JC+I+G4,87963.918,121,176169.835,176176.151,176953.401
5,F81+F,93991.401,122,188226.802,188233.223,189016.843
6,F81+F+I,91416.081,123,183078.161,183084.689,183874.678
7,F81+F+G4,88051.690,123,176349.381,176355.908,177145.897
8,F81+F+I+G4,88006.059,124,176260.117,176266.752,177063.110
9,K2P,91687.833,120,183615.666,183621.876,184392.755
10,K2P+I,89106.895,121,178455.790,178462.106,179239.356
11,K2P+G4,85456.559,121,171155.119,171161.434,171938.684
12,K2P+I+G4,85418.949,122,171081.897,171088.318,171871.938
13,HKY+F,91742.063,123,183730.127,183736.654,184526.643
14,HKY+F+I,89047.911,124,178343.823,178350.458,179146.815
15,HKY+F+G4,85275.454,124,170798.907,170805.543,171601.900
16,HKY+F+I+G4,85236.197,125,170722.393,170729.137,171531.862
17,TNe,91615.249,121,183472.498,183478.814,184256.064
18,TNe+I,89048.760,122,178341.519,178347.940,179131.560
19,TNe+G4,85452.830,122,171149.660,171156.081,171939.701
20,TNe+I+G4,85414.534,123,171075.068,171081.596,171871.585
21,TN+F,91517.096,124,183282.192,183288.827,184085.185
22,TN+F+I,88825.290,125,177900.581,177907.324,178710.049
23,TN+F+G4,85194.458,125,170638.915,170645.659,171448.384
24,TN+F+I+G4,85148.942,126,170549.884,170556.737,171365.828
25,K3P,91686.866,121,183615.732,183622.047,184399.297
26,K3P+I,89105.761,122,178455.521,178461.942,179245.562
27,K3P+G4,85452.860,122,171149.719,171156.140,171939.760
28,K3P+I+G4,85415.382,123,171076.763,171083.291,171873.280
29,K3Pu+F,91737.068,124,183722.137,183728.772,184525.129
30,K3Pu+F+I,89041.511,125,178333.023,178339.766,179142.491
31,K3Pu+F+G4,85260.572,125,170771.144,170777.888,171580.612
32,K3Pu+F+I+G4,85221.441,126,170694.883,170701.736,171510.827
