No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,64685.641,107,129585.282,129592.457,130239.098
2,JC+I,63642.634,108,127501.268,127508.579,128161.194
3,JC+G4,62562.937,108,125341.874,125349.186,126001.800
4,JC+I+G4,62454.213,109,125126.426,125133.875,125792.462
5,F81+F,64367.817,110,128955.634,128963.222,129627.781
6,F81+F+I,63255.599,111,126733.198,126740.927,127411.455
7,F81+F+G4,62176.224,111,124574.448,124582.177,125252.705
8,F81+F+I+G4,62056.719,112,124337.439,124345.309,125021.806
9,K2P,63130.391,108,126476.782,126484.094,127136.708
10,K2P+I,62049.634,109,124317.269,124324.718,124983.305
11,K2P+G4,60810.941,109,121839.883,121847.332,122505.919
12,K2P+I+G4,60711.952,110,121643.903,121651.492,122316.050
13,HKY+F,62935.558,111,126093.116,126100.845,126771.374
14,HKY+F+I,61796.614,112,123817.228,123825.099,124501.596
15,HKY+F+G4,60536.330,112,121296.660,121304.530,121981.028
16,HKY+F+I+G4,60432.927,113,121091.853,121099.867,121782.331
17,TNe,63119.514,109,126457.027,126464.477,127123.064
18,TNe+I,62049.191,110,124318.381,124325.970,124990.528
19,TNe+G4,60801.271,110,121822.541,121830.130,122494.688
20,TNe+I+G4,60706.950,111,121635.900,121643.629,122314.157
21,TN+F,62897.180,112,126018.360,126026.231,126702.728
22,TN+F+I,61709.596,113,123645.192,123653.206,124335.671
23,TN+F+G4,60483.383,113,121192.765,121200.779,121883.243
24,TN+F+I+G4,60364.346,114,120956.691,120964.849,121653.280
25,K3P,63130.385,109,126478.770,126486.219,127144.806
26,K3P+I,62049.622,110,124319.244,124326.832,124991.391
27,K3P+G4,60810.726,110,121841.451,121849.040,122513.598
28,K3P+I+G4,60711.743,111,121645.485,121653.214,122323.743
29,K3Pu+F,62935.557,112,126095.115,126102.985,126779.483
30,K3Pu+F+I,61796.614,113,123819.229,123827.243,124509.707
31,K3Pu+F+G4,60536.022,113,121298.044,121306.057,121988.522
32,K3Pu+F+I+G4,60432.655,114,121093.310,121101.468,121789.899
33,TPM2+F,62927.578,112,126079.156,126087.027,126763.524
34,TPM2+F+I,61785.241,113,123796.482,123804.496,124486.961
35,TPM2+F+G4,60532.537,113,121291.075,121299.088,121981.553
36,TPM2+F+I+G4,60428.218,114,121084.436,121092.594,121781.025
37,TPM2u+F,62927.579,112,126079.158,126087.029,126763.526
38,TPM2u+F+I,61785.241,113,123796.483,123804.496,124486.961
39,TPM2u+F+G4,60532.537,113,121291.075,121299.089,121981.553
40,TPM2u+F+I+G4,60428.219,114,121084.438,121092.596,121781.026
41,TPM3+F,62884.258,112,125992.515,126000.386,126676.883
42,TPM3+F+I,61784.010,113,123794.021,123802.035,124484.499
43,TPM3+F+G4,60505.127,113,121236.255,121244.269,121926.733
