No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,29648.970,105,59507.940,59515.597,60139.062
2,JC+I,28437.882,106,57087.765,57095.571,57724.898
3,JC+G4,27702.597,106,55617.194,55625.000,56254.327
4,JC+I+G4,27688.232,107,55590.464,55598.420,56233.608
5,F81+F,29697.499,108,59610.998,59619.105,60260.152
6,F81+F+I,28492.010,109,57202.020,57210.280,57857.185
7,F81+F+G4,27783.931,109,55785.861,55794.122,56441.027
8,F81+F+I+G4,27765.890,110,55751.780,55760.195,56412.956
9,K2P,28899.820,106,58011.639,58019.445,58648.773
10,K2P+I,27650.150,107,55514.299,55522.255,56157.443
11,K2P+G4,26854.764,107,53923.529,53931.485,54566.673
12,K2P+I+G4,26835.878,108,53887.756,53895.863,54536.910
13,HKY+F,28975.111,109,58168.222,58176.482,58823.387
14,HKY+F+I,27757.176,110,55734.353,55742.768,56395.529
15,HKY+F+G4,26947.605,110,54115.209,54123.624,54776.385
16,HKY+F+I+G4,26928.446,111,54078.893,54087.463,54746.079
17,TNe,28875.248,107,57964.495,57972.451,58607.639
18,TNe+I,27601.765,108,55419.530,55427.637,56068.685
19,TNe+G4,26849.103,108,53914.205,53922.313,54563.360
20,TNe+I+G4,26827.689,109,53873.379,53881.639,54528.544
21,TN+F,28890.835,110,58001.670,58010.085,58662.847
22,TN+F+I,27642.049,111,55506.099,55514.669,56173.285
23,TN+F+G4,26904.481,111,54030.963,54039.534,54698.150
24,TN+F+I+G4,26879.601,112,53983.202,53991.930,54656.399
25,K3P,28899.639,107,58013.279,58021.235,58656.423
26,K3P+I,27649.923,108,55515.846,55523.954,56165.001
27,K3P+G4,26854.506,108,53925.012,53933.119,54574.167
28,K3P+I+G4,26835.636,109,53889.273,53897.533,54544.438
29,K3Pu+F,28975.107,110,58170.213,58178.628,58831.389
30,K3Pu+F+I,27756.883,111,55735.766,55744.337,56402.953
31,K3Pu+F+G4,26947.413,111,54116.826,54125.396,54784.012
32,K3Pu+F+I+G4,26928.256,112,54080.512,54089.240,54753.710
33,TPM2+F,28974.614,110,58169.229,58177.644,58830.405
34,TPM2+F+I,27757.182,111,55736.364,55744.935,56403.551
35,TPM2+F+G4,26947.167,111,54116.334,54124.904,54783.520
36,TPM2+F+I+G4,26927.827,112,54079.653,54088.381,54752.850
37,TPM2u+F,28974.616,110,58169.232,58177.647,58830.408
38,TPM2u+F+I,27757.182,111,55736.365,55744.936,56403.552
39,TPM2u+F+G4,26947.167,111,54116.333,54124.904,54783.520
40,TPM2u+F+I+G4,26927.829,112,54079.659,54088.387,54752.856
41,TPM3+F,28922.147,110,58064.294,58072.709,58725.471
42,TPM3+F+I,27733.637,111,55689.273,55697.844,56356.460
43,TPM3+F+G4,26920.355,111,54062.709,54071.280,54729.896
44,TPM3+F+I+G4,26902.547,112,54029.094,54037.822,54702.292
45,TPM3u+F,28922.147,110,58064.295,58072.710,58725.471
46,TPM3u+F+I,27733.636,111,55689.272,55697.843,56356.459
47,TPM3u+F+G4,26920.354,111,54062.709,54071.280,54729.896
48,TPM3u+F+I+G4,26902.546,112,54029.092,54037.820,54702.290
49,TIMe,28875.067,108,57966.135,57974.242,58615.290
50,TIMe+I,27601.535,109,55421.070,55429.330,56076.235
51,TIMe+G4,26848.856,109,53915.711,53923.972,54570.877
52,TIMe+I+G4,26827.600,110,53875.199,53883.614,54536.375
53,TIM+F,28890.832,111,58003.663,58012.234,58670.850
54,TIM+F+I,27641.713,112,55507.425,55516.153,56180.622
55,TIM+F+G4,26904.306,112,54032.612,54041.341,54705.810
56,TIM+F+I+G4,26879.505,113,53985.011,53993.898,54664.219
57,TIM2e,28872.734,108,57961.469,57969.576,58610.623
58,TIM2e+I,27597.139,109,55412.278,55420.538,56067.443
59,TIM2e+G4,26842.919,109,53903.837,53912.097,54559.002
60,TIM2e+I+G4,26822.216,110,53864.432,53872.847,54525.608
61,TIM2+F,28890.320,111,58002.640,58011.211,58669.827
62,TIM2+F+I,27642.047,112,55508.094,55516.822,56181.292
63,TIM2+F+G4,26904.183,112,54032.367,54041.095,54705.564
64,TIM2+F+I+G4,26879.168,113,53984.335,53993.222,54663.543
65,TIM3e,28848.646,108,57913.292,57921.400,58562.447
66,TIM3e+I,27593.236,109,55404.473,55412.733,56059.638
67,TIM3e+G4,26838.487,109,53894.974,53903.234,54550.139
68,TIM3e+I+G4,26817.928,110,53855.856,53864.271,54517.032
69,TIM3+F,28836.770,111,57895.540,57904.111,58562.727
70,TIM3+F+I,27619.902,112,55463.804,55472.533,56137.002
71,TIM3+F+G4,26876.083,112,53976.166,53984.894,54649.363
72,TIM3+F+I+G4,26853.250,113,53932.501,53941.388,54611.709
73,TVMe,28870.456,109,57958.913,57967.173,58614.078
74,TVMe+I,27636.228,110,55492.457,55500.871,56153.633
75,TVMe+G4,26837.000,110,53894.000,53902.415,54555.176
76,TVMe+I+G4,26819.505,111,53861.010,53869.581,54528.197
77,TVM+F,28920.779,112,58065.557,58074.286,58738.755
78,TVM+F+I,27732.483,113,55690.965,55699.852,56370.173
79,TVM+F+G4,26918.640,113,54063.280,54072.167,54742.488
80,TVM+F+I+G4,26900.762,114,54029.524,54038.572,54714.743
81,SYM,28845.364,110,57910.729,57919.144,58571.905
82,SYM+I,27588.001,111,55398.001,55406.572,56065.188
83,SYM+G4,26831.606,111,53885.212,53893.783,54552.399
84,SYM+I+G4,26811.790,112,53847.580,53856.308,54520.777
85,GTR+F,28835.388,113,57896.775,57905.663,58575.984
86,GTR+F+I,27618.734,114,55465.469,55474.517,56150.688
87,GTR+F+G4,26874.552,114,53977.105,53986.152,54662.323
88,GTR+F+I+G4,26851.659,115,53933.317,53942.527,54624.547
