No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,50755.419,97,101704.838,101711.296,102288.805
2,JC+I,49831.669,98,99859.338,99865.932,100449.325
3,JC+G4,48743.204,98,97682.408,97689.002,98272.395
4,JC+I+G4,48738.331,99,97674.662,97681.392,98270.669
5,F81+F,50808.577,100,101817.154,101824.022,102419.181
6,F81+F+I,49877.950,101,99957.899,99964.908,100565.947
7,F81+F+G4,48825.994,101,97853.987,97860.995,98462.034
8,F81+F+I+G4,48818.735,102,97841.471,97848.620,98455.539
9,K2P,49316.116,98,98828.232,98834.826,99418.219
10,K2P+I,48351.406,99,96900.812,96907.542,97496.818
11,K2P+G4,47188.668,99,94575.337,94582.067,95171.343
12,K2P+I+G4,47182.846,100,94565.692,94572.560,95167.719
13,HKY+F,49434.258,101,99070.517,99077.525,99678.564
14,HKY+F+I,48482.114,102,97168.228,97175.377,97782.295
15,HKY+F+G4,47315.480,102,94834.960,94842.109,95449.027
16,HKY+F+I+G4,47309.530,103,94825.060,94832.352,95445.148
17,TNe,49294.941,99,98787.881,98794.611,99383.888
18,TNe+I,48313.064,100,96826.129,96832.997,97428.156
19,TNe+G4,47182.030,100,94564.059,94570.928,95166.086
20,TNe+I+G4,47174.990,101,94551.979,94558.988,95160.027
21,TN+F,49316.386,102,98836.772,98843.921,99450.840
22,TN+F+I,48336.642,103,96879.284,96886.576,97499.372
23,TN+F+G4,47233.049,103,94672.098,94679.390,95292.186
24,TN+F+I+G4,47223.248,104,94654.495,94661.931,95280.603
25,K3P,49314.093,99,98826.186,98832.916,99422.193
26,K3P+I,48349.630,100,96899.261,96906.129,97501.288
27,K3P+G4,47186.847,100,94573.694,94580.563,95175.721
28,K3P+I+G4,47181.027,101,94564.053,94571.061,95172.100
29,K3Pu+F,49430.831,102,99065.663,99072.812,99679.730
30,K3Pu+F+I,48479.952,103,97165.903,97173.195,97785.991
31,K3Pu+F+G4,47312.834,103,94831.668,94838.960,95451.756
32,K3Pu+F+I+G4,47306.933,104,94821.867,94829.303,95447.975
33,TPM2+F,49426.715,102,99057.431,99064.580,99671.498
34,TPM2+F+I,48473.281,103,97152.562,97159.854,97772.650
35,TPM2+F+G4,47305.591,103,94817.182,94824.474,95437.270
36,TPM2+F+I+G4,47299.167,104,94806.335,94813.771,95432.443
37,TPM2u+F,49426.714,102,99057.429,99064.578,99671.496
38,TPM2u+F+I,48473.281,103,97152.563,97159.855,97772.650
39,TPM2u+F+G4,47305.591,103,94817.182,94824.474,95437.270
40,TPM2u+F+I+G4,47299.165,104,94806.330,94813.766,95432.438
41,TPM3+F,49338.221,102,98880.442,98887.591,99494.509
42,TPM3+F+I,48423.483,103,97052.965,97060.257,97673.053
43,TPM3+F+G4,47233.120,103,94672.240,94679.532,95292.327
44,TPM3+F+I+G4,47228.620,104,94665.240,94672.676,95291.348
45,TPM3u+F,49338.222,102,98880.443,98887.593,99494.511
46,TPM3u+F+I,48423.482,103,97052.965,97060.257,97673.053
47,TPM3u+F+G4,47233.120,103,94672.240,94679.532,95292.328
48,TPM3u+F+I+G4,47228.576,104,94665.152,94672.589,95291.261
49,TIMe,49292.937,100,98785.873,98792.742,99387.900
50,TIMe+I,48311.326,101,96824.652,96831.660,97432.699
51,TIMe+G4,47180.210,101,94562.420,94569.428,95170.468
52,TIMe+I+G4,47173.263,102,94550.526,94557.675,95164.593
53,TIM+F,49313.115,103,98832.231,98839.523,99452.318
54,TIM+F+I,48334.684,104,96877.368,96884.804,97503.476
55,TIM+F+G4,47230.501,104,94669.001,94676.437,95295.109
56,TIM+F+I+G4,47220.891,105,94651.782,94659.364,95283.911
57,TIM2e,49294.934,100,98789.868,98796.737,99391.895
58,TIM2e+I,48312.985,101,96827.969,96834.978,97436.017
59,TIM2e+G4,47181.641,101,94565.282,94572.290,95173.330
60,TIM2e+I+G4,47174.687,102,94553.373,94560.523,95167.441
61,TIM2+F,49308.938,103,98823.875,98831.167,99443.963
62,TIM2+F+I,48327.832,104,96863.665,96871.101,97489.773
63,TIM2+F+G4,47224.065,104,94656.129,94663.565,95282.237
64,TIM2+F+I+G4,47213.894,105,94637.788,94645.370,95269.916
65,TIM3e,49229.286,100,98658.571,98665.440,99260.599
66,TIM3e+I,48275.203,101,96752.407,96759.415,97360.454
67,TIM3e+G4,47128.044,101,94458.089,94465.097,95066.136
68,TIM3e+I+G4,47122.452,102,94448.904,94456.053,95062.971
69,TIM3+F,49219.774,103,98645.548,98652.840,99265.636
70,TIM3+F+I,48279.876,104,96767.752,96775.188,97393.860
71,TIM3+F+G4,47150.049,104,94508.098,94515.534,95134.206
72,TIM3+F+I+G4,47142.240,105,94494.479,94502.061,95126.608
73,TVMe,49250.147,101,98702.293,98709.301,99310.340
74,TVMe+I,48312.210,102,96828.421,96835.570,97442.488
75,TVMe+G4,47133.531,102,94471.061,94478.211,95085.129
76,TVMe+I+G4,47129.017,103,94464.034,94471.326,95084.122
77,TVM+F,49329.529,104,98867.057,98874.494,99493.166
78,TVM+F+I,48413.639,105,97037.279,97044.861,97669.407
79,TVM+F+G4,47222.609,105,94655.217,94662.799,95287.346
80,TVM+F+I+G4,47217.640,106,94647.280,94655.009,95285.429
81,SYM,49228.532,102,98661.064,98668.213,99275.132
82,SYM+I,48274.256,103,96754.513,96761.805,97374.601
83,SYM+G4,47127.190,103,94460.380,94467.672,95080.468
84,SYM+I+G4,47121.614,104,94451.228,94458.664,95077.336
85,GTR+F,49211.199,105,98632.398,98639.979,99264.526
86,GTR+F+I,48270.104,106,96752.209,96759.938,97390.358
87,GTR+F+G4,47140.475,106,94492.951,94500.679,95131.099
88,GTR+F+I+G4,47132.317,107,94478.634,94486.511,95122.803
