No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,41232.865,99,82663.730,82675.781,83204.603
2,JC+I,40611.095,100,81422.189,81434.491,81968.525
3,JC+G4,39982.319,100,80164.639,80176.941,80710.975
4,JC+I+G4,39913.766,101,80029.533,80042.089,80581.333
5,F81+F,41281.359,102,82766.719,82779.531,83323.982
6,F81+F+I,40644.399,103,81494.797,81507.868,82057.523
7,F81+F+G4,39972.824,103,80151.647,80164.718,80714.373
8,F81+F+I+G4,39906.676,104,80021.352,80034.685,80589.542
9,K2P,40594.558,100,81389.116,81401.418,81935.452
10,K2P+I,39960.493,101,80122.986,80135.541,80674.785
11,K2P+G4,39282.006,101,78766.012,78778.568,79317.812
12,K2P+I+G4,39217.115,102,78638.229,78651.042,79195.492
13,HKY+F,40595.662,103,81397.325,81410.396,81960.051
14,HKY+F+I,39935.567,104,80079.134,80092.467,80647.324
15,HKY+F+G4,39176.871,104,78561.742,78575.076,79129.932
16,HKY+F+I+G4,39115.595,105,78441.190,78454.789,79014.844
17,TNe,40588.059,101,81378.118,81390.674,81929.918
18,TNe+I,39955.001,102,80114.002,80126.814,80671.265
19,TNe+G4,39280.766,102,78765.532,78778.345,79322.795
20,TNe+I+G4,39215.671,103,78637.343,78650.414,79200.069
21,TN+F,40573.168,104,81354.336,81367.669,81922.526
22,TN+F+I,39918.577,105,80047.154,80060.752,80620.807
23,TN+F+G4,39167.985,105,78545.971,78559.569,79119.624
24,TN+F+I+G4,39106.787,106,78425.575,78439.440,79004.691
25,K3P,40586.227,101,81374.454,81387.010,81926.254
26,K3P+I,39951.937,102,80107.874,80120.687,80665.137
27,K3P+G4,39274.321,102,78752.642,78765.454,79309.905
28,K3P+I+G4,39209.298,103,78624.596,78637.667,79187.322
29,K3Pu+F,40594.166,104,81396.331,81409.664,81964.521
30,K3Pu+F+I,39934.373,105,80078.745,80092.343,80652.398
31,K3Pu+F+G4,39176.801,105,78563.602,78577.200,79137.255
32,K3Pu+F+I+G4,39115.514,106,78443.029,78456.894,79022.145
33,TPM2+F,40587.852,104,81383.704,81397.038,81951.894
34,TPM2+F+I,39930.356,105,80070.712,80084.310,80644.365
35,TPM2+F+G4,39159.675,105,78529.350,78542.948,79103.003
36,TPM2+F+I+G4,39100.363,106,78412.727,78426.593,78991.843
37,TPM2u+F,40587.854,104,81383.708,81397.041,81951.897
38,TPM2u+F+I,39930.356,105,80070.712,80084.310,80644.365
39,TPM2u+F+G4,39159.675,105,78529.350,78542.948,79103.003
40,TPM2u+F+I+G4,39100.362,106,78412.725,78426.590,78991.841
41,TPM3+F,40572.019,104,81352.039,81365.372,81920.229
42,TPM3+F+I,39923.799,105,80057.599,80071.197,80631.252
43,TPM3+F+G4,39176.513,105,78563.026,78576.624,79136.679
44,TPM3+F+I+G4,39115.224,106,78442.448,78456.313,79021.564
45,TPM3u+F,40572.020,104,81352.040,81365.374,81920.230
46,TPM3u+F+I,39923.799,105,80057.599,80071.197,80631.252
47,TPM3u+F+G4,39176.513,105,78563.026,78576.625,79136.680
48,TPM3u+F+I+G4,39115.224,106,78442.448,78456.314,79021.565
49,TIMe,40579.700,102,81363.400,81376.212,81920.663
50,TIMe+I,39946.412,103,80098.824,80111.895,80661.550
51,TIMe+G4,39273.087,103,78752.173,78765.244,79314.899
52,TIMe+I+G4,39207.857,104,78623.715,78637.048,79191.905
53,TIM+F,40571.610,105,81353.221,81366.819,81926.874
54,TIM+F+I,39917.326,106,80046.652,80060.518,80625.769
55,TIM+F+G4,39167.922,106,78547.845,78561.710,79126.961
56,TIM+F+I+G4,39106.684,107,78427.368,78441.504,79011.948
57,TIM2e,40586.260,102,81376.521,81389.333,81933.784
58,TIM2e+I,39952.132,103,80110.263,80123.334,80672.989
59,TIM2e+G4,39280.309,103,78766.618,78779.689,79329.344
60,TIM2e+I+G4,39214.932,104,78637.865,78651.198,79206.054
61,TIM2+F,40565.501,105,81341.002,81354.600,81914.655
62,TIM2+F+I,39913.522,106,80039.044,80052.909,80618.160
63,TIM2+F+G4,39150.356,106,78512.713,78526.578,79091.829
64,TIM2+F+I+G4,39091.274,107,78396.547,78410.683,78981.127
65,TIM3e,40503.623,102,81211.247,81224.059,81768.510
66,TIM3e+I,39896.641,103,79999.283,80012.354,80562.009
67,TIM3e+G4,39246.206,103,78698.411,78711.483,79261.138
68,TIM3e+I+G4,39181.766,104,78571.533,78584.866,79139.722
69,TIM3+F,40550.204,105,81310.407,81324.005,81884.061
70,TIM3+F+I,39907.081,106,80026.163,80040.028,80605.279
71,TIM3+F+G4,39167.620,106,78547.240,78561.105,79126.356
72,TIM3+F+I+G4,39106.389,107,78426.778,78440.913,79011.357
73,TVMe,40504.471,103,81214.943,81228.014,81777.669
74,TVMe+I,39895.254,104,79998.508,80011.841,80566.698
75,TVMe+G4,39242.166,104,78692.332,78705.665,79260.522
76,TVMe+I+G4,39177.680,105,78565.360,78578.958,79139.013
77,TVM+F,40562.693,106,81337.387,81351.252,81916.503
78,TVM+F+I,39917.067,107,80048.133,80062.269,80632.713
79,TVM+F+G4,39157.845,107,78529.690,78543.826,79114.270
80,TVM+F+I+G4,39098.537,108,78413.074,78427.483,79003.118
81,SYM,40498.258,104,81204.516,81217.849,81772.706
82,SYM+I,39889.674,105,79989.349,80002.947,80563.002
83,SYM+G4,39241.215,105,78692.431,78706.029,79266.084
84,SYM+I+G4,39176.468,106,78564.936,78578.801,79144.052
85,GTR+F,40540.970,107,81295.940,81310.076,81880.520
