No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,117966.540,99,236131.080,236134.735,236786.023
2,JC+I,116053.546,100,232307.092,232310.822,232968.651
3,JC+G4,113998.991,100,228197.982,228201.711,228859.541
4,JC+I+G4,113812.504,101,227827.007,227830.812,228495.182
5,F81+F,118276.311,102,236756.623,236760.504,237431.413
6,F81+F+I,116271.418,103,232748.836,232752.794,233430.242
7,F81+F+G4,114118.601,103,228443.202,228447.160,229124.608
8,F81+F+I+G4,113929.256,104,228066.512,228070.548,228754.534
9,K2P,115540.621,100,231281.243,231284.973,231942.802
10,K2P+I,113578.756,101,227359.512,227363.317,228027.687
11,K2P+G4,111304.763,101,222811.527,222815.332,223479.701
12,K2P+I+G4,111132.876,102,222469.752,222473.633,223144.542
13,HKY+F,115613.740,103,231433.480,231437.438,232114.886
14,HKY+F+I,113485.164,104,227178.327,227182.363,227866.349
15,HKY+F+G4,111019.517,104,222247.034,222251.070,222935.056
16,HKY+F+I+G4,110838.329,105,221886.658,221890.772,222581.295
17,TNe,115538.215,101,231278.431,231282.236,231946.605
18,TNe+I,113569.833,102,227343.666,227347.547,228018.456
19,TNe+G4,111304.722,102,222813.443,222817.324,223488.233
20,TNe+I+G4,111132.772,103,222471.544,222475.502,223152.950
21,TN+F,115608.783,104,231425.566,231429.601,232113.587
22,TN+F+I,113462.731,105,227135.462,227139.576,227830.099
23,TN+F+G4,111017.730,105,222245.459,222249.573,222940.096
24,TN+F+I+G4,110834.146,106,221880.292,221884.485,222581.544
25,K3P,115537.079,101,231276.158,231279.963,231944.332
26,K3P+I,113575.240,102,227354.480,227358.361,228029.270
27,K3P+G4,111301.993,102,222807.986,222811.867,223482.776
28,K3P+I+G4,111130.037,103,222466.075,222470.033,223147.481
29,K3Pu+F,115612.531,104,231433.062,231437.098,232121.083
30,K3Pu+F+I,113482.255,105,227174.510,227178.624,227869.147
31,K3Pu+F+G4,111012.083,105,222234.166,222238.280,222928.803
32,K3Pu+F+I+G4,110830.609,106,221873.218,221877.411,222574.470
33,TPM2+F,115572.849,104,231353.698,231357.734,232041.720
34,TPM2+F+I,113443.705,105,227097.409,227101.523,227792.046
35,TPM2+F+G4,110925.384,105,222060.768,222064.882,222755.405
36,TPM2+F+I+G4,110747.022,106,221706.045,221710.238,222407.297
37,TPM2u+F,115572.849,104,231353.698,231357.734,232041.720
38,TPM2u+F+I,113443.705,105,227097.409,227101.523,227792.046
39,TPM2u+F+G4,110925.385,105,222060.769,222064.883,222755.406
40,TPM2u+F+I+G4,110747.020,106,221706.040,221710.233,222407.293
41,TPM3+F,115597.987,104,231403.975,231408.010,232091.996
42,TPM3+F+I,113484.986,105,227179.971,227184.085,227874.608
43,TPM3+F+G4,111018.384,105,222246.767,222250.881,222941.404
44,TPM3+F+I+G4,110835.998,106,221883.995,221888.188,222585.248
45,TPM3u+F,115597.988,104,231403.975,231408.011,232091.996
46,TPM3u+F+I,113484.986,105,227179.971,227184.085,227874.608
47,TPM3u+F+G4,111018.384,105,222246.768,222250.881,222941.404
48,TPM3u+F+I+G4,110835.998,106,221883.997,221888.190,222585.249
49,TIMe,115534.685,102,231273.370,231277.251,231948.161
50,TIMe+I,113566.327,103,227338.654,227342.612,228020.059
51,TIMe+G4,111301.981,103,222809.963,222813.921,223491.368
52,TIMe+I+G4,111129.929,104,222467.858,222471.893,223155.879
53,TIM+F,115607.557,105,231425.114,231429.228,232119.751
54,TIM+F+I,113459.750,106,227131.499,227135.692,227832.752
55,TIM+F+G4,111010.245,106,222232.490,222236.683,222933.743
56,TIM+F+I+G4,110826.362,107,221866.724,221870.997,222574.593
57,TIM2e,115537.862,102,231279.723,231283.604,231954.513
58,TIM2e+I,113569.013,103,227344.025,227347.983,228025.431
59,TIM2e+G4,111297.183,103,222800.365,222804.323,223481.771
60,TIM2e+I+G4,111125.533,104,222459.066,222463.102,223147.088
61,TIM2+F,115567.959,105,231345.918,231350.032,232040.555
62,TIM2+F+I,113421.311,106,227054.623,227058.816,227755.875
63,TIM2+F+G4,110923.736,106,222059.473,222063.666,222760.725
64,TIM2+F+I+G4,110743.115,107,221700.231,221704.504,222408.099
65,TIM3e,115351.685,102,230907.370,230911.251,231582.160
66,TIM3e+I,113470.658,103,227147.316,227151.274,227828.722
67,TIM3e+G4,111212.873,103,222631.745,222635.703,223313.151
68,TIM3e+I+G4,111050.438,104,222308.875,222312.911,222996.897
69,TIM3+F,115592.853,105,231395.707,231399.820,232090.343
70,TIM3+F+I,113462.555,106,227137.111,227141.304,227838.363
71,TIM3+F+G4,111016.610,106,222245.221,222249.414,222946.473
72,TIM3+F+I+G4,110831.845,107,221877.689,221881.962,222585.557
73,TVMe,115352.846,103,230911.691,230915.649,231593.097
74,TVMe+I,113476.257,104,227160.515,227164.550,227848.536
75,TVMe+G4,111203.799,104,222615.598,222619.633,223303.619
76,TVMe+I+G4,111041.723,105,222293.447,222297.561,222988.084
77,TVM+F,115557.253,106,231326.507,231330.700,232027.759
78,TVM+F+I,113443.485,107,227100.970,227105.243,227808.838
79,TVM+F+G4,110923.869,107,222061.737,222066.010,222769.605
80,TVM+F+I+G4,110744.267,108,221704.533,221708.887,222419.017
81,SYM,115350.612,104,230909.224,230913.260,231597.245
82,SYM+I,113468.373,105,227146.746,227150.860,227841.383
83,SYM+G4,111203.767,105,222617.534,222621.648,223312.171
84,SYM+I+G4,111041.388,106,222294.776,222298.969,222996.028
85,GTR+F,115552.255,107,231318.510,231322.783,232026.378
86,GTR+F+I,113421.094,108,227058.188,227062.541,227772.672
87,GTR+F+G4,110922.238,108,222060.477,222064.830,222774.960
88,GTR+F+I+G4,110740.463,109,221698.927,221703.362,222420.026
