No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,27677.948,103,55561.897,55583.193,56078.145
2,JC+I,27088.136,104,54384.273,54406.004,54905.533
3,JC+G4,26454.597,104,53117.195,53138.926,53638.455
4,JC+I+G4,26420.326,105,53050.651,53072.823,53576.923
5,F81+F,27689.987,106,55591.974,55614.590,56123.258
6,F81+F+I,27066.808,107,54347.616,54370.682,54883.913
7,F81+F+G4,26376.584,107,52967.169,52990.234,53503.465
8,F81+F+I+G4,26344.333,108,52904.666,52928.187,53445.975
9,K2P,27235.397,104,54678.793,54700.525,55200.053
10,K2P+I,26635.213,105,53480.425,53502.597,54006.697
11,K2P+G4,25952.792,105,52115.584,52137.756,52641.857
12,K2P+I+G4,25922.520,106,52057.041,52079.657,52588.325
13,HKY+F,27171.345,107,54556.689,54579.755,55092.986
14,HKY+F+I,26519.202,108,53254.404,53277.925,53795.713
15,HKY+F+G4,25733.343,108,51682.685,51706.206,52223.994
16,HKY+F+I+G4,25705.124,109,51628.247,51652.227,52174.568
17,TNe,27232.807,105,54675.614,54697.785,55201.886
18,TNe+I,26629.544,106,53471.088,53493.704,54002.372
19,TNe+G4,25950.778,106,52113.555,52136.171,52644.839
20,TNe+I+G4,25920.086,107,52054.172,52077.237,52590.468
21,TN+F,27164.605,108,54545.211,54568.731,55086.519
22,TN+F+I,26501.961,109,53221.923,53245.903,53768.243
23,TN+F+G4,25723.661,109,51665.322,51689.302,52211.643
24,TN+F+I+G4,25694.046,110,51608.093,51632.537,52159.426
25,K3P,27198.600,105,54607.200,54629.371,55133.472
26,K3P+I,26597.893,106,53407.785,53430.402,53939.070
27,K3P+G4,25922.436,106,52056.872,52079.489,52588.157
28,K3P+I+G4,25891.120,107,51996.240,52019.306,52532.537
29,K3Pu+F,27159.212,108,54534.423,54557.944,55075.732
30,K3Pu+F+I,26511.247,109,53240.494,53264.474,53786.815
31,K3Pu+F+G4,25731.892,109,51681.783,51705.763,52228.104
32,K3Pu+F+I+G4,25703.588,110,51627.177,51651.621,52178.509
33,TPM2+F,27167.795,108,54551.590,54575.110,55092.898
