No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,52890.555,105,105991.110,105996.856,106651.459
2,JC+I,51176.667,106,102565.335,102571.192,103231.972
3,JC+G4,50213.188,106,100638.376,100644.233,101305.014
4,JC+I+G4,50207.408,107,100628.816,100634.785,101301.743
5,F81+F,52852.551,108,105921.101,105927.183,106600.317
6,F81+F+I,51142.530,109,102503.059,102509.256,103188.564
7,F81+F+G4,50171.340,109,100560.679,100566.875,101246.184
8,F81+F+I+G4,50165.570,110,100551.141,100557.452,101242.935
9,K2P,50907.356,106,102026.712,102032.569,102693.350
10,K2P+I,49095.147,107,98404.295,98410.264,99077.222
11,K2P+G4,48054.212,107,96322.425,96328.394,96995.352
12,K2P+I+G4,48041.620,108,96299.240,96305.322,96978.456
13,HKY+F,50858.247,109,101934.494,101940.690,102619.999
14,HKY+F+I,49049.707,110,98319.414,98325.726,99011.208
15,HKY+F+G4,47990.382,110,96200.764,96207.076,96892.558
16,HKY+F+I+G4,47978.009,111,96178.018,96184.446,96876.101
17,TNe,50906.808,107,102027.616,102033.585,102700.543
18,TNe+I,49095.088,108,98406.177,98412.259,99085.393
19,TNe+G4,48053.795,108,96323.591,96329.673,97002.807
20,TNe+I+G4,48041.220,109,96300.439,96306.636,96985.944
21,TN+F,50853.646,110,101927.291,101933.603,102619.085
22,TN+F+I,49048.343,111,98318.686,98325.114,99016.769
23,TN+F+G4,47990.095,111,96202.190,96208.618,96900.273
24,TN+F+I+G4,47977.707,112,96179.413,96185.959,96883.786
25,K3P,50902.086,107,102018.173,102024.142,102691.100
26,K3P+I,49090.097,108,98396.194,98402.276,99075.410
27,K3P+G4,48048.819,108,96313.637,96319.720,96992.853
28,K3P+I+G4,48036.187,109,96290.374,96296.570,96975.879
29,K3Pu+F,50853.471,110,101926.943,101933.255,102618.737
30,K3Pu+F+I,49045.328,111,98312.656,98319.085,99010.740
31,K3Pu+F+G4,47985.129,111,96192.259,96198.687,96890.342
32,K3Pu+F+I+G4,47972.712,112,96169.423,96175.969,96873.795
33,TPM2+F,50821.557,110,101863.114,101869.426,102554.908
34,TPM2+F+I,49006.571,111,98235.142,98241.570,98933.225
35,TPM2+F+G4,47959.633,111,96141.266,96147.694,96839.349
36,TPM2+F+I+G4,47946.904,112,96117.808,96124.353,96822.180
37,TPM2u+F,50821.552,110,101863.104,101869.416,102554.899
38,TPM2u+F+I,49006.560,111,98235.120,98241.548,98933.203
39,TPM2u+F+G4,47959.632,111,96141.264,96147.692,96839.347
40,TPM2u+F+I+G4,47946.916,112,96117.833,96124.378,96822.205
41,TPM3+F,50858.252,110,101936.505,101942.817,102628.299
42,TPM3+F+I,49049.297,111,98320.594,98327.022,99018.677
43,TPM3+F+G4,47987.515,111,96197.031,96203.459,96895.114
44,TPM3+F+I+G4,47975.331,112,96174.662,96181.208,96879.034
45,TPM3u+F,50858.250,110,101936.500,101942.812,102628.294
46,TPM3u+F+I,49049.305,111,98320.611,98327.039,99018.694
47,TPM3u+F+G4,47987.515,111,96197.030,96203.458,96895.113
48,TPM3u+F+I+G4,47975.333,112,96174.667,96181.212,96879.039
49,TIMe,50901.536,108,102019.072,102025.154,102698.288
50,TIMe+I,49090.050,109,98398.099,98404.296,99083.605
51,TIMe+G4,48048.408,109,96314.817,96321.013,97000.322
52,TIMe+I+G4,48035.809,110,96291.619,96297.930,96983.413
53,TIM+F,50848.875,111,101919.751,101926.179,102617.834
54,TIM+F+I,49043.971,112,98311.942,98318.488,99016.314
55,TIM+F+G4,47984.854,112,96193.709,96200.255,96898.081
56,TIM+F+I+G4,47972.431,113,96170.862,96177.526,96881.523
57,TIM2e,50836.330,108,101888.660,101894.742,102567.876
58,TIM2e+I,49016.443,109,98250.885,98257.082,98936.390
59,TIM2e+G4,47981.489,109,96180.977,96187.174,96866.482
60,TIM2e+I+G4,47968.024,110,96156.048,96162.360,96847.842
61,TIM2+F,50817.206,111,101856.412,101862.840,102554.495
62,TIM2+F+I,49005.377,112,98234.754,98241.299,98939.126
63,TIM2+F+G4,47959.180,112,96142.360,96148.906,96846.732
64,TIM2+F+I+G4,47946.465,113,96118.930,96125.595,96829.592
65,TIM3e,50906.792,108,102029.585,102035.667,102708.801
66,TIM3e+I,49094.883,109,98407.767,98413.963,99093.272
67,TIM3e+G4,48050.221,109,96318.443,96324.639,97003.948
68,TIM3e+I+G4,48037.891,110,96295.781,96302.093,96987.575
69,TIM3+F,50853.650,111,101929.300,101935.728,102627.383
70,TIM3+F+I,49047.940,112,98319.880,98326.426,99024.252
71,TIM3+F+G4,47987.196,112,96198.391,96204.937,96902.763
72,TIM3+F+I+G4,47975.010,113,96176.020,96182.685,96886.682
73,TVMe,50832.765,109,101883.529,101889.725,102569.034
74,TVMe+I,49012.312,110,98244.624,98250.935,98936.418
75,TVMe+G4,47975.322,110,96170.644,96176.955,96862.438
76,TVMe+I+G4,47962.070,111,96146.140,96152.568,96844.223
77,TVM+F,50817.493,112,101858.985,101865.531,102563.357
78,TVM+F+I,49002.182,113,98230.364,98237.029,98941.025
