No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,55093.964,115,110417.927,110429.422,111084.757
2,JC+I,53459.447,116,107150.894,107162.594,107823.523
3,JC+G4,52064.773,116,104361.545,104373.245,105034.174
4,JC+I+G4,52015.474,117,104264.948,104276.855,104943.375
5,F81+F,55082.371,118,110400.742,110412.858,111084.968
6,F81+F+I,53456.118,119,107150.236,107162.563,107840.261
7,F81+F+G4,52094.951,119,104427.902,104440.228,105117.926
8,F81+F+I+G4,52044.591,120,104329.181,104341.720,105025.004
9,K2P,53557.823,116,107347.646,107359.346,108020.275
10,K2P+I,51866.411,117,103966.822,103978.729,104645.249
11,K2P+G4,50340.831,117,100915.662,100927.569,101594.089
12,K2P+I+G4,50292.196,118,100820.393,100832.508,101504.618
13,HKY+F,53596.682,119,107431.364,107443.690,108121.388
14,HKY+F+I,51915.730,120,104071.460,104083.999,104767.283
15,HKY+F+G4,50410.059,120,101060.118,101072.657,101755.941
16,HKY+F+I+G4,50361.154,121,100964.309,100977.062,101665.930
17,TNe,53537.451,117,107308.903,107320.810,107987.330
18,TNe+I,51847.920,118,103931.840,103943.955,104616.065
19,TNe+G4,50338.176,118,100912.352,100924.467,101596.577
20,TNe+I+G4,50289.343,119,100816.685,100829.012,101506.710
21,TN+F,53508.128,120,107256.257,107268.796,107952.080
22,TN+F+I,51834.937,121,103911.874,103924.628,104613.495
23,TN+F+G4,50364.517,121,100971.033,100983.787,101672.655
24,TN+F+I+G4,50315.200,122,100874.399,100887.369,101581.819
25,K3P,53557.279,117,107348.558,107360.465,108026.985
26,K3P+I,51865.714,118,103967.427,103979.543,104651.653
27,K3P+G4,50340.261,118,100916.522,100928.637,101600.747
28,K3P+I+G4,50291.643,119,100821.286,100833.613,101511.311
29,K3Pu+F,53596.100,120,107432.199,107444.738,108128.022
30,K3Pu+F+I,51914.593,121,104071.185,104083.939,104772.807
31,K3Pu+F+G4,50409.003,121,101060.005,101072.759,101761.627
32,K3Pu+F+I+G4,50360.081,122,100964.161,100977.131,101671.581
33,TPM2+F,53595.608,120,107431.216,107443.755,108127.039
34,TPM2+F+I,51915.503,121,104073.006,104085.759,104774.627
35,TPM2+F+G4,50404.896,121,101051.792,101064.545,101753.413
36,TPM2+F+I+G4,50356.689,122,100957.377,100970.347,101664.797
37,TPM2u+F,53595.610,120,107431.221,107443.759,108127.043
38,TPM2u+F+I,51915.503,121,104073.005,104085.759,104774.627
39,TPM2u+F+G4,50404.896,121,101051.792,101064.546,101753.414
40,TPM2u+F+I+G4,50356.689,122,100957.379,100970.349,101664.799
41,TPM3+F,53515.262,120,107270.525,107283.064,107966.347
42,TPM3+F+I,51880.480,121,104002.960,104015.713,104704.581
43,TPM3+F+G4,50378.093,121,100998.187,101010.940,101699.808
44,TPM3+F+I+G4,50331.286,122,100906.571,100919.541,101613.991
45,TPM3u+F,53515.264,120,107270.528,107283.067,107966.351
46,TPM3u+F+I,51880.480,121,104002.960,104015.713,104704.581
47,TPM3u+F+G4,50378.093,121,100998.186,101010.940,101699.808
48,TPM3u+F+I+G4,50331.288,122,100906.577,100919.547,101613.997
49,TIMe,53536.901,118,107309.802,107321.918,107994.028
50,TIMe+I,51847.211,119,103932.423,103944.749,104622.447
51,TIMe+G4,50337.600,119,100913.201,100925.527,101603.225
52,TIMe+I+G4,50288.797,120,100817.595,100830.133,101513.417
53,TIM+F,53507.521,121,107257.043,107269.796,107958.664
54,TIM+F+I,51833.739,122,103911.479,103924.449,104618.899
55,TIM+F+G4,50363.420,122,100970.841,100983.811,101678.261
56,TIM+F+I+G4,50314.099,123,100874.197,100887.385,101587.416
57,TIM2e,53537.215,118,107310.430,107322.546,107994.656
58,TIM2e+I,51846.902,119,103931.804,103944.130,104621.828
59,TIM2e+G4,50318.727,119,100875.454,100887.780,101565.478
60,TIM2e+I+G4,50271.467,120,100782.935,100795.474,101478.758
61,TIM2+F,53507.049,121,107256.098,107268.851,107957.719
62,TIM2+F+I,51834.674,122,103913.348,103926.318,104620.768
63,TIM2+F+G4,50358.978,122,100961.956,100974.925,101669.375
64,TIM2+F+I+G4,50310.473,123,100866.945,100880.133,101580.164
65,TIM3e,53463.997,118,107163.994,107176.110,107848.220
66,TIM3e+I,51815.242,119,103868.484,103880.811,104558.509
67,TIM3e+G4,50308.547,119,100855.093,100867.420,101545.118
68,TIM3e+I+G4,50261.541,120,100763.082,100775.621,101458.905
69,TIM3+F,53424.861,121,107091.722,107104.475,107793.343
70,TIM3+F+I,51799.975,122,103843.950,103856.919,104551.369
71,TIM3+F+G4,50330.856,122,100905.712,100918.681,101613.132
72,TIM3+F+I+G4,50283.951,123,100813.901,100827.090,101527.120
73,TVMe,53484.049,119,107206.097,107218.423,107896.121
74,TVMe+I,51831.640,120,103903.279,103915.818,104599.102
75,TVMe+G4,50290.525,120,100821.050,100833.589,101516.873
76,TVMe+I+G4,50245.164,121,100732.328,100745.082,101433.950
77,TVM+F,53512.950,122,107269.900,107282.870,107977.320
78,TVM+F+I,51878.635,123,104003.271,104016.459,104716.489
79,TVM+F+G4,50370.806,123,100987.611,101000.800,101700.830
80,TVM+F+I+G4,50324.676,124,100897.353,100910.761,101616.370
81,SYM,53462.751,120,107165.502,107178.041,107861.325
82,SYM+I,51813.148,121,103868.297,103881.050,104569.918
83,SYM+G4,50287.483,121,100816.967,100829.720,101518.588
84,SYM+I+G4,50241.990,122,100727.980,100740.950,101435.400
85,GTR+F,53422.482,123,107090.964,107104.152,107804.182
86,GTR+F+I,51798.052,124,103844.103,103857.511,104563.120
87,GTR+F+G4,50323.123,124,100894.246,100907.655,101613.263
88,GTR+F+I+G4,50277.000,125,100804.000,100817.631,101528.816
