No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,34578.280,97,69350.561,69361.538,69885.232
2,JC+I,32917.865,98,66031.731,66042.940,66571.914
3,JC+G4,31775.425,98,63746.850,63758.060,64287.033
4,JC+I+G4,31750.159,99,63698.319,63709.764,64244.014
5,F81+F,34552.098,100,69304.197,69315.880,69855.404
6,F81+F+I,32907.064,101,66016.128,66028.052,66572.847
7,F81+F+G4,31755.619,101,63713.238,63725.161,64269.957
8,F81+F+I+G4,31732.314,102,63668.629,63680.796,64230.860
9,K2P,33857.159,98,67910.317,67921.527,68450.500
10,K2P+I,32168.622,99,64535.245,64546.690,65080.940
11,K2P+G4,30956.861,99,62111.723,62123.168,62657.418
12,K2P+I+G4,30925.627,100,62051.255,62062.938,62602.462
13,HKY+F,33835.399,101,67872.798,67884.722,68429.517
14,HKY+F+I,32153.355,102,64510.710,64522.877,65072.942
15,HKY+F+G4,30944.038,102,62092.076,62104.242,62654.307
16,HKY+F+I+G4,30914.657,103,62035.314,62047.727,62603.058
17,TNe,33847.245,99,67892.490,67903.935,68438.185
18,TNe+I,32135.350,100,64470.700,64482.383,65021.908
19,TNe+G4,30937.522,100,62075.044,62086.727,62626.251
20,TNe+I+G4,30904.458,101,62010.916,62022.840,62567.635
21,TN+F,33835.303,102,67874.607,67886.774,68436.838
22,TN+F+I,32147.591,103,64501.183,64513.595,65068.926
23,TN+F+G4,30943.183,103,62092.366,62104.779,62660.110
24,TN+F+I+G4,30913.357,104,62034.713,62047.374,62607.969
25,K3P,33851.027,99,67900.054,67911.499,68445.749
26,K3P+I,32162.122,100,64524.244,64535.927,65075.451
27,K3P+G4,30951.729,100,62103.457,62115.140,62654.664
28,K3P+I+G4,30920.905,101,62043.810,62055.733,62600.529
29,K3Pu+F,33829.322,102,67862.645,67874.812,68424.876
30,K3Pu+F+I,32149.158,103,64504.316,64516.729,65072.060
31,K3Pu+F+G4,30941.059,103,62088.117,62100.530,62655.861
32,K3Pu+F+I+G4,30912.037,104,62032.073,62044.734,62605.329
33,TPM2+F,33821.476,102,67846.952,67859.118,68409.183
34,TPM2+F+I,32144.466,103,64494.932,64507.344,65062.675
35,TPM2+F+G4,30930.921,103,62067.842,62080.255,62635.586
36,TPM2+F+I+G4,30902.475,104,62012.950,62025.611,62586.206
37,TPM2u+F,33821.476,102,67846.952,67859.118,68409.183
38,TPM2u+F+I,32144.466,103,64494.932,64507.344,65062.675
39,TPM2u+F+G4,30930.921,103,62067.842,62080.255,62635.585
40,TPM2u+F+I+G4,30902.482,104,62012.963,62025.624,62586.219
41,TPM3+F,33769.890,102,67743.781,67755.948,68306.012
42,TPM3+F+I,32135.686,103,64477.373,64489.785,65045.116
43,TPM3+F+G4,30927.171,103,62060.343,62072.755,62628.086
44,TPM3+F+I+G4,30898.582,104,62005.165,62017.825,62578.420
45,TPM3u+F,33769.890,102,67743.781,67755.947,68306.012
46,TPM3u+F+I,32135.688,103,64477.375,64489.788,65045.119
47,TPM3u+F+G4,30927.170,103,62060.341,62072.753,62628.084
48,TPM3u+F+I+G4,30898.586,104,62005.173,62017.834,62578.428
49,TIMe,33841.125,100,67882.250,67893.933,68433.457
50,TIMe+I,32128.857,101,64459.714,64471.637,65016.433
51,TIMe+G4,30932.426,101,62066.852,62078.776,62623.571
52,TIMe+I+G4,30899.766,102,62003.532,62015.699,62565.764
53,TIM+F,33829.223,103,67864.446,67876.858,68432.189
54,TIM+F+I,32143.421,104,64494.842,64507.503,65068.098
55,TIM+F+G4,30940.204,104,62088.408,62101.069,62661.664
56,TIM+F+I+G4,30910.747,105,62031.493,62044.405,62610.261
57,TIM2e,33846.323,100,67892.647,67904.330,68443.854
58,TIM2e+I,32135.129,101,64472.257,64484.181,65028.976
59,TIM2e+G4,30937.166,101,62076.333,62088.257,62633.052
60,TIM2e+I+G4,30904.308,102,62012.615,62024.782,62574.846
61,TIM2+F,33821.368,103,67848.735,67861.148,68416.478
62,TIM2+F+I,32138.727,104,64485.454,64498.115,65058.710
63,TIM2+F+G4,30930.089,104,62068.178,62080.839,62641.434
64,TIM2+F+I+G4,30901.188,105,62012.376,62025.288,62591.143
65,TIM3e,33785.280,100,67770.559,67782.242,68321.766
66,TIM3e+I,32121.967,101,64445.935,64457.858,65002.654
67,TIM3e+G4,30924.139,101,62050.277,62062.201,62606.996
68,TIM3e+I+G4,30892.041,102,61988.083,62000.250,62550.314
69,TIM3+F,33769.864,103,67745.728,67758.141,68313.472
70,TIM3+F+I,32129.905,104,64467.809,64480.470,65041.065
71,TIM3+F+G4,30926.005,104,62060.010,62072.671,62633.266
72,TIM3+F+I+G4,30897.018,105,62004.035,62016.947,62582.803
73,TVMe,33790.451,101,67782.903,67794.826,68339.622
74,TVMe+I,32148.977,102,64501.955,64514.121,65064.186
75,TVMe+G4,30939.674,102,62083.347,62095.514,62645.578
76,TVMe+I+G4,30909.688,103,62025.376,62037.788,62593.119
77,TVM+F,33751.541,104,67711.082,67723.742,68284.337
78,TVM+F+I,32122.342,105,64454.683,64467.595,65033.451
79,TVM+F+G4,30910.813,105,62031.626,62044.538,62610.394
80,TVM+F+I+G4,30883.541,106,61979.082,61992.248,62563.362
81,SYM,33779.753,102,67763.507,67775.674,68325.738
82,SYM+I,32115.750,103,64437.500,64449.912,65005.243
83,SYM+G4,30919.121,103,62044.242,62056.654,62611.985
84,SYM+I+G4,30887.694,104,61983.387,61996.048,62556.643
85,GTR+F,33751.507,105,67713.014,67725.926,68291.782
86,GTR+F+I,32116.589,106,64445.178,64458.344,65029.458
87,GTR+F+G4,30909.662,106,62031.323,62044.489,62615.603
88,GTR+F+I+G4,30882.003,107,61978.006,61991.428,62567.798
