No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,59290.268,101,118782.535,118790.352,119379.948
2,JC+I,57793.629,102,115791.259,115799.233,116394.587
3,JC+G4,56770.350,102,113744.699,113752.673,114348.027
4,JC+I+G4,56654.124,103,113514.247,113522.381,114123.491
5,F81+F,59274.088,104,118756.176,118764.470,119371.334
6,F81+F+I,57756.694,105,115723.388,115731.846,116344.462
7,F81+F+G4,56719.721,105,113649.441,113657.899,114270.514
8,F81+F+I+G4,56602.519,106,113417.038,113425.660,114044.026
9,K2P,57627.719,102,115459.438,115467.412,116062.767
10,K2P+I,56078.924,103,112363.849,112371.982,112973.092
11,K2P+G4,54901.270,103,110008.540,110016.673,110617.783
12,K2P+I+G4,54799.577,104,109807.154,109815.448,110422.312
13,HKY+F,57631.840,105,115473.680,115482.138,116094.753
14,HKY+F+I,56056.848,106,112325.696,112334.318,112952.684
15,HKY+F+G4,54860.580,106,109933.160,109941.781,110560.148
16,HKY+F+I+G4,54758.192,107,109730.384,109739.172,110363.287
17,TNe,57626.396,103,115458.792,115466.925,116068.035
18,TNe+I,56078.908,104,112365.817,112374.111,112980.975
19,TNe+G4,54901.268,104,110010.535,110018.830,110625.694
20,TNe+I+G4,54799.515,105,109809.030,109817.488,110430.104
21,TN+F,57622.925,106,115457.851,115466.473,116084.839
22,TN+F+I,56039.614,107,112293.228,112302.015,112926.131
23,TN+F+G4,54840.676,107,109895.352,109904.140,110528.255
24,TN+F+I+G4,54735.806,108,109687.613,109696.568,110326.431
25,K3P,57627.167,103,115460.334,115468.467,116069.577
26,K3P+I,56078.269,104,112364.537,112372.832,112979.696
27,K3P+G4,54901.193,104,110010.386,110018.681,110625.545
28,K3P+I+G4,54799.469,105,109808.938,109817.395,110430.011
29,K3Pu+F,57631.269,106,115474.538,115483.160,116101.526
30,K3Pu+F+I,56056.261,107,112326.523,112335.311,112959.426
31,K3Pu+F+G4,54860.495,107,109934.989,109943.777,110567.892
32,K3Pu+F+I+G4,54758.084,108,109732.168,109741.124,110370.986
33,TPM2+F,57621.781,106,115455.561,115464.183,116082.549
34,TPM2+F+I,56049.539,107,112313.078,112321.866,112945.981
35,TPM2+F+G4,54842.602,107,109899.205,109907.993,110532.108
36,TPM2+F+I+G4,54741.784,108,109699.569,109708.524,110338.387
37,TPM2u+F,57621.772,106,115455.544,115464.166,116082.532
38,TPM2u+F+I,56049.539,107,112313.078,112321.866,112945.981
39,TPM2u+F+G4,54842.603,107,109899.205,109907.993,110532.109
40,TPM2u+F+I+G4,54741.784,108,109699.568,109708.524,110338.387
41,TPM3+F,57603.611,106,115419.221,115427.843,116046.209
