No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,88164.180,121,176570.361,176575.847,177370.540
2,JC+I,86513.076,122,173270.152,173275.730,174076.944
3,JC+G4,84471.558,122,169187.116,169192.695,169993.908
4,JC+I+G4,84398.447,123,169042.894,169048.565,169856.299
5,F81+F,88322.514,124,176893.028,176898.792,177713.046
6,F81+F+I,86617.779,125,173485.559,173491.417,174312.190
7,F81+F+G4,84622.898,125,169495.797,169501.655,170322.428
8,F81+F+I+G4,84543.295,126,169338.590,169344.543,170171.834
9,K2P,85884.617,122,172013.234,172018.812,172820.026
10,K2P+I,84180.520,123,168607.041,168612.712,169420.446
11,K2P+G4,81915.216,123,164076.432,164082.103,164889.837
12,K2P+I+G4,81851.111,124,163950.222,163955.986,164770.240
13,HKY+F,86026.445,125,172302.890,172308.748,173129.521
14,HKY+F+I,84223.689,126,168699.378,168705.331,169532.622
15,HKY+F+G4,81923.405,126,164098.809,164104.762,164932.053
16,HKY+F+I+G4,81852.723,127,163959.446,163965.495,164799.303
17,TNe,85872.457,123,171990.914,171996.584,172804.319
18,TNe+I,84167.628,124,168583.257,168589.021,169403.275
19,TNe+G4,81914.861,124,164077.722,164083.487,164897.740
20,TNe+I+G4,81851.010,125,163952.019,163957.877,164778.650
21,TN+F,85873.640,126,171999.281,172005.234,172832.525
22,TN+F+I,84048.024,127,168350.049,168356.098,169189.906
23,TN+F+G4,81846.451,127,163946.902,163952.951,164786.759
24,TN+F+I+G4,81768.405,128,163792.810,163798.955,164639.280
25,K3P,85879.599,123,172005.199,172010.870,172818.604
26,K3P+I,84175.459,124,168598.918,168604.682,169418.936
27,K3P+G4,81907.424,124,164062.848,164068.612,164882.866
28,K3P+I+G4,81843.413,125,163936.825,163942.684,164763.456
29,K3Pu+F,86016.891,126,172285.781,172291.735,173119.026
30,K3Pu+F+I,84212.644,127,168679.288,168685.337,169519.145
31,K3Pu+F+G4,81903.507,127,164061.015,164067.064,164900.872
32,K3Pu+F+I+G4,81832.828,128,163921.656,163927.801,164768.126
33,TPM2+F,86005.229,126,172262.459,172268.412,173095.703
34,TPM2+F+I,84203.921,127,168661.841,168667.890,169501.699
35,TPM2+F+G4,81876.655,127,164007.310,164013.359,164847.168
36,TPM2+F+I+G4,81806.960,128,163869.920,163876.065,164716.390
37,TPM2u+F,86005.229,126,172262.459,172268.412,173095.703
38,TPM2u+F+I,84203.921,127,168661.841,168667.890,169501.699
39,TPM2u+F+G4,81876.655,127,164007.311,164013.360,164847.168
40,TPM2u+F+I+G4,81806.958,128,163869.915,163876.060,164716.386
41,TPM3+F,86020.869,126,172293.737,172299.691,173126.982
42,TPM3+F+I,84197.018,127,168648.037,168654.086,169487.894
43,TPM3+F+G4,81912.919,127,164079.839,164085.888,164919.696
44,TPM3+F+I+G4,81839.588,128,163935.177,163941.322,164781.647
45,TPM3u+F,86020.860,126,172293.720,172299.673,173126.964
46,TPM3u+F+I,84197.018,127,168648.037,168654.086,169487.894
47,TPM3u+F+G4,81912.919,127,164079.839,164085.888,164919.696
48,TPM3u+F+I+G4,81839.586,128,163935.173,163941.318,164781.643
49,TIMe,85867.434,124,171982.868,171988.633,172802.886
50,TIMe+I,84162.570,125,168575.141,168580.999,169401.772
51,TIMe+G4,81907.078,125,164064.156,164070.014,164890.787
52,TIMe+I+G4,81843.312,126,163938.625,163944.578,164771.869
53,TIM+F,85863.860,127,171981.720,171987.769,172821.577
54,TIM+F+I,84036.659,128,168329.317,168335.462,169175.788
55,TIM+F+G4,81826.115,128,163908.231,163914.376,164754.701
56,TIM+F+I+G4,81748.109,129,163754.219,163760.461,164607.302
57,TIM2e,85866.613,124,171981.225,171986.990,172801.243
58,TIM2e+I,84162.312,125,168574.623,168580.482,169401.254
59,TIM2e+G4,81896.744,125,164043.488,164049.346,164870.119
60,TIM2e+I+G4,81833.588,126,163919.175,163925.128,164752.419
61,TIM2+F,85852.335,127,171958.671,171964.719,172798.528
62,TIM2+F+I,84027.986,128,168311.972,168318.117,169158.442
63,TIM2+F+G4,81798.270,128,163852.541,163858.686,164699.011
64,TIM2+F+I+G4,81721.483,129,163700.965,163707.208,164554.049
65,TIM3e,85823.900,124,171895.800,171901.564,172715.818
66,TIM3e+I,84149.239,125,168548.478,168554.337,169375.110
67,TIM3e+G4,81871.218,125,163992.437,163998.295,164819.068
68,TIM3e+I+G4,81811.193,126,163874.386,163880.339,164707.630
69,TIM3+F,85868.413,127,171990.825,171996.874,172830.683
70,TIM3+F+I,84021.492,128,168298.984,168305.129,169145.454
71,TIM3+F+G4,81837.190,128,163930.380,163936.525,164776.850
72,TIM3+F+I+G4,81756.419,129,163770.838,163777.080,164623.921
73,TVMe,85826.407,125,171902.813,171908.672,172729.444
74,TVMe+I,84152.901,126,168557.802,168563.755,169391.046
75,TVMe+G4,81848.954,126,163949.908,163955.861,164783.152
76,TVMe+I+G4,81789.741,127,163833.481,163839.530,164673.339
77,TVM+F,85995.952,128,172247.903,172254.049,173094.374
78,TVM+F+I,84173.258,129,168604.516,168610.758,169457.599
79,TVM+F+G4,81861.076,129,163980.152,163986.394,164833.235
80,TVM+F+I+G4,81788.795,130,163837.591,163843.931,164697.287
81,SYM,85814.349,126,171880.698,171886.652,172713.943
82,SYM+I,84140.394,127,168534.788,168540.837,169374.645
83,SYM+G4,81848.979,127,163951.957,163958.006,164791.814
84,SYM+I+G4,81789.706,128,163835.411,163841.556,164681.881
85,GTR+F,85843.372,129,171944.744,171950.987,172797.828
86,GTR+F+I,83997.445,130,168254.891,168261.231,169114.587
87,GTR+F+G4,81784.007,130,163828.015,163834.355,164687.711
88,GTR+F+I+G4,81704.499,131,163670.997,163677.436,164537.307
