No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,47653.230,117,95540.460,95550.230,96241.000
2,JC+I,46257.789,118,92751.578,92761.519,93458.106
3,JC+G4,44947.956,118,90131.912,90141.853,90838.440
4,JC+I+G4,44921.608,119,90081.215,90091.328,90793.730
5,F81+F,47567.621,120,95375.242,95385.529,96093.745
6,F81+F+I,46132.320,121,92506.639,92517.101,93231.130
7,F81+F+G4,44834.732,121,89911.464,89921.926,90635.954
8,F81+F+I+G4,44806.001,122,89856.002,89866.641,90586.480
9,K2P,46585.210,118,93406.421,93416.362,94112.949
10,K2P+I,45154.001,119,90546.002,90556.115,91258.517
11,K2P+G4,43736.400,119,87710.801,87720.914,88423.316
12,K2P+I+G4,43712.674,120,87665.348,87675.635,88383.851
13,HKY+F,46480.529,121,93203.059,93213.521,93927.549
14,HKY+F+I,44968.607,122,90181.215,90191.854,90911.693
15,HKY+F+G4,43517.595,122,87279.190,87289.829,88009.668
16,HKY+F+I+G4,43489.142,123,87224.285,87235.102,87960.750
17,TNe,46576.165,119,93390.329,93400.443,94102.845
18,TNe+I,45148.445,120,90536.890,90547.177,91255.393
19,TNe+G4,43735.766,120,87711.533,87721.820,88430.036
20,TNe+I+G4,43712.132,121,87666.264,87676.726,88390.754
21,TN+F,46396.801,122,93037.602,93048.241,93768.080
22,TN+F+I,44881.170,123,90008.339,90019.156,90744.805
23,TN+F+G4,43478.735,123,87203.471,87214.288,87939.936
24,TN+F+I+G4,43447.571,124,87143.142,87154.139,87885.595
25,K3P,46579.176,119,93396.353,93406.466,94108.868
26,K3P+I,45147.870,120,90535.739,90546.026,91254.242
27,K3P+G4,43732.437,120,87704.874,87715.160,88423.376
28,K3P+I+G4,43708.581,121,87659.161,87669.623,88383.652
29,K3Pu+F,46475.871,122,93195.741,93206.380,93926.219
30,K3Pu+F+I,44966.022,123,90178.044,90188.861,90914.509
31,K3Pu+F+G4,43516.868,123,87279.736,87290.553,88016.202
32,K3Pu+F+I+G4,43488.418,124,87224.835,87235.832,87967.288
33,TPM2+F,46466.276,122,93176.552,93187.191,93907.030
34,TPM2+F+I,44966.230,123,90178.459,90189.276,90914.925
35,TPM2+F+G4,43517.091,123,87280.182,87290.999,88016.647
36,TPM2+F+I+G4,43488.606,124,87225.212,87236.209,87967.666
37,TPM2u+F,46466.274,122,93176.549,93187.187,93907.027
38,TPM2u+F+I,44966.230,123,90178.460,90189.277,90914.925
39,TPM2u+F+G4,43517.091,123,87280.183,87291.000,88016.648
40,TPM2u+F+I+G4,43488.600,124,87225.200,87236.197,87967.653
41,TPM3+F,46457.049,122,93158.098,93168.736,93888.576
42,TPM3+F+I,44965.755,123,90177.509,90188.326,90913.975
43,TPM3+F+G4,43512.655,123,87271.310,87282.127,88007.776
44,TPM3+F+I+G4,43485.480,124,87218.961,87229.958,87961.414
45,TPM3u+F,46457.051,122,93158.101,93168.740,93888.579
46,TPM3u+F+I,44965.755,123,90177.509,90188.326,90913.975
47,TPM3u+F+G4,43512.655,123,87271.310,87282.127,88007.776
48,TPM3u+F+I+G4,43485.481,124,87218.962,87229.958,87961.415
49,TIMe,46570.117,120,93380.235,93390.521,94098.737
50,TIMe+I,45142.302,121,90526.604,90537.067,91251.095
51,TIMe+G4,43731.792,121,87705.583,87716.045,88430.074
52,TIMe+I+G4,43708.050,122,87660.100,87670.739,88390.578
53,TIM+F,46392.090,123,93030.180,93040.997,93766.646
54,TIM+F+I,44878.545,124,90005.091,90016.088,90747.544
55,TIM+F+G4,43478.102,124,87204.203,87215.200,87946.656
56,TIM+F+I+G4,43446.919,125,87143.839,87155.017,87892.279
57,TIM2e,46561.169,120,93362.339,93372.626,94080.842
58,TIM2e+I,45146.116,121,90534.233,90544.695,91258.723
59,TIM2e+G4,43735.183,121,87712.367,87722.829,88436.857
60,TIM2e+I+G4,43711.496,122,87666.993,87677.632,88397.471
61,TIM2+F,46382.984,123,93011.968,93022.785,93748.433
62,TIM2+F+I,44878.763,124,90005.527,90016.524,90747.980
63,TIM2+F+G4,43478.101,124,87204.202,87215.199,87946.655
64,TIM2+F+I+G4,43446.952,125,87143.905,87155.083,87892.345
65,TIM3e,46455.694,120,93151.387,93161.674,93869.890
66,TIM3e+I,45085.077,121,90412.153,90422.615,91136.644
67,TIM3e+G4,43658.956,121,87559.912,87570.374,88284.402
68,TIM3e+I+G4,43639.288,122,87522.577,87533.215,88253.055
69,TIM3+F,46372.110,123,92990.219,93001.036,93726.685
