No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,30495.657,99,61189.313,61200.500,61737.149
2,JC+I,29594.737,100,59389.473,59400.892,59942.842
3,JC+G4,28599.677,100,57399.354,57410.773,57952.723
4,JC+I+G4,28600.297,101,57402.594,57414.248,57961.497
5,F81+F,30531.505,102,61267.009,61278.901,61831.446
6,F81+F+I,29602.871,103,59411.742,59423.874,59981.713
7,F81+F+G4,28593.653,103,57393.306,57405.437,57963.276
8,F81+F+I+G4,28594.057,104,57396.115,57408.489,57971.619
9,K2P,29521.326,100,59242.653,59254.071,59796.022
10,K2P+I,28577.731,101,57357.463,57369.116,57916.366
11,K2P+G4,27483.114,101,55168.228,55179.882,55727.131
12,K2P+I+G4,27482.213,102,55168.426,55180.318,55732.863
13,HKY+F,29532.073,103,59270.146,59282.278,59840.117
14,HKY+F+I,28544.659,104,57297.317,57309.691,57872.821
15,HKY+F+G4,27405.593,104,55019.185,55031.559,55594.689
16,HKY+F+I+G4,27404.750,105,55019.499,55032.118,55600.537
17,TNe,29514.000,101,59229.999,59241.653,59788.902
18,TNe+I,28560.944,102,57325.888,57337.780,57890.325
19,TNe+G4,27482.537,102,55169.075,55180.966,55733.512
20,TNe+I+G4,27481.440,103,55168.879,55181.010,55738.849
21,TN+F,29494.302,104,59196.604,59208.978,59772.109
22,TN+F+I,28482.017,105,57174.034,57186.653,57755.072
23,TN+F+G4,27387.241,105,54984.482,54997.101,55565.520
24,TN+F+I+G4,27385.342,106,54982.684,54995.551,55569.255
25,K3P,29519.736,101,59241.472,59253.126,59800.375
26,K3P+I,28576.157,102,57356.313,57368.205,57920.750
27,K3P+G4,27482.871,102,55169.743,55181.634,55734.179
28,K3P+I+G4,27481.868,103,55169.737,55181.868,55739.707
29,K3Pu+F,29531.635,104,59271.270,59283.644,59846.774
30,K3Pu+F+I,28544.539,105,57299.079,57311.698,57880.116
31,K3Pu+F+G4,27405.245,105,55020.489,55033.108,55601.527
32,K3Pu+F+I+G4,27404.335,106,55020.670,55033.536,55607.241
33,TPM2+F,29532.032,104,59272.063,59284.437,59847.567
34,TPM2+F+I,28543.965,105,57297.930,57310.549,57878.968
35,TPM2+F+G4,27396.342,105,55002.685,55015.304,55583.723
36,TPM2+F+I+G4,27395.581,106,55003.161,55016.028,55589.733
37,TPM2u+F,29532.032,104,59272.063,59284.437,59847.568
38,TPM2u+F+I,28543.965,105,57297.931,57310.550,57878.969
39,TPM2u+F+G4,27396.342,105,55002.685,55015.304,55583.723
40,TPM2u+F+I+G4,27395.568,106,55003.137,55016.004,55589.708
41,TPM3+F,29525.365,104,59258.730,59271.104,59834.234
42,TPM3+F+I,28544.480,105,57298.960,57311.579,57879.998
43,TPM3+F+G4,27405.537,105,55021.075,55033.694,55602.113
44,TPM3+F+I+G4,27404.575,106,55021.151,55034.017,55607.722
45,TPM3u+F,29525.363,104,59258.726,59271.100,59834.230
46,TPM3u+F+I,28544.480,105,57298.961,57311.580,57879.999
47,TPM3u+F+G4,27405.538,105,55021.075,55033.694,55602.113
48,TPM3u+F+I+G4,27404.568,106,55021.137,55034.003,55607.708
49,TIMe,29512.425,102,59228.850,59240.741,59793.287
50,TIMe+I,28559.418,103,57324.836,57336.967,57894.806
51,TIMe+G4,27482.303,103,55170.606,55182.737,55740.576
52,TIMe+I+G4,27481.111,104,55170.222,55182.595,55745.726
53,TIM+F,29493.891,105,59197.782,59210.401,59778.819
54,TIM+F+I,28481.933,106,57175.866,57188.733,57762.438
55,TIM+F+G4,27386.825,106,54985.651,54998.517,55572.222
56,TIM+F+I+G4,27384.944,107,54983.887,54997.004,55575.993
57,TIM2e,29512.581,102,59229.161,59241.053,59793.598
58,TIM2e+I,28560.942,103,57327.884,57340.015,57897.854
59,TIM2e+G4,27478.835,103,55163.670,55175.801,55733.640
60,TIM2e+I+G4,27477.773,104,55163.546,55175.919,55739.050
61,TIM2+F,29494.271,105,59198.541,59211.161,59779.579
62,TIM2+F+I,28481.355,106,57174.709,57187.576,57761.281
63,TIM2+F+G4,27377.533,106,54967.065,54979.932,55553.637
64,TIM2+F+I+G4,27375.825,107,54965.649,54978.766,55557.755
65,TIM3e,29477.460,102,59158.920,59170.811,59723.356
66,TIM3e+I,28545.108,103,57296.217,57308.348,57866.187
67,TIM3e+G4,27468.920,103,55143.841,55155.972,55713.811
68,TIM3e+I+G4,27467.746,104,55143.492,55155.866,55718.996
69,TIM3+F,29487.732,105,59185.464,59198.083,59766.502
70,TIM3+F+I,28481.945,106,57175.891,57188.757,57762.462
71,TIM3+F+G4,27387.178,106,54986.357,54999.223,55572.928
72,TIM3+F+I+G4,27385.265,107,54984.530,54997.647,55576.635
73,TVMe,29482.524,103,59171.048,59183.179,59741.018
74,TVMe+I,28560.116,104,57328.232,57340.606,57903.736
75,TVMe+G4,27465.979,104,55139.957,55152.331,55715.462
76,TVMe+I+G4,27465.060,105,55140.121,55152.740,55721.159
77,TVM+F,29525.117,106,59262.233,59275.100,59848.805
78,TVM+F+I,28543.492,107,57300.983,57314.100,57893.088
79,TVM+F+G4,27396.245,107,55006.490,55019.607,55598.595
80,TVM+F+I+G4,27395.389,108,55006.777,55020.147,55604.416
81,SYM,29475.435,104,59158.870,59171.244,59734.374
82,SYM+I,28544.204,105,57298.409,57311.028,57879.446
83,SYM+G4,27465.146,105,55140.292,55152.911,55721.330
84,SYM+I+G4,27464.079,106,55140.159,55153.026,55726.731
85,GTR+F,29487.496,107,59188.993,59202.110,59781.098
86,GTR+F+I,28481.030,108,57178.060,57191.429,57775.698
87,GTR+F+G4,27377.437,108,54970.874,54984.243,55568.513
88,GTR+F+I+G4,27375.714,109,54969.428,54983.053,55572.601
