No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,23729.155,105,47668.311,47693.072,48184.149
2,JC+I,23502.517,106,47217.034,47242.295,47737.785
3,JC+G4,23189.626,106,46591.252,46616.513,47112.003
4,JC+I+G4,23156.639,107,46527.277,46553.043,47052.941
5,F81+F,23726.308,108,47668.616,47694.892,48199.192
6,F81+F+I,23503.656,109,47225.311,47252.105,47760.800
7,F81+F+G4,23198.400,109,46614.801,46641.594,47150.290
8,F81+F+I+G4,23165.392,110,46550.784,46578.100,47091.186
9,K2P,23329.793,106,46871.587,46896.847,47392.337
10,K2P+I,23097.842,107,46409.683,46435.449,46935.347
11,K2P+G4,22755.790,107,45725.579,45751.345,46251.243
12,K2P+I+G4,22724.732,108,45665.464,45691.741,46196.040
13,HKY+F,23343.390,109,46904.780,46931.573,47440.269
14,HKY+F+I,23114.122,110,46448.245,46475.560,46988.647
15,HKY+F+G4,22782.103,110,45784.205,45811.521,46324.607
16,HKY+F+I+G4,22750.527,111,45723.053,45750.896,46268.368
17,TNe,23328.550,107,46871.100,46896.865,47396.763
18,TNe+I,23097.427,108,46410.854,46437.131,46941.430
19,TNe+G4,22755.780,108,45727.560,45753.837,46258.136
20,TNe+I+G4,22724.729,109,45667.458,45694.251,46202.947
21,TN+F,23324.156,110,46868.311,46895.627,47408.713
22,TN+F+I,23098.988,111,46419.976,46447.820,46965.291
23,TN+F+G4,22767.613,111,45757.226,45785.069,46302.540
24,TN+F+I+G4,22736.806,112,45697.612,45725.989,46247.839
25,K3P,23326.215,107,46866.429,46892.195,47392.093
26,K3P+I,23094.187,108,46404.374,46430.651,46934.950
27,K3P+G4,22752.044,108,45720.088,45746.365,46250.665
28,K3P+I+G4,22720.909,109,45659.818,45686.611,46195.307
29,K3Pu+F,23339.311,110,46898.622,46925.938,47439.024
30,K3Pu+F+I,23110.132,111,46442.263,46470.106,46987.578
31,K3Pu+F+G4,22778.362,111,45778.724,45806.567,46324.038
32,K3Pu+F+I+G4,22746.710,112,45717.420,45745.796,46267.647
33,TPM2+F,23341.815,110,46903.630,46930.945,47444.032
34,TPM2+F+I,23113.512,111,46449.023,46476.866,46994.338
35,TPM2+F+G4,22782.101,111,45786.202,45814.046,46331.517
36,TPM2+F+I+G4,22750.527,112,45725.053,45753.430,46275.280
37,TPM2u+F,23341.815,110,46903.630,46930.945,47444.032
38,TPM2u+F+I,23113.512,111,46449.023,46476.866,46994.338
39,TPM2u+F+G4,22782.101,111,45786.202,45814.046,46331.517
40,TPM2u+F+I+G4,22750.527,112,45725.053,45753.430,46275.280
41,TPM3+F,23307.271,110,46834.542,46861.857,47374.943
42,TPM3+F+I,23083.466,111,46388.932,46416.775,46934.246
43,TPM3+F+G4,22763.266,111,45748.531,45776.374,46293.846
44,TPM3+F+I+G4,22731.628,112,45687.256,45715.633,46237.483
45,TPM3u+F,23307.271,110,46834.542,46861.858,47374.944
46,TPM3u+F+I,23083.466,111,46388.932,46416.775,46934.246
47,TPM3u+F+G4,22763.265,111,45748.531,45776.374,46293.845
48,TPM3u+F+I+G4,22731.628,112,45687.256,45715.633,46237.484
49,TIMe,23324.977,108,46865.954,46892.231,47396.530
50,TIMe+I,23093.776,109,46405.552,46432.345,46941.040
51,TIMe+G4,22752.038,109,45722.075,45748.868,46257.564
52,TIMe+I+G4,22720.910,110,45661.820,45689.135,46202.222
53,TIM+F,23320.102,111,46862.204,46890.048,47407.519
54,TIM+F+I,23095.019,112,46414.039,46442.415,46964.266
55,TIM+F+G4,22763.862,112,45751.723,45780.100,46301.950
56,TIM+F+I+G4,22732.982,113,45691.964,45720.880,46247.104
57,TIM2e,23328.162,108,46872.324,46898.601,47402.900
58,TIM2e+I,23097.386,109,46412.773,46439.566,46948.262
59,TIM2e+G4,22755.353,109,45728.707,45755.500,46264.196
60,TIM2e+I+G4,22724.367,110,45668.734,45696.050,46209.136
