No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,83672.570,117,167579.140,167584.730,168342.978
2,JC+I,81563.799,118,163363.599,163369.286,164133.965
3,JC+G4,79626.424,118,159488.848,159494.535,160259.214
4,JC+I+G4,79566.703,119,159371.407,159377.192,160148.302
5,F81+F,83620.579,120,167481.158,167487.042,168264.582
6,F81+F+I,81520.357,121,163282.713,163288.696,164072.665
7,F81+F+G4,79585.568,121,159413.135,159419.118,160203.087
8,F81+F+I+G4,79526.161,122,159296.321,159302.404,160092.802
9,K2P,81409.676,118,163055.352,163061.039,163825.718
10,K2P+I,79226.723,119,158691.446,158697.231,159468.341
11,K2P+G4,77111.040,119,154460.079,154465.864,155236.974
12,K2P+I+G4,77052.739,120,154345.479,154351.362,155128.902
13,HKY+F,81338.413,121,162918.827,162924.809,163708.779
14,HKY+F+I,79170.032,122,158584.064,158590.147,159380.545
15,HKY+F+G4,77063.830,122,154371.661,154377.744,155168.141
16,HKY+F+I+G4,77005.831,123,154257.663,154263.846,155060.672
17,TNe,81376.862,119,162991.724,162997.509,163768.619
18,TNe+I,79164.445,120,158568.891,158574.774,159352.314
19,TNe+G4,77095.838,120,154431.676,154437.559,155215.099
20,TNe+I+G4,77032.827,121,154307.654,154313.636,155097.606
21,TN+F,81311.589,122,162867.178,162873.261,163663.659
22,TN+F+I,79119.712,123,158485.423,158491.607,159288.432
23,TN+F+G4,77054.460,123,154354.919,154361.103,155157.928
24,TN+F+I+G4,76992.893,124,154233.786,154240.072,155043.324
25,K3P,81406.701,119,163051.401,163057.186,163828.296
26,K3P+I,79223.508,120,158687.017,158692.900,159470.440
27,K3P+G4,77107.965,120,154455.931,154461.814,155239.354
28,K3P+I+G4,77049.635,121,154341.270,154347.253,155131.222
29,K3Pu+F,81334.511,122,162913.021,162919.104,163709.502
30,K3Pu+F+I,79167.179,123,158580.358,158586.541,159383.367
31,K3Pu+F+G4,77061.210,123,154368.420,154374.603,155171.429
32,K3Pu+F+I+G4,77003.255,124,154254.510,154260.795,155064.047
33,TPM2+F,81313.234,122,162870.469,162876.551,163666.949
34,TPM2+F+I,79150.966,123,158547.932,158554.116,159350.941
35,TPM2+F+G4,77040.787,123,154327.575,154333.759,155130.584
36,TPM2+F+I+G4,76983.642,124,154215.285,154221.570,155024.822
37,TPM2u+F,81313.242,122,162870.483,162876.566,163666.964
38,TPM2u+F+I,79150.966,123,158547.932,158554.116,159350.941
39,TPM2u+F+G4,77040.787,123,154327.575,154333.759,155130.584
40,TPM2u+F+I+G4,76983.643,124,154215.285,154221.571,155024.823
41,TPM3+F,81211.844,122,162667.688,162673.770,163464.168
42,TPM3+F+I,79123.247,123,158492.494,158498.678,159295.503
43,TPM3+F+G4,77006.363,123,154258.726,154264.909,155061.735
44,TPM3+F+I+G4,76953.365,124,154154.730,154161.016,154964.268
45,TPM3u+F,81211.844,122,162667.688,162673.771,163464.168
46,TPM3u+F+I,79123.247,123,158492.494,158498.677,159295.503
47,TPM3u+F+G4,77006.363,123,154258.726,154264.910,155061.735
48,TPM3u+F+I+G4,76953.353,124,154154.707,154160.992,154964.244
49,TIMe,81373.924,120,162987.848,162993.731,163771.271
50,TIMe+I,79161.294,121,158564.587,158570.570,159354.539
51,TIMe+G4,77092.769,121,154427.537,154433.520,155217.489
52,TIMe+I+G4,77029.769,122,154303.538,154309.621,155100.019
53,TIM+F,81307.736,123,162861.472,162867.656,163664.481
54,TIM+F+I,79116.946,124,158481.892,158488.178,159291.430
55,TIM+F+G4,77051.855,124,154351.711,154357.996,155161.248
56,TIM+F+I+G4,76990.337,125,154230.674,154237.062,155046.740
57,TIM2e,81322.236,120,162884.471,162890.354,163667.895
58,TIM2e+I,79120.747,121,158483.493,158489.476,159273.445
59,TIM2e+G4,77034.435,121,154310.869,154316.852,155100.821
60,TIM2e+I+G4,76973.541,122,154191.081,154197.164,154987.562
61,TIM2+F,81286.587,123,162819.174,162825.358,163622.183
62,TIM2+F+I,79100.737,124,158449.475,158455.760,159259.012
63,TIM2+F+G4,77030.871,124,154309.741,154316.027,155119.279
64,TIM2+F+I+G4,76970.082,125,154190.163,154196.552,155006.230
65,TIM3e,81271.343,120,162782.686,162788.569,163566.109
66,TIM3e+I,79130.744,121,158503.488,158509.471,159293.440
67,TIM3e+G4,77055.090,121,154352.181,154358.163,155142.133
68,TIM3e+I+G4,76996.456,122,154236.912,154242.994,155033.392
69,TIM3+F,81183.701,123,162613.403,162619.587,163416.412
70,TIM3+F+I,79072.943,124,158393.886,158400.171,159203.424
71,TIM3+F+G4,76995.951,124,154239.902,154246.187,155049.439
72,TIM3+F+I+G4,76939.598,125,154129.197,154135.585,154945.263
73,TVMe,81251.357,121,162744.714,162750.697,163534.666
74,TVMe+I,79149.476,122,158542.953,158549.035,159339.433
75,TVMe+G4,77010.193,122,154264.387,154270.469,155060.867
76,TVMe+I+G4,76957.873,123,154161.746,154167.930,154964.755
77,TVM+F,81186.797,124,162621.595,162627.880,163431.132
78,TVM+F+I,79104.064,125,158458.128,158464.517,159274.195
79,TVM+F+G4,76983.700,125,154217.399,154223.787,155033.465
80,TVM+F+I+G4,76931.346,126,154114.692,154121.184,154937.287
81,SYM,81217.173,122,162678.346,162684.429,163474.827
82,SYM+I,79086.731,123,158419.462,158425.646,159222.471
83,SYM+G4,76994.061,123,154234.123,154240.307,155037.132
84,SYM+I+G4,76937.296,124,154122.593,154128.878,154932.130
85,GTR+F,81158.804,125,162567.608,162573.997,163383.674
86,GTR+F+I,79053.862,126,158359.724,158366.215,159182.318
87,GTR+F+G4,76972.701,126,154197.402,154203.894,155019.997
