No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,73165.288,101,146532.576,146537.390,147177.487
2,JC+I,71990.126,102,144184.252,144189.162,144835.548
3,JC+G4,71048.565,102,142301.130,142306.041,142952.427
4,JC+I+G4,70946.170,103,142098.340,142103.348,142756.022
5,F81+F,73128.621,104,146465.242,146470.348,147129.309
6,F81+F+I,71937.133,105,144084.266,144089.472,144754.719
7,F81+F+G4,70982.437,105,142174.873,142180.079,142845.326
8,F81+F+I+G4,70879.314,106,141970.628,141975.934,142647.465
9,K2P,71127.882,102,142459.764,142464.674,143111.060
10,K2P+I,69897.288,103,140000.575,140005.583,140658.257
11,K2P+G4,68814.441,103,137834.882,137839.890,138492.564
12,K2P+I+G4,68719.924,104,137647.848,137652.955,138311.915
13,HKY+F,71056.334,105,142322.668,142327.874,142993.121
14,HKY+F+I,69802.591,106,139817.183,139822.489,140494.020
15,HKY+F+G4,68690.791,106,137593.581,137598.887,138270.419
16,HKY+F+I+G4,68595.788,107,137405.576,137410.983,138088.798
17,TNe,71127.874,103,142461.748,142466.756,143119.430
18,TNe+I,69895.401,104,139998.801,140003.908,140662.869
19,TNe+G4,68814.185,104,137836.369,137841.476,138500.437
20,TNe+I+G4,68719.935,105,137649.869,137655.075,138320.322
21,TN+F,71054.348,106,142320.696,142326.002,142997.533
22,TN+F+I,69792.233,107,139798.467,139803.874,140481.690
23,TN+F+G4,68689.165,107,137592.331,137597.738,138275.554
24,TN+F+I+G4,68592.493,108,137400.986,137406.496,138090.594
25,K3P,71127.847,103,142461.693,142466.701,143119.375
26,K3P+I,69897.225,104,140002.450,140007.556,140666.517
27,K3P+G4,68814.277,104,137836.554,137841.660,138500.621
28,K3P+I+G4,68719.764,105,137649.529,137654.734,138319.981
29,K3Pu+F,71055.641,106,142323.282,142328.588,143000.119
30,K3Pu+F+I,69801.541,107,139817.082,139822.490,140500.305
31,K3Pu+F+G4,68688.772,107,137591.544,137596.951,138274.767
32,K3Pu+F+I+G4,68593.779,108,137403.557,137409.067,138093.165
33,TPM2+F,71049.066,106,142310.132,142315.438,142986.969
34,TPM2+F+I,69798.524,107,139811.048,139816.456,140494.271
35,TPM2+F+G4,68676.568,107,137567.136,137572.543,138250.358
36,TPM2+F+I+G4,68583.027,108,137382.053,137387.563,138071.661
37,TPM2u+F,71049.059,106,142310.118,142315.424,142986.955
38,TPM2u+F+I,69798.524,107,139811.048,139816.456,140494.271
39,TPM2u+F+G4,68676.568,107,137567.136,137572.543,138250.358
40,TPM2u+F+I+G4,68583.027,108,137382.053,137387.563,138071.661
41,TPM3+F,71026.138,106,142264.276,142269.582,142941.113
42,TPM3+F+I,69788.640,107,139791.280,139796.688,140474.503
43,TPM3+F+G4,68673.483,107,137560.965,137566.373,138244.188
44,TPM3+F+I+G4,68580.629,108,137377.259,137382.769,138066.867
45,TPM3u+F,71026.140,106,142264.279,142269.585,142941.117
46,TPM3u+F+I,69788.640,107,139791.280,139796.688,140474.503
47,TPM3u+F+G4,68673.483,107,137560.966,137566.373,138244.188
48,TPM3u+F+I+G4,68580.629,108,137377.259,137382.769,138066.867
49,TIMe,71127.832,104,142463.664,142468.770,143127.731
50,TIMe+I,69895.338,105,140000.677,140005.883,140671.129
51,TIMe+G4,68814.019,105,137838.039,137843.244,138508.491
52,TIMe+I+G4,68719.758,106,137651.515,137656.822,138328.353
53,TIM+F,71053.656,107,142321.312,142326.720,143004.535
54,TIM+F+I,69791.167,108,139798.335,139803.845,140487.943
55,TIM+F+G4,68687.145,108,137590.290,137595.800,138279.898
56,TIM+F+I+G4,68590.482,109,137398.965,137404.578,138094.958
57,TIM2e,71127.799,104,142463.599,142468.705,143127.666
58,TIM2e+I,69894.715,105,139999.429,140004.635,140669.882
59,TIM2e+G4,68814.222,105,137838.444,137843.649,138508.896
60,TIM2e+I+G4,68719.909,106,137651.818,137657.124,138328.655
61,TIM2+F,71047.049,107,142308.099,142313.507,142991.322
62,TIM2+F+I,69788.076,108,139792.152,139797.662,140481.760
63,TIM2+F+G4,68675.084,108,137566.168,137571.677,138255.776
64,TIM2+F+I+G4,68579.894,109,137377.788,137383.401,138073.781
