No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,41718.731,113,83663.463,83673.237,84332.350
2,JC+I,40264.106,114,80756.212,80766.163,81431.019
3,JC+G4,39512.247,114,79252.494,79262.445,79927.301
4,JC+I+G4,39480.116,115,79190.232,79200.361,79870.958
5,F81+F,41784.241,116,83800.482,83810.791,84487.127
6,F81+F+I,40321.300,117,80876.601,80887.092,81569.166
7,F81+F+G4,39559.750,117,79353.500,79363.990,80046.064
8,F81+F+I+G4,39527.169,118,79290.337,79301.011,79988.821
9,K2P,40500.662,114,81229.324,81239.275,81904.131
10,K2P+I,38989.172,115,78208.345,78218.474,78889.071
11,K2P+G4,38141.593,115,76513.186,76523.315,77193.912
12,K2P+I+G4,38110.415,116,76452.830,76463.140,77139.476
13,HKY+F,40506.749,117,81247.498,81257.989,81940.062
14,HKY+F+I,38980.741,118,78197.481,78208.156,78895.965
15,HKY+F+G4,38090.297,118,76416.594,76427.268,77115.078
16,HKY+F+I+G4,38059.649,119,76357.297,76368.156,77061.701
17,TNe,40484.366,115,81198.732,81208.861,81879.458
18,TNe+I,38972.657,116,78177.315,78187.624,78863.960
19,TNe+G4,38135.117,116,76502.234,76512.543,77188.880
20,TNe+I+G4,38103.028,117,76440.056,76450.546,77132.620
21,TN+F,40471.415,118,81178.830,81189.504,81877.314
22,TN+F+I,38952.477,119,78142.954,78153.814,78847.358
23,TN+F+G4,38073.639,119,76385.279,76396.138,77089.682
24,TN+F+I+G4,38042.005,120,76324.010,76335.056,77034.332
25,K3P,40500.194,115,81230.389,81240.518,81911.115
26,K3P+I,38988.675,116,78209.349,78219.659,78895.995
27,K3P+G4,38141.486,116,76514.973,76525.282,77201.618
28,K3P+I+G4,38110.308,117,76454.616,76465.107,77147.180
29,K3Pu+F,40506.573,118,81249.145,81259.820,81947.629
30,K3Pu+F+I,38980.741,119,78199.482,78210.341,78903.885
31,K3Pu+F+G4,38089.620,119,76417.240,76428.099,77121.643
32,K3Pu+F+I+G4,38059.031,120,76358.061,76369.107,77068.384
33,TPM2+F,40503.287,118,81242.574,81253.248,81941.058
34,TPM2+F+I,38979.557,119,78197.113,78207.973,78901.517
35,TPM2+F+G4,38090.306,119,76418.613,76429.472,77123.016
36,TPM2+F+I+G4,38059.650,120,76359.299,76370.345,77069.622
37,TPM2u+F,40503.291,118,81242.583,81253.257,81941.067
38,TPM2u+F+I,38979.557,119,78197.113,78207.973,78901.517
39,TPM2u+F+G4,38090.307,119,76418.614,76429.473,77123.017
40,TPM2u+F+I+G4,38059.655,120,76359.311,76370.357,77069.633
41,TPM3+F,40502.790,118,81241.580,81252.254,81940.064
42,TPM3+F+I,38980.736,119,78199.472,78210.332,78903.876
43,TPM3+F+G4,38082.467,119,76402.933,76413.793,77107.337
44,TPM3+F+I+G4,38053.223,120,76346.446,76357.492,77056.769
45,TPM3u+F,40502.787,118,81241.574,81252.248,81940.058
46,TPM3u+F+I,38980.737,119,78199.474,78210.333,78903.877
47,TPM3u+F+G4,38082.467,119,76402.934,76413.793,77107.337
48,TPM3u+F+I+G4,38053.226,120,76346.451,76357.497,77056.774
49,TIMe,40483.907,116,81199.814,81210.123,81886.459
50,TIMe+I,38972.170,117,78178.340,78188.831,78870.905
51,TIMe+G4,38135.029,117,76504.058,76514.549,77196.623
52,TIMe+I+G4,38102.969,118,76441.938,76452.612,77140.422
53,TIM+F,40471.242,119,81180.484,81191.344,81884.888
54,TIM+F+I,38952.477,120,78144.955,78156.001,78855.278
55,TIM+F+G4,38072.930,120,76385.861,76396.907,77096.183
56,TIM+F+I+G4,38041.377,121,76324.755,76335.989,77040.997
57,TIM2e,40444.195,116,81120.389,81130.698,81807.034
58,TIM2e+I,38944.289,117,78122.578,78133.069,78815.143
59,TIM2e+G4,38104.202,117,76442.404,76452.895,77134.969
60,TIM2e+I+G4,38072.520,118,76381.039,76391.713,77079.523
61,TIM2+F,40468.118,119,81174.237,81185.096,81878.640
62,TIM2+F+I,38951.402,120,78142.804,78153.850,78853.127
63,TIM2+F+G4,38073.627,120,76387.254,76398.300,77097.577
64,TIM2+F+I+G4,38042.006,121,76326.012,76337.246,77042.254
65,TIM3e,40484.220,116,81200.439,81210.748,81887.085
66,TIM3e+I,38967.636,117,78169.273,78179.764,78861.838
67,TIM3e+G4,38135.113,117,76504.227,76514.718,77196.791
68,TIM3e+I+G4,38103.008,118,76442.017,76452.691,77140.501
69,TIM3+F,40467.481,119,81172.961,81183.821,81877.365
70,TIM3+F+I,38952.464,120,78144.927,78155.973,78855.250
71,TIM3+F+G4,38065.057,120,76370.115,76381.161,77080.438
72,TIM3+F+I+G4,38035.006,121,76312.012,76323.246,77028.254
73,TVMe,40460.128,117,81154.256,81164.747,81846.821
74,TVMe+I,38956.000,118,78148.000,78158.674,78846.484
75,TVMe+G4,38110.111,118,76456.222,76466.896,77154.706
76,TVMe+I+G4,38079.218,119,76396.436,76407.295,77100.839
77,TVM+F,40499.343,120,81238.686,81249.732,81949.008
78,TVM+F+I,38979.540,121,78201.080,78212.315,78917.322
79,TVM+F+G4,38082.483,121,76406.966,76418.201,77123.209
80,TVM+F+I+G4,38053.197,122,76350.393,76361.818,77072.555
81,SYM,40443.924,118,81123.848,81134.522,81822.332
82,SYM+I,38939.112,119,78116.225,78127.084,78820.628
83,SYM+G4,38104.208,119,76446.416,76457.275,77150.819
