No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,16317.480,117,32868.961,32884.082,33520.944
2,JC+I,16087.741,118,32411.482,32426.871,33069.038
3,JC+G4,15905.616,118,32047.232,32062.621,32704.788
4,JC+I+G4,15907.807,119,32053.615,32069.273,32716.743
5,F81+F,16316.115,120,32872.230,32888.160,33540.931
6,F81+F+I,16088.351,121,32418.702,32434.906,33092.975
7,F81+F+G4,15899.295,121,32040.589,32056.793,32714.862
8,F81+F+I+G4,15901.305,122,32046.609,32063.090,32726.455
9,K2P,15811.733,118,31859.466,31874.855,32517.022
10,K2P+I,15555.935,119,31349.869,31365.527,32012.997
11,K2P+G4,15365.296,119,30968.591,30984.249,31631.719
12,K2P+I+G4,15366.052,120,30972.105,30988.035,31640.805
13,HKY+F,15805.703,121,31853.406,31869.610,32527.679
14,HKY+F+I,15542.790,122,31329.580,31346.061,32009.426
15,HKY+F+G4,15339.424,122,30922.847,30939.328,31602.692
16,HKY+F+I+G4,15340.077,123,30926.155,30942.915,31611.573
17,TNe,15803.621,119,31845.242,31860.900,32508.370
18,TNe+I,15553.587,120,31347.173,31363.103,32015.874
19,TNe+G4,15363.019,120,30966.039,30981.968,31634.739
20,TNe+I+G4,15363.732,121,30969.464,30985.668,31643.737
21,TN+F,15780.892,122,31805.785,31822.266,32485.630
22,TN+F+I,15529.522,123,31305.045,31321.805,31990.463
23,TN+F+G4,15326.174,123,30898.348,30915.108,31583.766
24,TN+F+I+G4,15326.893,124,30901.785,30918.827,31592.775
25,K3P,15811.709,119,31861.417,31877.075,32524.545
26,K3P+I,15555.913,120,31351.825,31367.755,32020.526
27,K3P+G4,15365.291,120,30970.583,30986.513,31639.283
28,K3P+I+G4,15365.847,121,30973.693,30989.898,31647.966
29,K3Pu+F,15805.700,122,31855.400,31871.881,32535.246
30,K3Pu+F+I,15542.790,123,31331.580,31348.341,32016.998
31,K3Pu+F+G4,15339.372,123,30924.743,30941.504,31610.161
32,K3Pu+F+I+G4,15339.850,124,30927.700,30944.743,31618.691
33,TPM2+F,15797.312,122,31838.624,31855.105,32518.469
34,TPM2+F+I,15535.187,123,31316.375,31333.135,32001.793
35,TPM2+F+G4,15336.010,123,30918.020,30934.780,31603.438
36,TPM2+F+I+G4,15336.405,124,30920.811,30937.853,31611.801
37,TPM2u+F,15797.312,122,31838.624,31855.105,32518.469
38,TPM2u+F+I,15535.188,123,31316.375,31333.136,32001.793
39,TPM2u+F+G4,15336.010,123,30918.020,30934.780,31603.438
40,TPM2u+F+I+G4,15336.392,124,30920.784,30937.827,31611.775
41,TPM3+F,15805.680,122,31855.361,31871.842,32535.206
42,TPM3+F+I,15542.787,123,31331.574,31348.335,32016.992
43,TPM3+F+G4,15338.626,123,30923.252,30940.013,31608.670
44,TPM3+F+I+G4,15339.123,124,30926.247,30943.289,31617.237
45,TPM3u+F,15805.680,122,31855.361,31871.842,32535.206
46,TPM3u+F+I,15542.787,123,31331.574,31348.334,32016.992
47,TPM3u+F+G4,15338.626,123,30923.251,30940.012,31608.669
48,TPM3u+F+I+G4,15339.106,124,30926.213,30943.255,31617.203
49,TIMe,15803.599,120,31847.199,31863.128,32515.899
50,TIMe+I,15553.567,121,31349.134,31365.338,32023.407
51,TIMe+G4,15363.017,121,30968.034,30984.238,31642.306
52,TIMe+I+G4,15363.503,122,30971.006,30987.487,31650.851
53,TIM+F,15780.888,123,31807.775,31824.536,32493.193
54,TIM+F+I,15529.525,124,31307.051,31324.093,31998.041
55,TIM+F+G4,15326.124,124,30900.248,30917.290,31591.238
56,TIM+F+I+G4,15326.625,125,30903.250,30920.577,31599.813
57,TIM2e,15781.971,120,31803.943,31819.873,32472.643
58,TIM2e+I,15529.713,121,31301.426,31317.630,31975.699
59,TIM2e+G4,15343.974,121,30929.948,30946.152,31604.221
60,TIM2e+I+G4,15344.259,122,30932.518,30948.999,31612.363
61,TIM2+F,15772.822,123,31791.643,31808.404,32477.061
62,TIM2+F+I,15522.108,124,31292.216,31309.258,31983.206
63,TIM2+F+G4,15322.672,124,30893.344,30910.386,31584.334
64,TIM2+F+I+G4,15323.061,125,30896.122,30913.449,31592.685
65,TIM3e,15803.603,120,31847.205,31863.135,32515.906
66,TIM3e+I,15553.459,121,31348.918,31365.122,32023.191
67,TIM3e+G4,15362.773,121,30967.547,30983.751,31641.819
68,TIM3e+I+G4,15363.186,122,30970.372,30986.853,31650.218
69,TIM3+F,15780.876,123,31807.752,31824.513,32493.170
70,TIM3+F+I,15529.512,124,31307.025,31324.067,31998.015
71,TIM3+F+G4,15325.432,124,30898.863,30915.906,31589.854
72,TIM3+F+I+G4,15325.886,125,30901.771,30919.098,31598.334
73,TVMe,15790.049,121,31822.098,31838.302,32496.370
74,TVMe+I,15531.834,122,31307.667,31324.149,31987.513
75,TVMe+G4,15345.757,122,30935.513,30951.994,31615.359
76,TVMe+I+G4,15345.948,123,30937.895,30954.656,31623.313
77,TVM+F,15797.280,124,31842.560,31859.602,32533.550
78,TVM+F+I,15535.161,125,31320.322,31337.649,32016.885
79,TVM+F+G4,15335.230,125,30920.460,30937.786,31617.022
80,TVM+F+I+G4,15335.465,126,30922.931,30940.544,31625.066
81,SYM,15781.949,122,31807.897,31824.378,32487.742
82,SYM+I,15529.560,123,31305.120,31321.880,31990.538
83,SYM+G4,15343.755,123,30933.509,30950.270,31618.927
84,SYM+I+G4,15343.965,124,30935.931,30952.973,31626.921
85,GTR+F,15772.796,125,31795.592,31812.919,32492.155
86,GTR+F+I,15522.073,126,31296.146,31313.760,31998.281
87,GTR+F+G4,15321.942,126,30895.884,30913.497,31598.019
88,GTR+F+I+G4,15322.267,127,30898.534,30916.438,31606.242
