No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,59161.457,101,118524.914,118532.698,119122.733
2,JC+I,57636.303,102,115476.606,115484.547,116080.343
3,JC+G4,56618.753,102,113441.506,113449.448,114045.244
4,JC+I+G4,56499.618,103,113205.236,113213.336,113814.893
5,F81+F,59146.492,104,118500.984,118509.245,119116.560
6,F81+F+I,57601.567,105,115413.135,115421.557,116034.629
7,F81+F+G4,56572.651,105,113355.302,113363.724,113976.796
8,F81+F+I+G4,56452.584,106,113117.167,113125.753,113744.580
9,K2P,57522.013,102,115248.025,115255.966,115851.763
10,K2P+I,55942.130,103,112090.260,112098.360,112699.917
11,K2P+G4,54764.521,103,109735.043,109743.142,110344.699
12,K2P+I+G4,54660.149,104,109528.297,109536.558,110143.873
13,HKY+F,57526.067,105,115262.134,115270.556,115883.628
14,HKY+F+I,55918.687,106,112049.373,112057.959,112676.786
15,HKY+F+G4,54724.855,106,109661.709,109670.295,110289.122
16,HKY+F+I+G4,54619.602,107,109453.204,109461.955,110086.536
17,TNe,57521.102,103,115248.204,115256.304,115857.860
18,TNe+I,55942.089,104,112092.177,112100.437,112707.752
19,TNe+G4,54764.502,104,109737.003,109745.264,110352.579
20,TNe+I+G4,54660.145,105,109530.290,109538.713,110151.785
21,TN+F,57515.966,106,115243.933,115252.519,115871.346
22,TN+F+I,55902.064,107,112018.128,112026.880,112651.461
23,TN+F+G4,54706.046,107,109626.092,109634.843,110259.424
24,TN+F+I+G4,54599.113,108,109414.226,109423.144,110053.477
25,K3P,57521.645,103,115249.289,115257.389,115858.945
26,K3P+I,55941.654,104,112091.307,112099.567,112706.882
27,K3P+G4,54764.391,104,109736.782,109745.042,110352.357
28,K3P+I+G4,54659.991,105,109529.982,109538.404,110151.476
29,K3Pu+F,57525.676,106,115263.353,115271.939,115890.766
30,K3Pu+F+I,55918.260,107,112050.521,112059.272,112683.853
31,K3Pu+F+G4,54724.719,107,109663.437,109672.188,110296.769
32,K3Pu+F+I+G4,54619.447,108,109454.893,109463.811,110094.144
33,TPM2+F,57514.968,106,115241.936,115250.522,115869.349
34,TPM2+F+I,55910.376,107,112034.752,112043.503,112668.084
35,TPM2+F+G4,54704.878,107,109623.756,109632.507,110257.088
36,TPM2+F+I+G4,54601.256,108,109418.512,109427.430,110057.763
37,TPM2u+F,57514.959,106,115241.918,115250.504,115869.331
38,TPM2u+F+I,55910.376,107,112034.752,112043.503,112668.084
39,TPM2u+F+G4,54704.879,107,109623.758,109632.509,110257.090
40,TPM2u+F+I+G4,54601.256,108,109418.511,109427.430,110057.763
41,TPM3+F,57496.783,106,115205.566,115214.152,115832.979
42,TPM3+F+I,55912.194,107,112038.388,112047.139,112671.720
43,TPM3+F+G4,54719.966,107,109653.933,109662.684,110287.265
44,TPM3+F+I+G4,54615.834,108,109447.668,109456.587,110086.920
45,TPM3u+F,57496.782,106,115205.565,115214.151,115832.978
46,TPM3u+F+I,55912.194,107,112038.388,112047.139,112671.720
47,TPM3u+F+G4,54719.966,107,109653.933,109662.684,110287.265
48,TPM3u+F+I+G4,54615.834,108,109447.669,109456.587,110086.920
49,TIMe,57520.734,104,115249.468,115257.728,115865.043
50,TIMe+I,55941.614,105,112093.228,112101.650,112714.722
51,TIMe+G4,54764.385,105,109738.769,109747.191,110360.263
52,TIMe+I+G4,54659.991,106,109531.982,109540.568,110159.395
53,TIM+F,57515.573,107,115245.145,115253.896,115878.477
54,TIM+F+I,55901.631,108,112019.263,112028.181,112658.514
55,TIM+F+G4,54705.899,108,109627.798,109636.716,110267.049
56,TIM+F+I+G4,54598.944,109,109415.889,109424.976,110061.059
