No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,34147.286,101,68496.572,68508.050,69056.922
2,JC+I,33292.331,102,66788.663,66800.375,67354.561
3,JC+G4,32666.764,102,65537.527,65549.239,66103.426
4,JC+I+G4,32633.979,103,65473.959,65485.907,66045.406
5,F81+F,33872.151,104,67952.302,67964.490,68529.297
6,F81+F+I,32990.197,105,66190.394,66202.823,66772.937
7,F81+F+G4,32423.907,105,65057.815,65070.243,65640.358
8,F81+F+I+G4,32384.052,106,64980.104,64992.776,65568.195
9,K2P,33164.211,102,66532.423,66544.135,67098.322
10,K2P+I,32278.033,103,64762.066,64774.015,65333.513
11,K2P+G4,31574.037,103,63354.074,63366.022,63925.521
12,K2P+I+G4,31543.888,104,63295.776,63307.964,63872.771
13,HKY+F,33243.707,105,66697.414,66709.843,67279.957
14,HKY+F+I,32354.759,106,64921.517,64934.190,65509.609
15,HKY+F+G4,31653.443,106,63518.885,63531.558,64106.976
16,HKY+F+I+G4,31623.185,107,63460.371,63473.289,64054.010
17,TNe,33158.561,103,66523.121,66535.070,67094.568
18,TNe+I,32263.941,104,64735.881,64748.069,65312.876
19,TNe+G4,31573.768,104,63355.537,63367.724,63932.532
20,TNe+I+G4,31543.875,105,63297.751,63310.179,63880.294
21,TN+F,33006.802,106,66225.604,66238.277,66813.695
22,TN+F+I,32084.968,107,64383.937,64396.856,64977.576
23,TN+F+G4,31469.157,107,63152.314,63165.233,63745.953
24,TN+F+I+G4,31429.707,108,63075.415,63088.582,63674.602
25,K3P,33155.068,103,66516.136,66528.085,67087.583
26,K3P+I,32268.665,104,64745.331,64757.518,65322.326
27,K3P+G4,31561.863,104,63331.726,63343.913,63908.721
28,K3P+I+G4,31531.826,105,63273.652,63286.081,63856.195
29,K3Pu+F,33235.764,106,66683.528,66696.201,67271.619
30,K3Pu+F+I,32348.120,107,64910.240,64923.159,65503.879
31,K3Pu+F+G4,31643.582,107,63501.164,63514.083,64094.803
32,K3Pu+F+I+G4,31613.608,108,63443.216,63456.384,64042.403
33,TPM2+F,33240.104,106,66692.208,66704.880,67280.299
34,TPM2+F+I,32352.172,107,64918.344,64931.263,65511.984
35,TPM2+F+G4,31652.817,107,63519.635,63532.554,64113.274
