No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,47269.829,117,94773.659,94789.162,95422.901
2,JC+I,46295.044,118,92826.089,92841.866,93480.881
3,JC+G4,45383.756,118,91003.512,91019.290,91658.304
4,JC+I+G4,45329.066,119,90896.131,90912.185,91556.472
5,F81+F,47270.151,120,94780.301,94796.634,95446.191
6,F81+F+I,46294.504,121,92831.008,92847.623,93502.447
7,F81+F+G4,45381.040,121,91004.080,91020.695,91675.519
8,F81+F+I+G4,45326.389,122,90896.777,90913.676,91573.765
9,K2P,46158.138,118,92552.277,92568.054,93207.069
10,K2P+I,45158.210,119,90554.419,90570.473,91214.760
11,K2P+G4,44167.791,119,88573.581,88589.635,89233.922
12,K2P+I+G4,44116.472,120,88472.943,88489.276,89138.833
13,HKY+F,46158.342,121,92558.684,92575.299,93230.123
14,HKY+F+I,45155.868,122,90555.735,90572.634,91232.724
15,HKY+F+G4,44163.679,122,88571.359,88588.257,89248.347
16,HKY+F+I+G4,44112.203,123,88470.406,88487.591,89152.943
17,TNe,46154.087,119,92546.175,92562.229,93206.516
18,TNe+I,45150.248,120,90540.495,90556.828,91206.385
19,TNe+G4,44164.117,120,88568.233,88584.566,89234.123
20,TNe+I+G4,44112.061,121,88466.123,88482.737,89137.562
21,TN+F,46156.099,122,92556.198,92573.097,93233.186
22,TN+F+I,45150.387,123,90546.773,90563.958,91229.310
23,TN+F+G4,44161.746,123,88569.491,88586.677,89252.028
24,TN+F+I+G4,44109.707,124,88467.413,88484.888,89155.500
25,K3P,46155.029,119,92548.058,92564.112,93208.399
26,K3P+I,45154.861,120,90549.722,90566.055,91215.612
27,K3P+G4,44163.543,120,88567.085,88583.418,89232.975
28,K3P+I+G4,44112.166,121,88466.333,88482.947,89137.772
29,K3Pu+F,46155.215,122,92554.430,92571.329,93231.418
30,K3Pu+F+I,45152.501,123,90551.002,90568.187,91233.539
31,K3Pu+F+G4,44159.382,123,88564.764,88581.949,89247.301
32,K3Pu+F+I+G4,44107.849,124,88463.698,88481.172,89151.784
33,TPM2+F,46148.294,122,92540.589,92557.487,93217.577
34,TPM2+F+I,45147.855,123,90541.711,90558.896,91224.248
35,TPM2+F+G4,44142.938,123,88531.877,88549.062,89214.414
36,TPM2+F+I+G4,44092.656,124,88433.312,88450.787,89121.399
37,TPM2u+F,46148.297,122,92540.594,92557.493,93217.582
38,TPM2u+F+I,45147.855,123,90541.711,90558.896,91224.248
39,TPM2u+F+G4,44142.938,123,88531.876,88549.062,89214.414
40,TPM2u+F+I+G4,44092.656,124,88433.313,88450.787,89121.399
41,TPM3+F,46139.130,122,92522.260,92539.159,93199.248
42,TPM3+F+I,45151.537,123,90549.074,90566.259,91231.611
43,TPM3+F+G4,44162.108,123,88570.216,88587.401,89252.753
44,TPM3+F+I+G4,44111.093,124,88470.186,88487.661,89158.272
45,TPM3u+F,46139.132,122,92522.263,92539.162,93199.251
46,TPM3u+F+I,45151.537,123,90549.074,90566.260,91231.611
47,TPM3u+F+G4,44162.108,123,88570.216,88587.401,89252.753
48,TPM3u+F+I+G4,44111.093,124,88470.187,88487.662,89158.273
49,TIMe,46150.985,120,92541.970,92558.303,93207.860
50,TIMe+I,45146.907,121,90535.814,90552.429,91207.253
51,TIMe+G4,44159.882,121,88561.764,88578.378,89233.203
52,TIMe+I+G4,44107.770,122,88459.541,88476.439,89136.529
53,TIM+F,46152.977,123,92551.954,92569.140,93234.491
54,TIM+F+I,45147.026,124,90542.051,90559.526,91230.138
55,TIM+F+G4,44157.458,124,88562.916,88580.390,89251.002
56,TIM+F+I+G4,44105.363,125,88460.726,88478.493,89154.362
57,TIM2e,46144.212,120,92528.425,92544.758,93194.315
58,TIM2e+I,45142.364,121,90526.727,90543.342,91198.166
59,TIM2e+G4,44143.742,121,88529.485,88546.099,89200.924
60,TIM2e+I+G4,44092.856,122,88429.712,88446.610,89106.700
61,TIM2+F,46146.080,123,92538.160,92555.346,93220.697
62,TIM2+F+I,45142.396,124,90532.792,90550.266,91220.878
63,TIM2+F+G4,44141.020,124,88530.041,88547.515,89218.127
64,TIM2+F+I+G4,44090.172,125,88430.343,88448.110,89123.979
65,TIM3e,46133.008,120,92506.016,92522.349,93171.906
66,TIM3e+I,45145.210,121,90532.420,90549.034,91203.859
67,TIM3e+G4,44161.857,121,88565.713,88582.328,89237.152
68,TIM3e+I+G4,44110.373,122,88464.746,88481.645,89141.734
69,TIM3+F,46136.810,123,92519.621,92536.806,93202.158
70,TIM3+F+I,45146.079,124,90540.158,90557.633,91228.245
71,TIM3+F+G4,44160.095,124,88568.191,88585.665,89256.277
72,TIM3+F+I+G4,44108.533,125,88467.065,88484.832,89160.701
73,TVMe,46125.434,121,92492.867,92509.482,93164.306
74,TVMe+I,45143.035,122,90530.070,90546.969,91207.058
75,TVMe+G4,44142.927,122,88529.854,88546.753,89206.843
76,TVMe+I+G4,44093.241,123,88432.482,88449.668,89115.019
77,TVM+F,46127.255,124,92502.509,92519.984,93190.595
78,TVM+F+I,45141.320,125,90532.639,90550.406,91226.274
79,TVM+F+G4,44138.975,125,88527.951,88545.717,89221.586
80,TVM+F+I+G4,44089.079,126,88430.158,88448.218,89129.342
81,SYM,46121.325,122,92486.649,92503.548,93163.637
82,SYM+I,45135.145,123,90516.290,90533.475,91198.827
83,SYM+G4,44139.153,123,88524.307,88541.492,89206.844
84,SYM+I+G4,44088.751,124,88425.503,88442.977,89113.589
85,GTR+F,46124.961,125,92499.922,92517.689,93193.558
86,GTR+F+I,45135.891,126,90523.781,90541.842,91222.965
87,GTR+F+G4,44136.987,126,88525.974,88544.035,89225.158
88,GTR+F+I+G4,44086.528,127,88427.055,88445.413,89131.789
