No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,34298.412,97,68790.823,68803.356,69313.371
2,JC+I,33226.920,98,66649.840,66662.640,67177.775
3,JC+G4,32381.903,98,64959.806,64972.605,65487.740
4,JC+I+G4,32351.964,99,64901.928,64914.998,65435.250
5,F81+F,34328.417,100,68856.835,68870.177,69395.544
6,F81+F+I,33258.121,101,66718.241,66731.859,67262.337
7,F81+F+G4,32428.792,101,65059.584,65073.202,65603.680
8,F81+F+I+G4,32398.210,102,65000.420,65014.317,65549.903
9,K2P,33499.572,98,67195.143,67207.943,67723.078
10,K2P+I,32395.680,99,64989.359,65002.429,65522.681
11,K2P+G4,31488.787,99,63175.575,63188.644,63708.897
12,K2P+I+G4,31456.728,100,63113.456,63126.798,63652.165
13,HKY+F,33559.130,101,67320.261,67333.879,67864.357
14,HKY+F+I,32474.459,102,65152.917,65166.814,65702.400
15,HKY+F+G4,31559.695,102,63323.391,63337.287,63872.874
16,HKY+F+I+G4,31529.427,103,63264.854,63279.032,63819.724
17,TNe,33486.905,99,67171.811,67184.880,67705.133
18,TNe+I,32367.496,100,64934.992,64948.334,65473.701
19,TNe+G4,31484.186,100,63168.372,63181.714,63707.081
20,TNe+I+G4,31450.801,101,63103.603,63117.221,63647.699
21,TN+F,33495.210,102,67194.419,67208.316,67743.902
22,TN+F+I,32387.980,103,64981.959,64996.138,65536.830
23,TN+F+G4,31517.174,103,63240.348,63254.526,63795.218
24,TN+F+I+G4,31483.904,104,63175.809,63190.272,63736.066
25,K3P,33498.411,99,67194.823,67207.892,67728.145
26,K3P+I,32394.720,100,64989.440,65002.782,65528.149
27,K3P+G4,31488.270,100,63176.540,63189.882,63715.249
28,K3P+I+G4,31456.213,101,63114.426,63128.044,63658.522
29,K3Pu+F,33557.723,102,67319.447,67333.344,67868.930
30,K3Pu+F+I,32473.346,103,65152.693,65166.872,65707.563
31,K3Pu+F+G4,31559.029,103,63324.057,63338.236,63878.928
32,K3Pu+F+I+G4,31528.766,104,63265.532,63279.996,63825.789
33,TPM2+F,33553.179,102,67310.359,67324.255,67859.842
34,TPM2+F+I,32470.413,103,65146.826,65161.005,65701.697
35,TPM2+F+G4,31555.534,103,63317.068,63331.247,63871.938
36,TPM2+F+I+G4,31525.483,104,63258.965,63273.429,63819.222
37,TPM2u+F,33553.181,102,67310.362,67324.259,67859.845
38,TPM2u+F+I,32470.413,103,65146.826,65161.005,65701.697
39,TPM2u+F+G4,31555.534,103,63317.068,63331.247,63871.938
40,TPM2u+F+I+G4,31525.486,104,63258.973,63273.436,63819.230
41,TPM3+F,33508.657,102,67221.314,67235.211,67770.797
42,TPM3+F+I,32453.572,103,65113.144,65127.323,65668.015
43,TPM3+F+G4,31532.489,103,63270.979,63285.157,63825.849
44,TPM3+F+I+G4,31503.827,104,63215.654,63230.118,63775.912
45,TPM3u+F,33508.659,102,67221.318,67235.215,67770.801
46,TPM3u+F+I,32453.572,103,65113.144,65127.323,65668.014
47,TPM3u+F+G4,31532.489,103,63270.979,63285.157,63825.849
48,TPM3u+F+I+G4,31503.831,104,63215.662,63230.125,63775.919
49,TIMe,33485.751,100,67171.503,67184.845,67710.212
50,TIMe+I,32366.551,101,64935.103,64948.721,65479.199
51,TIMe+G4,31483.686,101,63169.373,63182.991,63713.469
52,TIMe+I+G4,31450.318,102,63104.635,63118.532,63654.119
53,TIM+F,33493.826,103,67193.651,67207.830,67748.521
54,TIM+F+I,32386.912,104,64981.824,64996.287,65542.081
55,TIM+F+G4,31516.547,104,63241.094,63255.557,63801.351
56,TIM+F+I+G4,31483.276,105,63176.553,63191.304,63742.197
57,TIM2e,33478.015,100,67156.029,67169.372,67694.738
58,TIM2e+I,32361.443,101,64924.886,64938.504,65468.982
59,TIM2e+G4,31476.803,101,63155.606,63169.224,63699.703
60,TIM2e+I+G4,31443.755,102,63091.511,63105.407,63640.994
61,TIM2+F,33489.396,103,67184.793,67198.971,67739.663
62,TIM2+F+I,32384.006,104,64976.012,64990.476,65536.270
63,TIM2+F+G4,31512.845,104,63233.690,63248.154,63793.948
64,TIM2+F+I+G4,31479.782,105,63169.564,63184.316,63735.209
65,TIM3e,33460.630,100,67121.260,67134.602,67659.969
66,TIM3e+I,32359.387,101,64920.774,64934.392,65464.870
67,TIM3e+G4,31473.397,101,63148.795,63162.413,63692.891
68,TIM3e+I+G4,31441.020,102,63086.040,63099.937,63635.523
69,TIM3+F,33443.823,103,67093.646,67107.824,67648.516
70,TIM3+F+I,32367.276,104,64942.553,64957.017,65502.810
71,TIM3+F+G4,31489.012,104,63186.024,63200.488,63746.281
72,TIM3+F+I+G4,31457.337,105,63124.675,63139.426,63690.319
73,TVMe,33464.287,101,67130.574,67144.192,67674.670
74,TVMe+I,32381.192,102,64966.383,64980.280,65515.867
75,TVMe+G4,31470.542,102,63145.085,63158.981,63694.568
76,TVMe+I+G4,31439.830,103,63085.660,63099.839,63640.531
77,TVM+F,33502.209,104,67212.419,67226.882,67772.676
78,TVM+F+I,32449.103,105,65108.206,65122.957,65673.850
79,TVM+F+G4,31528.242,105,63266.484,63281.235,63832.128
80,TVM+F+I+G4,31499.761,106,63211.521,63226.563,63782.553
81,SYM,33451.293,102,67106.586,67120.483,67656.069
82,SYM+I,32352.927,103,64911.853,64926.032,65466.724
83,SYM+G4,31465.911,103,63137.821,63152.000,63692.691
84,SYM+I+G4,31433.863,104,63075.725,63090.189,63635.983
85,GTR+F,33437.520,105,67085.040,67099.791,67650.684
86,GTR+F+I,32362.906,106,64937.812,64952.854,65508.843
87,GTR+F+G4,31484.597,106,63181.194,63196.236,63752.225
88,GTR+F+I+G4,31453.099,107,63120.198,63135.535,63696.617
