No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,115728.702,113,231683.403,231688.419,232425.359
2,JC+I,111555.314,114,223338.627,223343.733,224087.149
3,JC+G4,109289.638,114,218807.275,218812.381,219555.797
4,JC+I+G4,109114.851,115,218459.702,218464.899,219214.790
5,F81+F,115865.914,116,231963.827,231969.115,232725.481
6,F81+F+I,111730.068,117,223694.136,223699.516,224462.356
7,F81+F+G4,109463.308,117,219160.616,219165.996,219928.836
8,F81+F+I+G4,109286.400,118,218808.799,218814.273,219583.585
9,K2P,112198.237,114,224624.475,224629.581,225372.997
10,K2P+I,107908.981,115,216047.961,216053.158,216803.049
11,K2P+G4,105389.761,115,211009.522,211014.719,211764.610
12,K2P+I+G4,105220.384,116,210672.769,210678.057,211434.423
13,HKY+F,112267.889,117,224769.779,224775.159,225537.999
14,HKY+F+I,108082.792,118,216401.584,216407.057,217176.370
15,HKY+F+G4,105464.522,118,211165.045,211170.518,211939.831
16,HKY+F+I+G4,105303.587,119,210845.175,210850.742,211626.527
17,TNe,112178.964,115,224587.928,224593.124,225343.016
18,TNe+I,107863.998,116,215959.996,215965.284,216721.650
19,TNe+G4,105386.333,116,211004.666,211009.954,211766.320
20,TNe+I+G4,105213.769,117,210661.538,210666.918,211429.758
21,TN+F,112172.660,118,224581.319,224586.793,225356.105
22,TN+F+I,107958.400,119,216154.801,216160.368,216936.153
23,TN+F+G4,105415.495,119,211068.990,211074.558,211850.342
24,TN+F+I+G4,105246.947,120,210733.895,210739.557,211521.813
25,K3P,112196.191,115,224622.382,224627.579,225377.470
26,K3P+I,107906.801,116,216045.602,216050.890,216807.256
27,K3P+G4,105385.381,116,211002.762,211008.050,211764.416
28,K3P+I+G4,105216.072,117,210666.144,210671.525,211434.365
29,K3Pu+F,112259.071,118,224754.143,224759.616,225528.929
30,K3Pu+F+I,108077.060,119,216392.119,216397.687,217173.471
31,K3Pu+F+G4,105451.428,119,211140.855,211146.422,211922.207
32,K3Pu+F+I+G4,105290.911,120,210821.821,210827.483,211609.739
33,TPM2+F,112261.216,118,224758.433,224763.906,225533.219
34,TPM2+F+I,108075.140,119,216388.279,216393.847,217169.631
35,TPM2+F+G4,105459.015,119,211156.030,211161.597,211937.382
36,TPM2+F+I+G4,105298.773,120,210837.546,210843.208,211625.464
37,TPM2u+F,112261.217,118,224758.434,224763.908,225533.220
38,TPM2u+F+I,108075.140,119,216388.279,216393.847,217169.631
39,TPM2u+F+G4,105459.015,119,211156.030,211161.597,211937.382
40,TPM2u+F+I+G4,105298.774,120,210837.548,210843.209,211625.466
41,TPM3+F,112159.716,118,224555.432,224560.906,225330.218
42,TPM3+F+I,108042.281,119,216322.562,216328.129,217103.914
43,TPM3+F+G4,105353.878,119,210945.755,210951.323,211727.107
44,TPM3+F+I+G4,105202.274,120,210644.548,210650.210,211432.466
45,TPM3u+F,112159.725,118,224555.450,224560.923,225330.236
46,TPM3u+F+I,108042.281,119,216322.562,216328.130,217103.914
47,TPM3u+F+G4,105353.878,119,210945.755,210951.323,211727.107
48,TPM3u+F+I+G4,105202.271,120,210644.542,210650.204,211432.460
49,TIMe,112176.928,116,224585.855,224591.143,225347.509
50,TIMe+I,107861.809,117,215957.618,215962.998,216725.838
51,TIMe+G4,105381.973,117,210997.946,211003.327,211766.166
52,TIMe+I+G4,105209.458,118,210654.917,210660.390,211429.703
53,TIM+F,112163.904,119,224565.807,224571.375,225347.159
54,TIM+F+I,107952.750,120,216145.499,216151.161,216933.417
55,TIM+F+G4,105402.599,120,211045.199,211050.861,211833.117
56,TIM+F+I+G4,105234.486,121,210710.972,210716.730,211505.456
57,TIM2e,112121.807,116,224475.615,224480.903,225237.269
58,TIM2e+I,107809.014,117,215852.028,215857.409,216620.248
59,TIM2e+G4,105312.181,117,210858.363,210863.743,211626.583
60,TIM2e+I+G4,105143.529,118,210523.059,210528.532,211297.845
61,TIM2+F,112166.193,119,224570.387,224575.954,225351.739
62,TIM2+F+I,107951.044,120,216142.089,216147.751,216930.007
63,TIM2+F+G4,105409.441,120,211058.882,211064.544,211846.800
64,TIM2+F+I+G4,105241.653,121,210725.306,210731.063,211519.790
65,TIM3e,112158.077,116,224548.154,224553.442,225309.808
66,TIM3e+I,107863.205,117,215960.410,215965.791,216728.630
67,TIM3e+G4,105367.539,117,210969.079,210974.459,211737.299
68,TIM3e+I+G4,105199.122,118,210634.245,210639.718,211409.031
69,TIM3+F,112063.170,119,224364.339,224369.907,225145.691
70,TIM3+F+I,107918.243,120,216076.487,216082.149,216864.405
71,TIM3+F+G4,105298.732,120,210837.463,210843.125,211625.381
72,TIM3+F+I+G4,105140.629,121,210523.258,210529.016,211317.742
73,TVMe,112120.090,117,224474.181,224479.561,225242.401
74,TVMe+I,107851.513,118,215939.027,215944.500,216713.813
75,TVMe+G4,105295.308,118,210826.616,210832.089,211601.402
76,TVMe+I+G4,105133.477,119,210504.954,210510.521,211286.306
77,TVM+F,112151.478,120,224542.957,224548.619,225330.875
78,TVM+F+I,108032.921,121,216307.843,216313.600,217102.327
79,TVM+F+G4,105345.624,121,210933.249,210939.006,211727.733
80,TVM+F+I+G4,105194.574,122,210633.149,210639.002,211434.198
81,SYM,112100.487,118,224436.974,224442.448,225211.760
82,SYM+I,107806.269,119,215850.538,215856.105,216631.890
83,SYM+G4,105292.042,119,210822.084,210827.651,211603.436
84,SYM+I+G4,105127.221,120,210494.441,210500.103,211282.359
85,GTR+F,112055.110,121,224352.220,224357.978,225146.704
86,GTR+F+I,107909.166,122,216062.332,216068.185,216863.381
87,GTR+F+G4,105290.041,122,210824.081,210829.935,211625.131
88,GTR+F+I+G4,105132.578,123,210511.157,210517.107,211318.773
