No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,52496.148,119,105230.297,105243.185,105915.284
2,JC+I,49956.658,120,100153.316,100166.426,100844.059
3,JC+G4,47952.304,120,96144.608,96157.719,96835.352
4,JC+I+G4,47900.245,121,96042.490,96055.825,96738.990
5,F81+F,52529.674,122,105303.349,105316.910,106005.605
6,F81+F+I,49974.469,123,100194.938,100208.729,100902.950
7,F81+F+G4,47968.036,123,96182.072,96195.863,96890.084
8,F81+F+I+G4,47915.996,124,96079.992,96094.013,96793.760
9,K2P,51038.767,120,102317.535,102330.645,103008.278
10,K2P+I,48446.788,121,97135.575,97148.911,97832.075
11,K2P+G4,46308.227,121,92858.455,92871.790,93554.954
12,K2P+I+G4,46250.278,122,92744.556,92758.118,93446.812
13,HKY+F,51065.910,123,102377.820,102391.610,103085.832
14,HKY+F+I,48441.868,124,97131.736,97145.757,97845.505
15,HKY+F+G4,46286.399,124,92820.798,92834.819,93534.567
16,HKY+F+I+G4,46228.156,125,92706.312,92720.565,93425.836
17,TNe,50946.948,121,102135.896,102149.231,102832.396
18,TNe+I,48373.966,122,96991.931,97005.493,97694.187
19,TNe+G4,46281.942,122,92807.884,92821.445,93510.140
20,TNe+I+G4,46223.475,123,92692.950,92706.741,93400.962
21,TN+F,50955.582,124,102159.164,102173.185,102872.932
22,TN+F+I,48347.626,125,96945.252,96959.506,97664.777
23,TN+F+G4,46247.465,125,92744.930,92759.183,93464.454
24,TN+F+I+G4,46188.078,126,92628.157,92642.645,93353.437
25,K3P,51034.956,121,102311.912,102325.247,103008.411
26,K3P+I,48443.067,122,97130.135,97143.696,97832.390
27,K3P+G4,46303.406,122,92850.813,92864.374,93553.068
28,K3P+I+G4,46245.310,123,92736.620,92750.410,93444.632
29,K3Pu+F,51061.827,124,102371.655,102385.676,103085.423
30,K3Pu+F+I,48437.422,125,97124.844,97139.097,97844.368
31,K3Pu+F+G4,46280.375,125,92810.750,92825.003,93530.274
32,K3Pu+F+I+G4,46221.928,126,92695.857,92710.345,93421.138
33,TPM2+F,51054.458,124,102356.916,102370.937,103070.684
34,TPM2+F+I,48425.189,125,97100.379,97114.632,97819.903
35,TPM2+F+G4,46251.615,125,92753.231,92767.484,93472.755
36,TPM2+F+I+G4,46194.887,126,92641.773,92656.261,93367.054
37,TPM2u+F,51054.457,124,102356.915,102370.935,103070.683
38,TPM2u+F+I,48425.181,125,97100.363,97114.616,97819.887
39,TPM2u+F+G4,46251.616,125,92753.233,92767.486,93472.757
40,TPM2u+F+I+G4,46194.887,126,92641.774,92656.262,93367.055
41,TPM3+F,51021.920,124,102291.841,102305.862,103005.609
42,TPM3+F+I,48435.681,125,97121.363,97135.616,97840.887
43,TPM3+F+G4,46282.971,125,92815.941,92830.195,93535.466
44,TPM3+F+I+G4,46225.075,126,92702.149,92716.637,93427.430
45,TPM3u+F,51021.920,124,102291.841,102305.862,103005.609
46,TPM3u+F+I,48435.684,125,97121.367,97135.620,97840.892
47,TPM3u+F+G4,46282.970,125,92815.940,92830.193,93535.464
48,TPM3u+F+I+G4,46225.075,126,92702.149,92716.637,93427.430
49,TIMe,50943.159,122,102130.318,102143.880,102832.574
50,TIMe+I,48370.269,123,96986.538,97000.328,97694.550
51,TIMe+G4,46277.033,123,92800.066,92813.856,93508.078
52,TIMe+I+G4,46218.521,124,92685.041,92699.062,93398.809
53,TIM+F,50951.514,125,102153.029,102167.282,102872.553
54,TIM+F+I,48343.196,126,96938.392,96952.880,97663.673
55,TIM+F+G4,46241.257,126,92734.513,92749.001,93459.794
56,TIM+F+I+G4,46181.813,127,92617.626,92632.351,93348.663
57,TIM2e,50938.279,122,102120.558,102134.120,102822.814
58,TIM2e+I,48360.904,123,96967.807,96981.597,97675.819
59,TIM2e+G4,46251.124,123,92748.249,92762.039,93456.261
60,TIM2e+I+G4,46194.579,124,92637.158,92651.179,93350.926
61,TIM2+F,50944.525,125,102139.050,102153.303,102858.574
62,TIM2+F+I,48331.629,126,96915.257,96929.745,97640.538
63,TIM2+F+G4,46210.930,126,92673.859,92688.347,93399.140
64,TIM2+F+I+G4,46153.717,127,92561.435,92576.159,93292.472
65,TIM3e,50880.623,122,102005.246,102018.808,102707.502
66,TIM3e+I,48358.869,123,96963.737,96977.527,97671.749
67,TIM3e+G4,46268.118,123,92782.235,92796.026,93490.248
68,TIM3e+I+G4,46211.151,124,92670.301,92684.322,93384.069
69,TIM3+F,50910.739,125,102071.477,102085.731,102791.002
70,TIM3+F+I,48341.665,126,96935.329,96949.817,97660.610
71,TIM3+F+G4,46242.891,126,92737.782,92752.270,93463.063
72,TIM3+F+I+G4,46184.251,127,92622.503,92637.227,93353.539
73,TVMe,50962.755,123,102171.510,102185.300,102879.522
74,TVMe+I,48416.535,124,97081.070,97095.091,97794.839
75,TVMe+G4,46266.209,124,92780.418,92794.439,93494.186
76,TVMe+I+G4,46210.450,125,92670.900,92685.153,93390.424
77,TVM+F,51008.707,126,102269.414,102283.902,102994.695
78,TVM+F+I,48417.491,127,97088.982,97103.706,97820.019
79,TVM+F+G4,46246.690,127,92747.380,92762.105,93478.417
80,TVM+F+I+G4,46190.151,128,92636.302,92651.266,93373.095
81,SYM,50870.271,124,101988.542,102002.563,102702.310
82,SYM+I,48344.619,125,96939.239,96953.492,97658.763
83,SYM+G4,46236.392,125,92722.784,92737.038,93442.309
84,SYM+I+G4,46181.258,126,92614.515,92629.003,93339.796
85,GTR+F,50897.935,127,102049.870,102064.594,102780.906
86,GTR+F+I,48324.116,128,96904.233,96919.196,97641.026
87,GTR+F+G4,46204.807,128,92665.614,92680.578,93402.407
88,GTR+F+I+G4,46148.298,129,92554.597,92569.801,93297.146
