No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,34772.407,99,69742.814,69753.669,70293.468
2,JC+I,33718.667,100,67637.334,67648.414,68193.550
3,JC+G4,33254.062,100,66708.124,66719.205,67264.341
4,JC+I+G4,33168.578,101,66539.155,66550.464,67100.934
5,F81+F,34891.613,102,69987.226,69998.765,70554.567
6,F81+F+I,33816.203,103,67838.405,67850.177,68411.308
7,F81+F+G4,33357.750,103,66921.500,66933.271,67494.403
8,F81+F+I+G4,33269.374,104,66746.747,66758.754,67325.212
9,K2P,33710.380,100,67620.760,67631.841,68176.976
10,K2P+I,32613.367,101,65428.733,65440.042,65990.512
11,K2P+G4,32067.693,101,64337.385,64348.694,64899.164
12,K2P+I+G4,31988.125,102,64180.250,64191.788,64747.590
13,HKY+F,33813.890,103,67833.780,67845.552,68406.683
14,HKY+F+I,32673.757,104,65555.513,65567.520,66133.978
15,HKY+F+G4,32131.033,104,64470.066,64482.072,65048.531
16,HKY+F+I+G4,32047.505,105,64305.010,64317.254,64889.037
17,TNe,33710.045,101,67622.090,67633.399,68183.869
18,TNe+I,32611.335,102,65426.670,65438.209,65994.011
19,TNe+G4,32067.541,102,64339.081,64350.620,64906.422
20,TNe+I+G4,31988.122,103,64182.244,64194.015,64755.147
21,TN+F,33813.885,104,67835.770,67847.777,68414.235
22,TN+F+I,32671.794,105,65553.587,65565.832,66137.614
23,TN+F+G4,32130.404,105,64470.809,64483.053,65054.836
24,TN+F+I+G4,32047.464,106,64306.927,64319.412,64896.516
25,K3P,33709.220,101,67620.440,67631.749,68182.219
26,K3P+I,32612.195,102,65428.389,65439.928,65995.730
27,K3P+G4,32065.850,102,64335.700,64347.238,64903.040
28,K3P+I+G4,31986.308,103,64178.617,64190.388,64751.520
29,K3Pu+F,33811.770,104,67831.540,67843.547,68410.005
30,K3Pu+F+I,32670.336,105,65550.671,65562.915,66134.698
31,K3Pu+F+G4,32125.989,105,64461.979,64474.223,65046.006
32,K3Pu+F+I+G4,32042.370,106,64296.740,64309.224,64886.329
33,TPM2+F,33788.151,104,67784.303,67796.309,68362.767
34,TPM2+F+I,32652.599,105,65515.198,65527.442,66099.225
35,TPM2+F+G4,32092.801,105,64395.602,64407.846,64979.629
36,TPM2+F+I+G4,32011.689,106,64235.379,64247.863,64824.968
37,TPM2u+F,33788.151,104,67784.302,67796.309,68362.767
38,TPM2u+F+I,32652.599,105,65515.198,65527.442,66099.225
39,TPM2u+F+G4,32092.801,105,64395.602,64407.846,64979.629
40,TPM2u+F+I+G4,32011.689,106,64235.377,64247.861,64824.966
41,TPM3+F,33809.653,104,67827.307,67839.313,68405.771
42,TPM3+F+I,32671.985,105,65553.971,65566.215,66137.998
43,TPM3+F+G4,32130.909,105,64471.817,64484.062,65055.844
44,TPM3+F+I+G4,32046.902,106,64305.804,64318.288,64895.393
45,TPM3u+F,33809.650,104,67827.300,67839.306,68405.764
46,TPM3u+F+I,32671.986,105,65553.972,65566.216,66137.999
47,TPM3u+F+G4,32130.909,105,64471.818,64484.062,65055.844
48,TPM3u+F+I+G4,32046.905,106,64305.810,64318.295,64895.400
49,TIMe,33708.885,102,67621.770,67633.309,68189.110
50,TIMe+I,32610.160,103,65426.320,65438.092,65999.223
51,TIMe+G4,32065.700,103,64337.399,64349.171,64910.302
52,TIMe+I+G4,31986.306,104,64180.613,64192.619,64759.078
53,TIM+F,33811.767,105,67833.533,67845.777,68417.560
54,TIM+F+I,32668.354,106,65548.707,65561.192,66138.296
55,TIM+F+G4,32125.358,106,64462.716,64475.201,65052.305
56,TIM+F+I+G4,32042.332,107,64298.663,64311.390,64893.815
57,TIM2e,33700.771,102,67605.542,67617.081,68172.882
58,TIM2e+I,32603.913,103,65413.825,65425.596,65986.728
59,TIM2e+G4,32054.736,103,64315.473,64327.244,64888.375
60,TIM2e+I+G4,31976.026,104,64160.051,64172.058,64738.516
61,TIM2+F,33788.150,105,67786.300,67798.544,68370.327
62,TIM2+F+I,32650.593,106,65513.185,65525.670,66102.775
63,TIM2+F+G4,32092.252,106,64396.504,64408.988,64986.093
64,TIM2+F+I+G4,32011.655,107,64237.311,64250.037,64832.462
65,TIM3e,33690.677,102,67585.355,67596.893,68152.695
66,TIM3e+I,32610.537,103,65427.075,65438.846,65999.977
67,TIM3e+G4,32061.478,103,64328.956,64340.728,64901.859
68,TIM3e+I+G4,31984.113,104,64176.225,64188.232,64754.690
69,TIM3+F,33809.649,105,67829.297,67841.542,68413.324
70,TIM3+F+I,32670.039,106,65552.077,65564.562,66141.666
71,TIM3+F+G4,32130.257,106,64472.514,64484.998,65062.103
72,TIM3+F+I+G4,32046.852,107,64307.705,64320.432,64902.856
73,TVMe,33681.371,103,67568.741,67580.513,68141.644
74,TVMe+I,32604.777,104,65417.554,65429.561,65996.019
75,TVMe+G4,32048.232,104,64304.464,64316.471,64882.929
76,TVMe+I+G4,31971.662,105,64153.323,64165.567,64737.350
77,TVM+F,33783.496,106,67778.992,67791.476,68368.581
78,TVM+F+I,32650.065,107,65514.131,65526.857,66109.282
79,TVM+F+G4,32091.897,107,64397.795,64410.522,64992.946
80,TVM+F+I+G4,32010.289,108,64236.578,64249.550,64837.292
81,SYM,33681.008,104,67570.016,67582.023,68148.481
82,SYM+I,32602.777,105,65415.555,65427.799,65999.582
83,SYM+G4,32048.232,105,64306.465,64318.709,64890.492
84,SYM+I+G4,31971.612,106,64155.224,64167.708,64744.813
85,GTR+F,33783.521,107,67781.042,67793.769,68376.194
86,GTR+F+I,32648.075,108,65512.149,65525.121,66112.863
87,GTR+F+G4,32091.308,108,64398.616,64411.588,64999.329
88,GTR+F+I+G4,32010.218,109,64238.437,64251.656,64844.712
