No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,63410.781,97,127015.562,127020.343,127627.863
2,JC+I,60864.480,98,121924.960,121929.841,122543.573
3,JC+G4,60258.330,98,120712.661,120717.543,121331.274
4,JC+I+G4,60125.359,99,120448.718,120453.701,121073.644
5,F81+F,63447.737,100,127095.475,127100.559,127726.713
6,F81+F+I,60907.093,101,122016.187,122021.374,122653.737
7,F81+F+G4,60298.929,101,120799.858,120805.045,121437.408
8,F81+F+I+G4,60166.505,102,120537.009,120542.301,121180.872
9,K2P,61095.397,98,122386.793,122391.675,123005.407
10,K2P+I,58419.208,99,117036.416,117041.399,117661.342
11,K2P+G4,57676.431,99,115550.861,115555.844,116175.787
12,K2P+I+G4,57548.347,100,115296.694,115301.778,115927.932
13,HKY+F,61150.252,101,122502.505,122507.692,123140.055
14,HKY+F+I,58473.393,102,117150.785,117156.076,117794.648
15,HKY+F+G4,57708.533,102,115621.065,115626.357,116264.928
16,HKY+F+I+G4,57583.306,103,115372.613,115378.009,116022.788
17,TNe,61093.236,99,122384.472,122389.454,123009.397
18,TNe+I,58418.484,100,117036.968,117042.053,117668.206
19,TNe+G4,57676.240,100,115552.479,115557.564,116183.717
20,TNe+I+G4,57548.304,101,115298.607,115303.795,115936.158
21,TN+F,61122.157,102,122448.314,122453.605,123092.177
22,TN+F+I,58454.818,103,117115.636,117121.033,117765.811
23,TN+F+G4,57697.530,103,115601.060,115606.457,116251.236
24,TN+F+I+G4,57571.276,104,115350.553,115356.055,116007.040
25,K3P,61082.767,99,122363.533,122368.515,122988.459
26,K3P+I,58405.664,100,117011.328,117016.413,117642.566
27,K3P+G4,57661.561,100,115523.121,115528.206,116154.359
28,K3P+I+G4,57533.236,101,115268.472,115273.660,115906.023
29,K3Pu+F,61136.233,102,122476.467,122481.758,123120.330
30,K3Pu+F+I,58459.188,103,117124.377,117129.773,117774.552
31,K3Pu+F+G4,57691.402,103,115588.804,115594.201,116238.979
32,K3Pu+F+I+G4,57566.156,104,115340.312,115345.814,115996.799
33,TPM2+F,61138.595,102,122481.189,122486.480,123125.052
34,TPM2+F+I,58464.680,103,117135.361,117140.757,117785.536
35,TPM2+F+G4,57701.114,103,115608.228,115613.625,116258.403
36,TPM2+F+I+G4,57575.956,104,115359.912,115365.415,116016.399
37,TPM2u+F,61138.593,102,122481.186,122486.478,123125.049
38,TPM2u+F+I,58464.679,103,117135.357,117140.754,117785.533
39,TPM2u+F+G4,57701.114,103,115608.228,115613.625,116258.403
40,TPM2u+F+I+G4,57575.956,104,115359.912,115365.415,116016.400
41,TPM3+F,61122.468,102,122448.936,122454.228,123092.799
42,TPM3+F+I,58457.680,103,117121.361,117126.757,117771.536
43,TPM3+F+G4,57665.673,103,115537.347,115542.743,116187.522
44,TPM3+F+I+G4,57545.344,104,115298.689,115304.191,115955.176
45,TPM3u+F,61122.466,102,122448.932,122454.223,123092.795
46,TPM3u+F+I,58457.680,103,117121.360,117126.757,117771.535
47,TPM3u+F+G4,57665.673,103,115537.347,115542.743,116187.522
48,TPM3u+F+I+G4,57545.354,104,115298.707,115304.210,115955.195
49,TIMe,61080.589,100,122361.179,122366.263,122992.417
50,TIMe+I,58404.925,101,117011.849,117017.037,117649.400
51,TIMe+G4,57661.367,101,115524.734,115529.921,116162.284
52,TIMe+I+G4,57533.193,102,115270.386,115275.678,115914.249
53,TIM+F,61108.096,103,122422.193,122427.589,123072.368
54,TIM+F+I,58440.602,104,117089.205,117094.707,117745.692
55,TIM+F+G4,57680.469,104,115568.938,115574.440,116225.425
56,TIM+F+I+G4,57554.160,105,115318.320,115323.930,115981.120
57,TIM2e,61061.876,100,122323.753,122328.837,122954.991
58,TIM2e+I,58394.006,101,116990.011,116995.199,117627.562
59,TIM2e+G4,57647.532,101,115497.064,115502.251,116134.614
60,TIM2e+I+G4,57519.790,102,115243.581,115248.872,115887.444
61,TIM2+F,61110.682,103,122427.363,122432.760,123077.538
62,TIM2+F+I,58446.182,104,117100.364,117105.866,117756.851
63,TIM2+F+G4,57689.879,104,115587.758,115593.261,116244.246
64,TIM2+F+I+G4,57563.680,105,115337.359,115342.969,116000.159
65,TIM3e,61079.969,100,122359.937,122365.021,122991.175
66,TIM3e+I,58411.986,101,117025.972,117031.159,117663.522
67,TIM3e+G4,57654.237,101,115510.475,115515.662,116148.025
68,TIM3e+I+G4,57529.616,102,115263.232,115268.524,115907.095
69,TIM3+F,61094.214,103,122394.428,122399.824,123044.603
70,TIM3+F+I,58439.136,104,117086.272,117091.775,117742.760
71,TIM3+F+G4,57654.032,104,115516.064,115521.567,116172.552
72,TIM3+F+I+G4,57532.765,105,115275.530,115281.140,115938.330
73,TVMe,61041.463,101,122284.925,122290.112,122922.476
74,TVMe+I,58377.672,102,116959.343,116964.634,117603.206
75,TVMe+G4,57615.407,102,115434.815,115440.106,116078.677
76,TVMe+I+G4,57490.448,103,115186.895,115192.292,115837.070
77,TVM+F,61101.544,104,122411.089,122416.591,123067.576
78,TVM+F+I,58438.786,105,117087.572,117093.182,117750.372
79,TVM+F+G4,57647.873,105,115505.747,115511.357,116168.547
80,TVM+F+I+G4,57527.317,106,115266.635,115272.353,115935.747
81,SYM,61039.282,102,122282.563,122287.855,122926.426
82,SYM+I,58376.867,103,116959.734,116965.130,117609.909
83,SYM+G4,57615.234,103,115436.468,115441.864,116086.643
84,SYM+I+G4,57490.392,104,115188.784,115194.286,115845.271
85,GTR+F,61073.413,105,122356.825,122362.435,123019.625
86,GTR+F+I,58420.236,106,117052.473,117058.191,117721.585
87,GTR+F+G4,57635.958,106,115483.915,115489.634,116153.028
88,GTR+F+I+G4,57514.481,107,115242.962,115248.789,115918.386
