No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,10114.633,123,20475.265,20532.175,21027.811
2,JC+I,9678.897,124,19605.794,19663.738,20162.831
3,JC+G4,9402.093,124,19052.185,19110.129,19609.223
4,JC+I+G4,9402.276,125,19054.551,19113.540,19616.081
5,F81+F,10121.766,126,20495.531,20555.576,21061.553
6,F81+F+I,9677.564,127,19609.128,19670.241,20179.643
7,F81+F+G4,9406.274,127,19066.547,19127.660,19637.062
8,F81+F+I+G4,9406.142,128,19068.284,19130.476,19643.291
9,K2P,9793.262,124,19834.524,19892.468,20391.562
10,K2P+I,9349.096,125,18948.191,19007.180,19509.721
11,K2P+G4,9056.629,125,18363.257,18422.246,18924.787
12,K2P+I+G4,9056.145,126,18364.289,18424.334,18930.311
13,HKY+F,9790.908,127,19835.816,19896.929,20406.330
14,HKY+F+I,9326.617,128,18909.233,18971.426,19484.240
15,HKY+F+G4,9040.940,128,18337.881,18400.073,18912.888
16,HKY+F+I+G4,9040.020,129,18338.039,18401.322,18917.538
17,TNe,9754.694,125,19759.389,19818.377,20320.919
18,TNe+I,9335.624,126,18923.248,18983.293,19489.270
19,TNe+G4,9054.058,126,18360.116,18420.161,18926.138
20,TNe+I+G4,9052.968,127,18359.936,18421.049,18930.450
21,TN+F,9743.545,128,19743.091,19805.283,20318.098
22,TN+F+I,9307.051,129,18872.103,18935.386,19451.601
23,TN+F+G4,9036.124,129,18330.248,18393.531,18909.747
24,TN+F+I+G4,9034.349,130,18328.698,18393.084,18912.689
25,K3P,9793.206,125,19836.411,19895.400,20397.941
26,K3P+I,9349.045,126,18950.090,19010.135,19516.112
27,K3P+G4,9056.626,126,18365.252,18425.297,18931.274
28,K3P+I+G4,9055.990,127,18365.979,18427.092,18936.493
29,K3Pu+F,9790.896,128,19837.792,19899.984,20412.798
30,K3Pu+F+I,9326.436,129,18910.872,18974.155,19490.371
31,K3Pu+F+G4,9040.750,129,18339.500,18402.783,18918.999
32,K3Pu+F+I+G4,9039.718,130,18339.436,18403.822,18923.427
33,TPM2+F,9790.585,128,19837.171,19899.363,20412.177
34,TPM2+F+I,9323.915,129,18905.830,18969.113,19485.329
35,TPM2+F+G4,9039.384,129,18336.769,18400.052,18916.268
36,TPM2+F+I+G4,9038.198,130,18336.395,18400.781,18920.386
37,TPM2u+F,9790.585,128,19837.171,19899.363,20412.177
38,TPM2u+F+I,9323.916,129,18905.831,18969.114,19485.330
39,TPM2u+F+G4,9039.384,129,18336.769,18400.052,18916.268
40,TPM2u+F+I+G4,9038.190,130,18336.381,18400.767,18920.372
41,TPM3+F,9785.459,128,19826.919,19889.111,20401.926
42,TPM3+F+I,9325.213,129,18908.427,18971.710,19487.926
43,TPM3+F+G4,9037.045,129,18332.089,18395.372,18911.588
44,TPM3+F+I+G4,9036.159,130,18332.318,18396.703,18916.309
45,TPM3u+F,9785.460,128,19826.920,19889.112,20401.926
46,TPM3u+F+I,9325.213,129,18908.427,18971.710,19487.926
47,TPM3u+F+G4,9037.045,129,18332.089,18395.372,18911.588
48,TPM3u+F+I+G4,9036.147,130,18332.294,18396.679,18916.285
49,TIMe,9754.638,126,19761.277,19821.322,20327.299
50,TIMe+I,9335.577,127,18925.155,18986.268,19495.669
51,TIMe+G4,9054.056,127,18362.112,18423.225,18932.627
52,TIMe+I+G4,9052.855,128,18361.710,18423.903,18936.717
53,TIM+F,9743.531,129,19745.062,19808.345,20324.561
54,TIM+F+I,9306.862,130,18873.725,18938.110,19457.716
