No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,50290.780,121,100823.561,100833.237,101557.115
2,JC+I,49186.659,122,98617.318,98627.158,99356.935
3,JC+G4,47835.724,122,95915.448,95925.288,96655.065
4,JC+I+G4,47812.087,123,95870.173,95880.178,96615.853
5,F81+F,50282.419,124,100812.838,100823.008,101564.579
6,F81+F+I,49160.429,125,98570.858,98581.196,99328.662
7,F81+F+G4,47800.095,125,95850.190,95860.528,96607.994
8,F81+F+I+G4,47774.953,126,95801.905,95812.412,96565.772
9,K2P,48839.015,122,97922.029,97931.869,98661.646
10,K2P+I,47691.179,123,95628.358,95638.362,96374.037
11,K2P+G4,46214.246,123,92674.493,92684.497,93420.172
12,K2P+I+G4,46190.424,124,92628.849,92639.019,93380.590
13,HKY+F,48828.761,125,97907.521,97917.859,98665.325
14,HKY+F+I,47630.718,126,95513.437,95523.944,96277.303
15,HKY+F+G4,46139.522,126,92531.043,92541.550,93294.910
16,HKY+F+I+G4,46112.171,127,92478.343,92489.020,93248.272
17,TNe,48836.515,123,97919.030,97929.035,98664.709
18,TNe+I,47691.175,124,95630.350,95640.521,96382.092
19,TNe+G4,46214.178,124,92676.355,92686.526,93428.097
20,TNe+I+G4,46190.399,125,92630.798,92641.136,93388.602
21,TN+F,48801.288,126,97854.576,97865.083,98618.443
22,TN+F+I,47621.052,127,95496.105,95506.782,96266.034
23,TN+F+G4,46126.579,127,92507.159,92517.836,93277.088
24,TN+F+I+G4,46100.492,128,92456.985,92467.834,93232.976
25,K3P,48839.019,123,97924.038,97934.043,98669.718
26,K3P+I,47691.175,124,95630.350,95640.521,96382.092
27,K3P+G4,46214.250,124,92676.499,92686.670,93428.241
28,K3P+I+G4,46190.423,125,92630.845,92641.183,93388.649
29,K3Pu+F,48828.547,126,97909.095,97919.602,98672.961
30,K3Pu+F+I,47630.205,127,95514.410,95525.087,96284.339
31,K3Pu+F+G4,46139.025,127,92532.049,92542.727,93301.978
32,K3Pu+F+I+G4,46111.628,128,92479.256,92490.105,93255.247
33,TPM2+F,48824.133,126,97900.266,97910.773,98664.132
34,TPM2+F+I,47627.885,127,95509.770,95520.447,96279.699
35,TPM2+F+G4,46136.381,127,92526.762,92537.439,93296.691
36,TPM2+F+I+G4,46109.128,128,92474.256,92485.105,93250.248
37,TPM2u+F,48824.128,126,97900.257,97910.764,98664.123
38,TPM2u+F+I,47627.880,127,95509.760,95520.437,96279.689
39,TPM2u+F+G4,46136.381,127,92526.762,92537.439,93296.691
40,TPM2u+F+I+G4,46109.124,128,92474.247,92485.096,93250.239
41,TPM3+F,48794.787,126,97841.575,97852.081,98605.441
42,TPM3+F+I,47622.112,127,95498.224,95508.901,96268.153
43,TPM3+F+G4,46132.671,127,92519.343,92530.020,93289.272
44,TPM3+F+I+G4,46106.331,128,92468.661,92479.510,93244.653
45,TPM3u+F,48794.784,126,97841.569,97852.076,98605.435
46,TPM3u+F+I,47622.112,127,95498.224,95508.901,96268.153
47,TPM3u+F+G4,46132.671,127,92519.343,92530.020,93289.272
48,TPM3u+F+I+G4,46106.331,128,92468.662,92479.510,93244.653
49,TIMe,48836.514,124,97921.029,97931.199,98672.770
50,TIMe+I,47691.175,125,95632.350,95642.688,96390.154
51,TIMe+G4,46214.182,125,92678.365,92688.703,93436.169
52,TIMe+I+G4,46190.405,126,92632.811,92643.318,93396.677
53,TIM+F,48801.069,127,97856.139,97866.816,98626.068
54,TIM+F+I,47620.539,128,95497.078,95507.927,96273.070
55,TIM+F+G4,46126.089,128,92508.179,92519.028,93284.170
56,TIM+F+I+G4,46099.952,129,92457.904,92468.926,93239.958
57,TIM2e,48836.511,124,97921.023,97931.193,98672.765
58,TIM2e+I,47691.077,125,95632.154,95642.492,96389.958
59,TIM2e+G4,46213.767,125,92677.535,92687.873,93435.339
60,TIM2e+I+G4,46189.960,126,92631.920,92642.427,93395.787
61,TIM2+F,48796.613,127,97847.226,97857.903,98617.155
62,TIM2+F+I,47618.228,128,95492.456,95503.305,96268.448
63,TIM2+F+G4,46123.451,128,92502.901,92513.750,93278.892
64,TIM2+F+I+G4,46097.501,129,92453.001,92464.023,93235.055
65,TIM3e,48767.861,124,97783.721,97793.892,98535.463
66,TIM3e+I,47662.755,125,95575.509,95585.847,96333.313
67,TIM3e+G4,46183.924,125,92617.848,92628.186,93375.652
68,TIM3e+I+G4,46162.189,126,92576.378,92586.885,93340.245
69,TIM3+F,48767.851,127,97789.702,97800.380,98559.631
70,TIM3+F+I,47612.395,128,95480.791,95491.639,96256.782
71,TIM3+F+G4,46119.925,128,92495.849,92506.698,93271.841
72,TIM3+F+I+G4,46094.781,129,92447.562,92458.584,93229.616
73,TVMe,48770.045,125,97790.090,97800.428,98547.894
74,TVMe+I,47662.476,126,95576.951,95587.458,96340.818
75,TVMe+G4,46183.295,126,92618.591,92629.097,93382.457
76,TVMe+I+G4,46161.496,127,92576.991,92587.668,93346.920
77,TVM+F,48789.907,128,97835.814,97846.663,98611.805
78,TVM+F+I,47618.946,129,95495.892,95506.914,96277.946
79,TVM+F+G4,46129.256,129,92516.511,92527.534,93298.565
80,TVM+F+I+G4,46103.037,130,92466.074,92477.271,93254.191
81,SYM,48767.670,126,97787.341,97797.848,98551.207
82,SYM+I,47662.469,127,95578.938,95589.615,96348.866
83,SYM+G4,46183.305,127,92620.611,92631.288,93390.540
84,SYM+I+G4,46161.495,128,92578.990,92589.839,93354.982
85,GTR+F,48762.920,129,97783.840,97794.862,98565.894
86,GTR+F+I,47609.234,130,95478.469,95489.665,96266.585
87,GTR+F+G4,46116.524,130,92493.048,92504.245,93281.164
88,GTR+F+I+G4,46091.490,131,92444.980,92456.353,93239.159
