No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,31640.147,99,63478.295,63487.025,64049.505
2,JC+I,31314.078,100,62828.156,62837.066,63405.136
3,JC+G4,30915.345,100,62030.689,62039.600,62607.669
4,JC+I+G4,30880.315,101,61962.630,61971.723,62545.380
5,F81+F,31558.709,102,63321.418,63330.695,63909.938
6,F81+F+I,31221.647,103,62649.294,62658.757,63243.584
7,F81+F+G4,30831.373,103,61868.745,61878.208,62463.035
8,F81+F+I+G4,30793.810,104,61795.619,61805.270,62395.679
9,K2P,31094.989,100,62389.978,62398.888,62966.958
10,K2P+I,30754.238,101,61710.476,61719.568,62293.226
11,K2P+G4,30296.095,101,60794.190,60803.283,61376.940
12,K2P+I+G4,30262.973,102,60729.946,60739.222,61318.465
13,HKY+F,31032.670,103,62271.340,62280.802,62865.629
14,HKY+F+I,30681.771,104,61571.541,61581.192,62171.600
15,HKY+F+G4,30220.921,104,60649.842,60659.493,61249.901
16,HKY+F+I+G4,30186.368,105,60582.736,60592.577,61188.565
17,TNe,31094.883,101,62391.766,62400.859,62974.516
18,TNe+I,30753.073,102,61710.146,61719.423,62298.666
19,TNe+G4,30295.873,102,60795.745,60805.022,61384.265
20,TNe+I+G4,30262.945,103,60731.890,60741.353,61326.179
21,TN+F,31008.973,104,62225.945,62235.596,62826.005
22,TN+F+I,30648.682,105,61507.364,61517.205,62113.193
23,TN+F+G4,30199.229,105,60608.457,60618.298,61214.287
24,TN+F+I+G4,30161.295,106,60534.591,60544.624,61146.190
25,K3P,31094.446,101,62390.891,62399.984,62973.641
26,K3P+I,30753.804,102,61711.608,61720.885,62300.128
27,K3P+G4,30295.857,102,60795.713,60804.990,61384.233
28,K3P+I+G4,30262.735,103,60731.469,60740.932,61325.759
29,K3Pu+F,31032.669,104,62273.338,62282.989,62873.398
30,K3Pu+F+I,30681.764,105,61573.527,61583.368,62179.356
31,K3Pu+F+G4,30220.916,105,60651.831,60661.672,61257.660
32,K3Pu+F+I+G4,30186.342,106,60584.684,60594.717,61196.283
33,TPM2+F,31030.190,104,62268.380,62278.031,62868.439
34,TPM2+F+I,30680.227,105,61570.454,61580.295,62176.283
35,TPM2+F+G4,30220.906,105,60651.811,60661.652,61257.640
36,TPM2+F+I+G4,30186.363,106,60584.725,60594.758,61196.324
37,TPM2u+F,31030.190,104,62268.380,62278.031,62868.439
38,TPM2u+F+I,30680.227,105,61570.454,61580.295,62176.283
39,TPM2u+F+G4,30220.906,105,60651.811,60661.652,61257.640
40,TPM2u+F+I+G4,30186.364,106,60584.729,60594.762,61196.328
41,TPM3+F,31027.846,104,62263.693,62273.343,62863.752
42,TPM3+F+I,30680.153,105,61570.306,61580.147,62176.135
43,TPM3+F+G4,30219.874,105,60649.747,60659.588,61255.576
44,TPM3+F+I+G4,30185.628,106,60583.256,60593.289,61194.855
45,TPM3u+F,31027.847,104,62263.694,62273.344,62863.753
46,TPM3u+F+I,30680.153,105,61570.306,61580.147,62176.135
47,TPM3u+F+G4,30219.874,105,60649.748,60659.589,61255.577
48,TPM3u+F+I+G4,30185.628,106,60583.256,60593.289,61194.855
49,TIMe,31094.343,102,62392.686,62401.963,62981.206
50,TIMe+I,30752.654,103,61711.309,61720.772,62305.598
51,TIMe+G4,30295.656,103,60797.312,60806.775,61391.602
52,TIMe+I+G4,30262.718,104,60733.436,60743.087,61333.496
53,TIM+F,31008.973,105,62227.945,62237.786,62833.774
54,TIM+F+I,30648.670,106,61509.341,61519.374,62120.940
55,TIM+F+G4,30199.215,106,60610.430,60620.463,61222.029
56,TIM+F+I+G4,30161.265,107,60536.530,60546.756,61153.899
57,TIM2e,31094.822,102,62393.644,62402.921,62982.164
58,TIM2e+I,30753.073,103,61712.146,61721.609,62306.435
59,TIM2e+G4,30291.565,103,60789.129,60798.592,61383.419
60,TIM2e+I+G4,30259.226,104,60726.453,60736.104,61326.512
61,TIM2+F,31006.605,105,62223.209,62233.050,62829.039
62,TIM2+F+I,30647.198,106,61506.395,61516.428,62117.994
63,TIM2+F+G4,30199.188,106,60610.376,60620.409,61221.975
64,TIM2+F+I+G4,30161.283,107,60536.567,60546.793,61153.936
65,TIM3e,31057.183,102,62318.367,62327.643,62906.886
66,TIM3e+I,30725.491,103,61656.982,61666.445,62251.271
67,TIM3e+G4,30269.188,103,60744.376,60753.839,61338.666
68,TIM3e+I+G4,30237.513,104,60683.027,60692.678,61283.086
69,TIM3+F,31003.572,105,62217.144,62226.985,62822.973
70,TIM3+F+I,30646.763,106,61505.527,61515.559,62117.126
71,TIM3+F+G4,30198.072,106,60608.144,60618.177,61219.743
72,TIM3+F+I+G4,30160.459,107,60534.918,60545.144,61152.286
73,TVMe,31057.103,103,62320.205,62329.668,62914.495
74,TVMe+I,30726.464,104,61660.928,61670.579,62260.987
75,TVMe+G4,30265.059,104,60738.119,60747.769,61338.178
76,TVMe+I+G4,30233.838,105,60677.676,60687.517,61283.505
77,TVM+F,31025.293,106,62262.585,62272.618,62874.184
78,TVM+F+I,30678.575,107,61571.150,61581.377,62188.519
79,TVM+F+G4,30219.790,107,60653.580,60663.806,61270.948
80,TVM+F+I+G4,30185.568,108,60587.137,60597.559,61210.275
81,SYM,31056.985,104,62321.970,62331.621,62922.030
82,SYM+I,30725.369,105,61660.739,61670.580,62266.568
83,SYM+G4,30264.934,105,60739.868,60749.708,61345.697
84,SYM+I+G4,30233.849,106,60679.699,60689.732,61291.298
85,GTR+F,31001.168,107,62216.336,62226.563,62833.705
86,GTR+F+I,30645.263,108,61506.527,61516.949,62129.665
87,GTR+F+G4,30197.997,108,60611.994,60622.416,61235.132
88,GTR+F+I+G4,30160.369,109,60538.738,60549.358,61167.646
