No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,47824.809,119,95887.618,95901.876,96561.227
2,JC+I,46478.305,120,93196.609,93211.115,93875.879
3,JC+G4,45054.431,120,90348.861,90363.367,91028.132
4,JC+I+G4,45022.945,121,90287.889,90302.644,90972.820
5,F81+F,47840.728,122,95925.457,95940.463,96616.048
6,F81+F+I,46493.796,123,93233.593,93248.852,93929.845
7,F81+F+G4,45071.235,123,90388.469,90403.729,91084.721
8,F81+F+I+G4,45039.706,124,90327.412,90342.928,91029.325
9,K2P,46359.691,120,92959.381,92973.887,93638.651
10,K2P+I,44960.234,121,90162.468,90177.222,90847.398
11,K2P+G4,43399.545,121,87041.090,87055.845,87726.021
12,K2P+I+G4,43368.539,122,86981.079,86996.085,87671.670
13,HKY+F,46378.922,123,93003.843,93019.103,93700.095
14,HKY+F+I,44984.386,124,90216.773,90232.288,90918.685
15,HKY+F+G4,43410.965,124,87069.930,87085.445,87771.842
16,HKY+F+I+G4,43380.813,125,87011.626,87027.400,87719.199
17,TNe,46344.550,121,92931.100,92945.855,93616.031
18,TNe+I,44931.838,122,90107.677,90122.683,90798.268
19,TNe+G4,43394.977,122,87033.953,87048.959,87724.544
20,TNe+I+G4,43362.892,123,86971.784,86987.044,87668.036
21,TN+F,46348.969,124,92945.937,92961.453,93647.850
22,TN+F+I,44937.571,125,90125.143,90140.916,90832.716
23,TN+F+G4,43397.261,125,87044.523,87060.297,87752.096
24,TN+F+I+G4,43365.285,126,86982.569,86998.603,87695.803
25,K3P,46359.613,121,92961.226,92975.980,93646.157
26,K3P+I,44960.135,122,90164.270,90179.276,90854.862
27,K3P+G4,43398.993,122,87041.986,87056.992,87732.577
28,K3P+I+G4,43367.956,123,86981.912,86997.172,87678.164
29,K3Pu+F,46378.860,124,93005.721,93021.236,93707.634
30,K3Pu+F+I,44984.217,125,90218.435,90234.208,90926.008
31,K3Pu+F+G4,43410.309,125,87070.618,87086.391,87778.191
32,K3Pu+F+I+G4,43380.105,126,87012.210,87028.244,87725.444
33,TPM2+F,46370.567,124,92989.135,93004.650,93691.047
34,TPM2+F+I,44977.179,125,90204.358,90220.132,90911.931
35,TPM2+F+G4,43388.596,125,87027.192,87042.965,87734.765
