No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,20361.116,111,40944.232,40965.501,41516.481
2,JC+I,20188.179,112,40600.358,40622.029,41177.762
3,JC+G4,19872.118,112,39968.236,39989.907,40545.641
4,JC+I+G4,19866.091,113,39958.182,39980.259,40540.742
5,F81+F,20340.957,114,40909.913,40932.400,41497.628
6,F81+F+I,20159.434,115,40548.868,40571.769,41141.738
7,F81+F+G4,19825.972,115,39881.944,39904.845,40474.814
8,F81+F+I+G4,19819.675,116,39871.350,39894.669,40469.375
9,K2P,19943.284,112,40110.569,40132.240,40687.973
10,K2P+I,19763.070,113,39752.140,39774.217,40334.700
11,K2P+G4,19408.943,113,39043.886,39065.963,39626.445
12,K2P+I+G4,19403.616,114,39035.232,39057.719,39622.947
13,HKY+F,19912.116,115,40054.232,40077.133,40647.102
14,HKY+F+I,19722.938,116,39677.876,39701.196,40275.902
15,HKY+F+G4,19335.048,116,38902.095,38925.415,39500.121
16,HKY+F+I+G4,19329.757,117,38893.514,38917.256,39496.695
17,TNe,19942.771,113,40111.541,40133.618,40694.101
18,TNe+I,19760.667,114,39749.335,39771.822,40337.050
19,TNe+G4,19408.702,114,39045.404,39067.891,39633.119
20,TNe+I+G4,19403.218,115,39036.435,39059.337,39629.306
21,TN+F,19897.742,116,40027.484,40050.804,40625.510
22,TN+F+I,19699.295,117,39632.590,39656.332,40235.771
23,TN+F+G4,19319.844,117,38873.688,38897.430,39476.870
24,TN+F+I+G4,19313.073,118,38862.147,38886.315,39470.483
25,K3P,19943.284,113,40112.568,40134.645,40695.127
26,K3P+I,19763.065,114,39754.131,39776.618,40341.846
27,K3P+G4,19408.650,114,39045.300,39067.787,39633.015
28,K3P+I+G4,19403.328,115,39036.656,39059.557,39629.526
29,K3Pu+F,19911.497,116,40054.993,40078.313,40653.019
30,K3Pu+F+I,19722.242,117,39678.484,39702.226,40281.665
31,K3Pu+F+G4,19332.377,117,38898.754,38922.496,39501.935
32,K3Pu+F+I+G4,19327.136,118,38890.272,38914.440,39498.608
33,TPM2+F,19910.238,116,40052.476,40075.796,40650.502
34,TPM2+F+I,19721.835,117,39677.670,39701.412,40280.851
35,TPM2+F+G4,19324.034,117,38882.068,38905.810,39485.249
36,TPM2+F+I+G4,19319.336,118,38874.673,38898.842,39483.010
37,TPM2u+F,19910.236,116,40052.473,40075.792,40650.499
38,TPM2u+F+I,19721.834,117,39677.668,39701.410,40280.849
39,TPM2u+F+G4,19324.034,117,38882.067,38905.809,39485.248
40,TPM2u+F+I+G4,19319.338,118,38874.676,38898.845,39483.013
41,TPM3+F,19905.163,116,40042.325,40065.645,40640.351
42,TPM3+F+I,19720.116,117,39674.233,39697.975,40277.414
43,TPM3+F+G4,19334.270,117,38902.540,38926.282,39505.722
44,TPM3+F+I+G4,19329.147,118,38894.293,38918.462,39502.630
45,TPM3u+F,19905.163,116,40042.326,40065.646,40640.352
46,TPM3u+F+I,19720.116,117,39674.233,39697.975,40277.414
47,TPM3u+F+G4,19334.262,117,38902.523,38926.265,39505.705
48,TPM3u+F+I+G4,19329.147,118,38894.294,38918.463,39502.631
49,TIMe,19942.771,114,40113.542,40136.029,40701.257
50,TIMe+I,19760.663,115,39751.326,39774.228,40344.197
51,TIMe+G4,19408.410,115,39046.821,39069.722,39639.691
52,TIMe+I+G4,19402.944,116,39037.888,39061.207,39635.914
53,TIM+F,19897.111,117,40028.223,40051.965,40631.404
54,TIM+F+I,19698.580,118,39633.160,39657.328,40241.497
55,TIM+F+G4,19317.081,118,38870.162,38894.330,39478.498
56,TIM+F+I+G4,19310.378,119,38858.755,38883.355,39472.248
57,TIM2e,19942.771,114,40113.541,40136.028,40701.256
58,TIM2e+I,19760.590,115,39751.181,39774.082,40344.051
59,TIM2e+G4,19406.326,115,39042.653,39065.554,39635.523
60,TIM2e+I+G4,19401.125,116,39034.250,39057.569,39632.276
61,TIM2+F,19895.876,117,40025.751,40049.493,40628.933
62,TIM2+F+I,19698.163,118,39632.326,39656.494,40240.662
63,TIM2+F+G4,19309.025,118,38854.050,38878.219,39462.387
64,TIM2+F+I+G4,19302.902,119,38843.804,38868.403,39457.296
65,TIM3e,19906.025,114,40040.050,40062.537,40627.765
66,TIM3e+I,19733.601,115,39697.203,39720.104,40290.073
67,TIM3e+G4,19385.652,115,39001.304,39024.205,39594.175
68,TIM3e+I+G4,19380.833,116,38993.666,39016.986,39591.692
69,TIM3+F,19890.759,117,40015.517,40039.259,40618.699
70,TIM3+F+I,19696.525,118,39629.050,39653.219,40237.387
71,TIM3+F+G4,19319.103,118,38874.207,38898.375,39482.543
72,TIM3+F+I+G4,19312.539,119,38863.077,38887.677,39476.569
73,TVMe,19906.177,115,40042.355,40065.256,40635.225
74,TVMe+I,19735.311,116,39702.622,39725.941,40300.648
75,TVMe+G4,19383.609,116,38999.219,39022.538,39597.245
76,TVMe+I+G4,19379.184,117,38992.368,39016.110,39595.550
77,TVM+F,19902.812,118,40041.623,40065.792,40649.960
78,TVM+F+I,19718.491,119,39674.982,39699.582,40288.475
79,TVM+F+G4,19322.561,119,38883.122,38907.721,39496.614
80,TVM+F+I+G4,19318.019,120,38876.038,38901.073,39494.686
81,SYM,19905.749,116,40043.499,40066.818,40641.525
82,SYM+I,19733.210,117,39700.421,39724.163,40303.602
83,SYM+G4,19383.258,117,39000.516,39024.258,39603.698
84,SYM+I+G4,19378.680,118,38993.360,39017.528,39601.696
85,GTR+F,19888.409,119,40014.819,40039.418,40628.311
86,GTR+F+I,19694.868,120,39629.736,39654.770,40248.383
87,GTR+F+G4,19307.533,120,38855.065,38880.100,39473.713
88,GTR+F+I+G4,19301.604,121,38845.209,38870.682,39469.012
