No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,89345.070,105,178900.139,178905.957,179559.214
2,JC+I,87008.196,106,174228.393,174234.323,174893.744
3,JC+G4,85183.830,106,170579.660,170585.590,171245.011
4,JC+I+G4,85097.243,107,170408.487,170414.531,171080.116
5,F81+F,89371.146,108,178958.293,178964.451,179636.198
6,F81+F+I,87046.288,109,174310.575,174316.850,174994.758
7,F81+F+G4,85219.345,109,170656.689,170662.964,171340.872
8,F81+F+I+G4,85133.218,110,170486.436,170492.827,171176.895
9,K2P,86880.303,106,173972.606,173978.536,174637.957
10,K2P+I,84463.968,107,169141.936,169147.980,169813.565
11,K2P+G4,82419.542,107,165053.084,165059.128,165724.712
12,K2P+I+G4,82340.170,108,164896.340,164902.498,165574.246
13,HKY+F,86893.698,109,174005.396,174011.670,174689.578
14,HKY+F+I,84505.828,110,169231.655,169238.046,169922.115
15,HKY+F+G4,82453.063,110,165126.127,165132.518,165816.586
16,HKY+F+I+G4,82375.191,111,164972.382,164978.890,165669.118
17,TNe,86878.986,107,173971.971,173978.015,174643.600
18,TNe+I,84453.556,108,169123.111,169129.270,169801.017
19,TNe+G4,82415.945,108,165047.889,165054.048,165725.795
20,TNe+I+G4,82335.492,109,164888.984,164895.259,165573.167
21,TN+F,86888.477,110,173996.955,174003.346,174687.414
22,TN+F+I,84489.193,111,169200.386,169206.895,169897.123
23,TN+F+G4,82445.395,111,165112.791,165119.300,165809.527
24,TN+F+I+G4,82366.208,112,164956.417,164963.044,165659.430
25,K3P,86870.633,107,173955.265,173961.309,174626.894
26,K3P+I,84453.852,108,169123.703,169129.862,169801.609
27,K3P+G4,82408.644,108,165033.288,165039.446,165711.193
28,K3P+I+G4,82329.333,109,164876.666,164882.941,165560.849
29,K3Pu+F,86882.586,110,173985.172,173991.563,174675.631
30,K3Pu+F+I,84495.662,111,169213.323,169219.832,169910.060
31,K3Pu+F+G4,82441.959,111,165105.918,165112.426,165802.654
32,K3Pu+F+I+G4,82364.251,112,164952.502,164959.130,165655.516
33,TPM2+F,86879.813,110,173979.626,173986.017,174670.085
34,TPM2+F+I,84493.733,111,169209.466,169215.975,169906.202
35,TPM2+F+G4,82448.181,111,165118.363,165124.872,165815.099
36,TPM2+F+I+G4,82370.386,112,164964.772,164971.400,165667.785
37,TPM2u+F,86879.815,110,173979.630,173986.021,174670.090
