No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,17260.852,99,34719.704,34743.762,35197.639
2,JC+I,16838.396,100,33876.792,33901.366,34359.555
3,JC+G4,16528.776,100,33257.553,33282.127,33740.316
4,JC+I+G4,16511.594,101,33225.189,33250.285,33712.779
5,F81+F,17273.812,102,34751.623,34777.248,35244.042
6,F81+F+I,16851.368,103,33908.736,33934.895,34405.982
7,F81+F+G4,16543.867,103,33293.734,33319.893,33790.980
8,F81+F+I+G4,16526.241,104,33260.481,33287.181,33762.555
9,K2P,16901.384,100,34002.768,34027.342,34485.531
10,K2P+I,16469.528,101,33141.057,33166.153,33628.648
11,K2P+G4,16135.822,101,32473.645,32498.741,32961.235
12,K2P+I+G4,16119.534,102,32443.067,32468.691,32935.485
13,HKY+F,16913.780,103,34033.560,34059.719,34530.806
14,HKY+F+I,16483.602,104,33175.204,33201.903,33677.277
15,HKY+F+G4,16148.494,104,32504.988,32531.688,33007.062
16,HKY+F+I+G4,16132.194,105,32474.387,32501.633,32981.289
17,TNe,16899.310,101,34000.620,34025.716,34488.211
18,TNe+I,16465.582,102,33135.165,33160.789,33627.583
19,TNe+G4,16135.166,102,32474.333,32499.957,32966.751
20,TNe+I+G4,16118.478,103,32442.955,32469.114,32940.201
21,TN+F,16905.621,104,34019.242,34045.942,34521.316
22,TN+F+I,16473.828,105,33157.657,33184.903,33664.558
23,TN+F+G4,16143.500,105,32496.999,32524.245,33003.901
24,TN+F+I+G4,16126.441,106,32464.883,32492.682,32976.612
25,K3P,16901.331,101,34004.662,34029.759,34492.253
26,K3P+I,16469.457,102,33142.914,33168.539,33635.332
27,K3P+G4,16135.562,102,32475.124,32500.748,32967.542
28,K3P+I+G4,16119.269,103,32444.538,32470.697,32941.784
29,K3Pu+F,16913.664,104,34035.328,34062.027,34537.401
30,K3Pu+F+I,16483.439,105,33176.879,33204.125,33683.780
31,K3Pu+F+G4,16148.030,105,32506.060,32533.306,33012.961
32,K3Pu+F+I+G4,16131.716,106,32475.432,32503.231,32987.161
33,TPM2+F,16910.995,104,34029.989,34056.689,34532.063
34,TPM2+F+I,16483.313,105,33176.626,33203.872,33683.527
35,TPM2+F+G4,16147.280,105,32504.561,32531.807,33011.462
36,TPM2+F+I+G4,16131.278,106,32474.556,32502.355,32986.285
37,TPM2u+F,16910.992,104,34029.985,34056.684,34532.058
38,TPM2u+F+I,16483.313,105,33176.626,33203.872,33683.527
39,TPM2u+F+G4,16147.280,105,32504.561,32531.807,33011.462
40,TPM2u+F+I+G4,16131.278,106,32474.556,32502.355,32986.285
41,TPM3+F,16905.743,104,34019.486,34046.185,34521.559
42,TPM3+F+I,16480.913,105,33171.826,33199.072,33678.727
43,TPM3+F+G4,16140.065,105,32490.130,32517.376,32997.031
44,TPM3+F+I+G4,16124.548,106,32461.096,32488.895,32972.825
45,TPM3u+F,16905.744,104,34019.487,34046.186,34521.560
46,TPM3u+F+I,16480.913,105,33171.826,33199.072,33678.727
47,TPM3u+F+G4,16140.065,105,32490.129,32517.375,32997.030
48,TPM3u+F+I+G4,16124.547,106,32461.093,32488.892,32972.822
49,TIMe,16899.255,102,34002.510,34028.135,34494.929
50,TIMe+I,16465.509,103,33137.018,33163.177,33634.264
51,TIMe+G4,16134.901,103,32475.803,32501.962,32973.049
52,TIMe+I+G4,16118.215,104,32444.430,32471.129,32946.503
53,TIM+F,16905.505,105,34021.009,34048.255,34527.910
54,TIM+F+I,16473.665,106,33159.331,33187.130,33671.059
55,TIM+F+G4,16143.023,106,32498.046,32525.845,33009.775
56,TIM+F+I+G4,16125.956,107,32465.912,32494.271,32982.469
57,TIM2e,16892.290,102,33988.581,34014.205,34480.999
58,TIM2e+I,16463.512,103,33133.023,33159.182,33630.269
59,TIM2e+G4,16129.357,103,32464.713,32490.872,32961.959
60,TIM2e+I+G4,16113.459,104,32434.918,32461.617,32936.991
61,TIM2+F,16902.890,105,34015.781,34043.027,34522.682
62,TIM2+F+I,16473.545,106,33159.090,33186.889,33670.819
