No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,89305.616,105,178821.232,178827.073,179479.906
2,JC+I,86992.237,106,174196.474,174202.428,174861.421
3,JC+G4,85160.269,106,170532.538,170538.491,171197.484
4,JC+I+G4,85074.510,107,170363.020,170369.088,171034.239
5,F81+F,89328.713,108,178873.425,178879.608,179550.918
6,F81+F+I,87026.661,109,174271.322,174277.621,174955.088
7,F81+F+G4,85192.725,109,170603.450,170609.749,171287.216
8,F81+F+I+G4,85107.318,110,170434.635,170441.051,171124.674
9,K2P,86837.110,106,173886.219,173892.173,174551.166
10,K2P+I,84444.737,107,169103.474,169109.542,169774.694
11,K2P+G4,82389.839,107,164993.677,164999.745,165664.897
12,K2P+I+G4,82311.243,108,164838.485,164844.668,165515.978
13,HKY+F,86847.700,109,173913.401,173919.700,174597.167
14,HKY+F+I,84483.235,110,169186.470,169192.886,169876.509
15,HKY+F+G4,82420.601,110,165061.202,165067.618,165751.240
16,HKY+F+I+G4,82343.326,111,164908.653,164915.187,165604.965
17,TNe,86835.779,107,173885.559,173891.626,174556.778
18,TNe+I,84432.893,108,169081.786,169087.969,169759.279
19,TNe+G4,82385.949,108,164987.898,164994.081,165665.391
20,TNe+I+G4,82306.217,109,164830.434,164836.733,165514.200
21,TN+F,86842.430,110,173904.860,173911.277,174594.899
22,TN+F+I,84464.644,111,169151.287,169157.822,169847.599
23,TN+F+G4,82412.514,111,165047.027,165053.562,165743.339
24,TN+F+I+G4,82333.801,112,164891.602,164898.256,165594.187
25,K3P,86826.963,107,173867.926,173873.993,174539.145
26,K3P+I,84434.047,108,169084.093,169090.276,169761.586
27,K3P+G4,82377.758,108,164971.516,164977.699,165649.009
28,K3P+I+G4,82299.272,109,164816.544,164822.843,165500.310
29,K3Pu+F,86836.088,110,173892.177,173898.593,174582.215
30,K3Pu+F+I,84472.468,111,169166.935,169173.470,169863.247
31,K3Pu+F+G4,82408.319,111,165038.638,165045.173,165734.951
32,K3Pu+F+I+G4,82331.243,112,164886.486,164893.140,165589.071
33,TPM2+F,86834.151,110,173888.303,173894.719,174578.342
34,TPM2+F+I,84470.995,111,169163.990,169170.525,169860.303
35,TPM2+F+G4,82415.813,111,165053.626,165060.160,165749.938
36,TPM2+F+I+G4,82338.633,112,164901.267,164907.921,165603.852
