No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,85105.253,117,170444.506,170450.254,171205.178
2,JC+I,82865.059,118,165966.117,165971.964,166733.291
3,JC+G4,80825.702,118,161887.405,161893.252,162654.578
4,JC+I+G4,80757.593,119,161753.187,161759.134,162526.862
5,F81+F,85059.729,120,170359.459,170365.507,171139.635
6,F81+F+I,82826.556,121,165895.111,165901.262,166681.789
7,F81+F+G4,80785.003,121,161812.006,161818.157,162598.684
8,F81+F+I+G4,80717.255,122,161678.511,161684.764,162471.690
9,K2P,83016.214,118,166268.429,166274.276,167035.602
10,K2P+I,80702.414,119,161642.828,161648.775,162416.503
11,K2P+G4,78493.899,119,157225.797,157231.745,157999.472
12,K2P+I+G4,78425.874,120,157091.747,157097.796,157871.924
13,HKY+F,82950.610,121,166143.219,166149.370,166929.897
14,HKY+F+I,80648.547,122,161541.094,161547.348,162334.273
15,HKY+F+G4,78440.408,122,157124.817,157131.070,157917.996
16,HKY+F+I+G4,78372.919,123,156991.837,156998.195,157791.518
17,TNe,82984.274,119,166206.547,166212.495,166980.222
18,TNe+I,80641.582,120,161523.164,161529.213,162303.340
19,TNe+G4,78467.446,120,157174.891,157180.940,157955.068
20,TNe+I+G4,78394.542,121,157031.084,157037.234,157817.762
21,TN+F,82924.786,122,166093.572,166099.826,166886.751
22,TN+F+I,80600.261,123,161446.521,161452.879,162246.202
23,TN+F+G4,78422.366,123,157090.733,157097.090,157890.414
24,TN+F+I+G4,78351.087,124,156950.173,156956.636,157756.356
25,K3P,83013.929,119,166265.858,166271.806,167039.533
26,K3P+I,80699.887,120,161639.774,161645.823,162419.950
27,K3P+G4,78491.155,120,157222.310,157228.359,158002.486
28,K3P+I+G4,78423.118,121,157088.235,157094.386,157874.913
29,K3Pu+F,82947.421,122,166138.842,166145.096,166932.022
30,K3Pu+F+I,80646.321,123,161538.641,161544.999,162338.322
31,K3Pu+F+G4,78438.024,123,157122.048,157128.406,157921.729
32,K3Pu+F+I+G4,78370.594,124,156989.187,156995.650,157795.370
33,TPM2+F,82913.287,122,166070.574,166076.828,166863.754
34,TPM2+F+I,80621.862,123,161489.725,161496.082,162289.405
35,TPM2+F+G4,78415.693,123,157077.385,157083.743,157877.066
36,TPM2+F+I+G4,78348.869,124,156945.738,156952.200,157751.920
37,TPM2u+F,82913.290,122,166070.581,166076.835,166863.760
38,TPM2u+F+I,80621.860,123,161489.721,161496.078,162289.401
39,TPM2u+F+G4,78415.692,123,157077.385,157083.743,157877.066
40,TPM2u+F+I+G4,78348.869,124,156945.739,156952.201,157751.921
41,TPM3+F,82839.603,122,165923.206,165929.459,166716.385
42,TPM3+F+I,80614.075,123,161474.150,161480.507,162273.831
43,TPM3+F+G4,78393.602,123,157033.204,157039.561,157832.884
44,TPM3+F+I+G4,78330.708,124,156909.415,156915.878,157715.598
45,TPM3u+F,82839.592,122,165923.185,165929.439,166716.364
46,TPM3u+F+I,80614.076,123,161474.152,161480.510,162273.833
47,TPM3u+F+G4,78393.602,123,157033.203,157039.561,157832.884
48,TPM3u+F+I+G4,78330.704,124,156909.408,156915.870,157715.590
49,TIMe,82982.008,120,166204.016,166210.065,166984.193
50,TIMe+I,80639.086,121,161520.172,161526.323,162306.850
51,TIMe+G4,78464.711,121,157171.421,157177.572,157958.099
52,TIMe+I+G4,78391.791,122,157027.582,157033.835,157820.761
53,TIM+F,82921.651,123,166089.303,166095.660,166888.984
54,TIM+F+I,80598.091,124,161444.181,161450.644,162250.364
55,TIM+F+G4,78419.992,124,157087.983,157094.446,157894.166
56,TIM+F+I+G4,78348.772,125,156947.543,156954.111,157760.227
57,TIM2e,82910.738,120,166061.477,166067.526,166841.653
58,TIM2e+I,80585.324,121,161412.649,161418.800,162199.327
59,TIM2e+G4,78402.568,121,157047.136,157053.287,157833.814
60,TIM2e+I+G4,78331.478,122,156906.956,156913.210,157700.136
61,TIM2+F,82887.693,123,166021.387,166027.744,166821.067
62,TIM2+F+I,80573.586,124,161395.173,161401.635,162201.355
63,TIM2+F+G4,78396.929,124,157041.857,157048.320,157848.040
64,TIM2+F+I+G4,78326.280,125,156902.559,156909.127,157715.243
65,TIM3e,82893.613,120,166027.226,166033.275,166807.403
66,TIM3e+I,80618.511,121,161479.021,161485.172,162265.699
67,TIM3e+G4,78435.707,121,157113.415,157119.566,157900.093
68,TIM3e+I+G4,78366.786,122,156977.572,156983.825,157770.751
69,TIM3+F,82812.410,123,165870.820,165877.178,166670.501
70,TIM3+F+I,80565.760,124,161379.519,161385.981,162185.701
71,TIM3+F+G4,78374.095,124,156996.191,157002.653,157802.373
72,TIM3+F+I+G4,78307.726,125,156865.453,156872.021,157678.137
73,TVMe,82853.915,121,165949.829,165955.980,166736.507
74,TVMe+I,80623.567,122,161491.135,161497.388,162284.314
75,TVMe+G4,78398.533,122,157041.066,157047.319,157834.245
76,TVMe+I+G4,78335.964,123,156917.928,156924.286,157717.609
77,TVM+F,82802.499,124,165852.997,165859.459,166659.179
78,TVM+F+I,80587.335,125,161424.671,161431.239,162237.355
79,TVM+F+G4,78369.017,125,156988.034,156994.602,157800.718
80,TVM+F+I+G4,78306.724,126,156865.449,156872.123,157684.634
81,SYM,82820.625,122,165885.251,165891.505,166678.430
82,SYM+I,80562.036,123,161370.072,161376.429,162169.753
83,SYM+G4,78370.901,123,156987.802,156994.160,157787.483
84,SYM+I+G4,78303.715,124,156855.429,156861.892,157661.612
85,GTR+F,82775.535,125,165801.071,165807.639,166613.755
86,GTR+F+I,80539.027,126,161330.055,161336.729,162149.240
87,GTR+F+G4,78348.787,126,156949.574,156956.248,157768.759
88,GTR+F+I+G4,78282.975,127,156819.950,156826.732,157645.637
