No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,35219.060,121,70680.120,70698.200,71342.017
2,JC+I,34547.797,122,69339.594,69357.984,70006.961
3,JC+G4,33640.620,122,67525.239,67543.629,68192.607
4,JC+I+G4,33625.013,123,67496.027,67514.729,68168.864
5,F81+F,35213.549,124,70675.097,70694.116,71353.405
6,F81+F+I,34523.937,125,69297.874,69317.211,69981.652
7,F81+F+G4,33618.067,125,67486.135,67505.472,68169.913
8,F81+F+I+G4,33601.084,126,67454.169,67473.827,68143.417
9,K2P,34112.612,122,68469.223,68487.613,69136.591
10,K2P+I,33410.406,123,67066.813,67085.515,67739.650
11,K2P+G4,32401.178,123,65048.356,65067.059,65721.194
12,K2P+I+G4,32386.631,124,65021.263,65040.281,65699.571
13,HKY+F,34093.969,125,68437.939,68457.276,69121.717
14,HKY+F+I,33359.184,126,66970.368,66990.027,67659.616
15,HKY+F+G4,32342.884,126,64937.767,64957.426,65627.015
16,HKY+F+I+G4,32326.131,127,64906.261,64926.244,65600.980
17,TNe,34106.751,123,68459.502,68478.205,69132.340
18,TNe+I,33401.854,124,67051.707,67070.726,67730.015
19,TNe+G4,32399.942,124,65047.885,65066.903,65726.192
20,TNe+I+G4,32385.254,125,65020.509,65039.846,65704.287
21,TN+F,34077.378,126,68406.756,68426.414,69096.004
22,TN+F+I,33334.559,127,66923.118,66943.101,67617.837
23,TN+F+G4,32333.505,127,64921.010,64940.993,65615.728
24,TN+F+I+G4,32315.927,128,64887.853,64908.163,65588.042
25,K3P,34111.844,123,68469.688,68488.391,69142.526
26,K3P+I,33409.566,124,67067.133,67086.151,67745.440
27,K3P+G4,32399.039,124,65046.079,65065.097,65724.386
28,K3P+I+G4,32384.524,125,65019.049,65038.386,65702.827
29,K3Pu+F,34093.166,126,68438.332,68457.991,69127.581
30,K3Pu+F+I,33358.434,127,66970.868,66990.850,67665.586
31,K3Pu+F+G4,32340.439,127,64934.878,64954.860,65629.596
32,K3Pu+F+I+G4,32323.745,128,64903.490,64923.800,65603.679
33,TPM2+F,34088.470,126,68428.939,68448.598,69118.187
34,TPM2+F+I,33356.360,127,66966.721,66986.704,67661.439
35,TPM2+F+G4,32331.952,127,64917.903,64937.886,65612.622
